Black Body Radiation Experiment Thu, Mar 21, 2024 11:53 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05806
0.00000	0.06482
0.00000	0.06595
0.00000	0.06208
0.00000	0.06144
0.00000	0.05935
0.00000	0.06450
0.00000	0.06353
0.00000	0.06401
0.00000	0.06257
0.00000	0.06353
0.00000	0.06273
0.00000	0.06611
0.00000	0.06321
0.00000	0.05886
0.00000	0.06305
0.00000	0.06273
0.00000	0.06337
0.00000	0.06305
0.00000	0.06530
0.00000	0.06080
0.00000	0.06240
0.00000	0.06418
0.00000	0.06418
0.01015	0.06723
0.01015	0.06257
0.01015	0.06482
0.01015	0.06562
0.01015	0.06401
0.01015	0.06321
0.01015	0.06691
0.01015	0.05951
0.01015	0.06224
0.02030	0.06466
0.03046	0.06144
0.03046	0.06466
0.04061	0.06176
0.05076	0.06562
0.12183	0.06401
0.19289	0.06418
0.22335	0.06482
0.30457	0.06257
0.36548	0.06289
0.39594	0.06707
0.55838	0.06192
0.61929	0.05854
0.63959	0.06514
0.78173	0.06595
0.92386	0.06434
0.98477	0.06514
1.15736	0.06418
1.26904	0.06257
1.36041	0.05935
1.59391	0.06611
1.78680	0.06192
1.86802	0.06305
2.08122	0.06659
2.24365	0.06273
2.33503	0.06482
2.53807	0.06434
2.70051	0.06160
2.90355	0.06337
3.05584	0.06112
3.13706	0.06418
3.48223	0.06450
3.72589	0.06466
3.82741	0.06192
4.12183	0.06418
4.23350	0.06289
4.27411	0.06595
4.36548	0.06691
4.48731	0.06176
4.52792	0.06627
4.69036	0.06675
4.78173	0.06562
4.81218	0.06884
4.93401	0.06353
5.02538	0.06305
5.10660	0.06289
5.24873	0.06691
5.36041	0.06192
5.42132	0.06723
5.61421	0.06401
5.72589	0.06707
5.78680	0.06514
5.93909	0.06562
6.05076	0.06820
6.12183	0.06965
6.31472	0.06723
6.43655	0.06852
6.58883	0.06900
6.84264	0.06772
7.02538	0.06852
7.13706	0.07190
7.47208	0.07158
7.73604	0.07174
7.95939	0.07480
8.28426	0.07576
8.43655	0.08124
8.59898	0.08655
9.05584	0.09266
9.28934	0.09749
9.51269	0.10103
9.91878	0.12293
10.12183	0.13258
10.30457	0.14707
10.53807	0.17942
10.65990	0.19407
10.80203	0.22047
11.19797	0.27889
11.45178	0.32847
11.69543	0.37643
12.11168	0.52484
12.29442	0.61304
12.42640	0.69175
12.71066	0.82615
12.85279	0.89054
13.02538	0.94655
13.42132	1.03749
13.61421	1.06276
13.74619	1.06823
14.01015	1.05536
14.14213	1.02816
14.22335	1.00787
14.34518	0.95025
14.42640	0.91098
14.50761	0.88651
14.72081	0.80330
14.90355	0.73907
14.99492	0.69739
15.23858	0.58584
15.38071	0.52484
15.45178	0.47880
15.64467	0.39849
15.80711	0.35036
15.87817	0.32622
16.15228	0.25845
16.36548	0.22369
16.51777	0.20550
16.86294	0.16429
17.06599	0.14610
17.20812	0.13113
17.57360	0.11021
17.82741	0.10023
17.98985	0.09733
18.41624	0.08977
18.63959	0.08236
18.82234	0.08333
19.22843	0.07786
19.46193	0.07432
19.61421	0.07319
20.00000	0.07158
20.29442	0.07174
20.45685	0.06691
20.80203	0.06723
20.99492	0.06836
21.10660	0.06514
21.48223	0.06450
21.71574	0.06788
21.87817	0.06273
22.26396	0.06482
22.49746	0.06675
22.61929	0.06659
22.98477	0.06691
23.22843	0.06498
23.35025	0.06900
23.68528	0.06595
23.90863	0.06385
24.00000	0.06321
24.30457	0.06240
24.49746	0.06562
24.59898	0.06224
24.84264	0.06080
25.04569	0.06530
25.12690	0.06305
25.39086	0.06369
25.53299	0.06112
25.64467	0.06369
25.88832	0.06595
26.08122	0.06112
26.18274	0.06675
26.41624	0.06643
26.55838	0.06498
26.64975	0.06546
26.89340	0.06337
27.04569	0.06852
27.11675	0.06562
27.38071	0.06401
27.55330	0.06112
27.63452	0.06498
27.85787	0.06466
28.00000	0.06353
28.07107	0.06385
28.38579	0.06305
28.57868	0.06562
28.72081	0.06562
29.03553	0.06289
29.22843	0.06418
29.35025	0.06578
29.63452	0.06385
29.81726	0.06240
29.92893	0.06240
30.14213	0.06257
