Black Body Radiation Experiment Thu, Mar 21, 2024 11:44 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.04888
0.00000	0.04905
0.00000	0.05677
0.00000	0.05307
0.00000	0.05323
0.00000	0.05291
0.00000	0.05468
0.00000	0.05210
0.00000	0.05114
0.00000	0.05275
0.00000	0.04824
0.00000	0.05001
0.00000	0.05226
0.00000	0.05001
0.00000	0.05500
0.00000	0.05532
0.00000	0.05484
0.00000	0.04985
0.00000	0.05194
0.00000	0.05452
0.00000	0.05065
-0.01015	0.05162
-0.02030	0.05243
-0.01015	0.05178
0.02030	0.05194
0.02030	0.04985
0.04061	0.05339
0.04061	0.05355
0.06091	0.05500
0.08122	0.04856
0.15228	0.05420
0.17259	0.05114
0.24365	0.05548
0.32487	0.05436
0.39594	0.04969
0.56853	0.05226
0.62944	0.05082
0.65990	0.05387
0.76142	0.05049
0.86294	0.05178
0.94416	0.05564
1.18782	0.05001
1.39086	0.04953
1.53299	0.05178
1.93909	0.04856
2.25381	0.04921
2.40609	0.05082
2.80203	0.04872
3.05584	0.05210
3.14721	0.05033
3.52284	0.05178
3.77665	0.05162
3.89848	0.04840
4.25381	0.05049
4.42640	0.05323
4.61929	0.05114
4.77157	0.05178
4.84264	0.04760
5.03553	0.05275
5.13706	0.05484
5.21827	0.05452
5.42132	0.05548
5.66497	0.05194
5.76650	0.05420
6.19289	0.05082
6.47716	0.05548
6.62944	0.05259
7.26904	0.05532
7.62437	0.05693
7.78680	0.05629
8.32487	0.06031
8.77157	0.05774
9.03553	0.06273
9.70558	0.08027
10.06091	0.09009
10.36548	0.11343
10.93401	0.16928
11.20812	0.20485
11.45178	0.25765
11.96954	0.36436
12.24365	0.41265
12.49746	0.45772
13.12690	0.52387
13.44162	0.52178
13.72589	0.50713
14.30457	0.42102
14.60914	0.36114
14.77157	0.33829
15.17766	0.25974
15.47208	0.21499
15.59391	0.19954
15.98985	0.15013
16.19289	0.12904
16.29442	0.11922
16.59898	0.09782
16.81218	0.08928
16.97462	0.08075
17.39086	0.07367
17.60406	0.07029
17.73604	0.06434
18.06091	0.06096
18.26396	0.05967
18.54822	0.06063
18.65990	0.05677
18.73096	0.05677
19.04569	0.05693
19.22843	0.05677
19.41117	0.05484
19.73604	0.05371
19.92893	0.05500
20.05076	0.05033
20.31472	0.05452
20.51777	0.05822
20.61929	0.05082
20.92386	0.05500
21.11675	0.05130
21.22843	0.05420
21.55330	0.05259
21.74619	0.04856
21.83756	0.05259
22.12183	0.05162
22.32487	0.05178
22.41624	0.05564
22.65990	0.04744
22.85279	0.05226
22.96447	0.04969
23.31980	0.05387
23.56345	0.05403
23.69543	0.05082
24.13198	0.05098
24.38579	0.05210
24.48731	0.05420
24.93401	0.05387
25.23858	0.05017
25.38071	0.05291
25.83756	0.05323
26.16244	0.05629
26.30457	0.05210
26.78173	0.05065
27.12690	0.05065
27.30964	0.05065
27.80711	0.05291
28.06091	0.05259
28.20305	0.05452
28.69036	0.05420
29.06599	0.05275
29.24873	0.05371
29.88832	0.04953
30.29442	0.05033
