Black Body Radiation Experiment Thu, Mar 21, 2024 11:50 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05854
0.00000	0.06080
0.00000	0.06144
0.00000	0.06047
0.00000	0.05790
0.00000	0.06128
0.00000	0.06128
0.00000	0.05870
0.00000	0.06160
0.00000	0.06273
0.00000	0.05838
-0.01015	0.06096
-0.01015	0.06192
-0.01015	0.06240
-0.01015	0.05967
0.00000	0.05999
0.05076	0.06047
0.09137	0.05677
0.19289	0.05741
0.25381	0.05951
0.39594	0.06096
0.47716	0.06112
0.52792	0.05806
0.68020	0.06063
0.80203	0.06192
0.86294	0.05967
1.14721	0.06031
1.42132	0.05790
1.59391	0.05951
2.02030	0.05999
2.33503	0.05532
2.68020	0.05951
2.96447	0.05693
3.26904	0.06047
3.75635	0.05758
4.14213	0.05967
4.35533	0.05822
4.86294	0.06224
5.28934	0.05935
5.48223	0.06112
6.09137	0.06498
6.50761	0.06659
6.65990	0.05951
7.27919	0.06675
7.58376	0.06981
7.77665	0.07383
8.45685	0.08156
8.82234	0.09138
9.13706	0.10361
9.72589	0.14482
10.06091	0.18280
10.37563	0.23318
10.94416	0.36774
11.25888	0.45514
11.57360	0.55043
12.15228	0.70865
12.41624	0.75952
12.62944	0.79058
13.08629	0.78607
13.32995	0.74600
13.56345	0.69803
13.91878	0.59968
14.17259	0.51486
14.28426	0.48412
14.65990	0.37370
14.92386	0.31479
15.36041	0.23318
15.61421	0.19391
15.73604	0.17685
16.12183	0.13339
16.37563	0.11971
16.50761	0.10892
16.87310	0.09202
17.18782	0.08590
17.37056	0.08204
18.04061	0.07303
18.45685	0.07271
19.11675	0.06546
19.49239	0.06804
20.08122	0.06096
20.45685	0.06176
21.03553	0.06160
21.38071	0.05967
21.57360	0.05999
22.11168	0.06208
22.51777	0.05902
22.69036	0.06063
23.23858	0.06160
23.63452	0.06063
23.79695	0.06063
24.24365	0.05838
24.48731	0.06112
24.68020	0.06144
25.31980	0.05919
25.77665	0.05838
25.98985	0.06176
26.65990	0.06321
27.08629	0.05854
27.26904	0.06047
27.82741	0.06047
28.22335	0.05999
28.41624	0.06144
28.96447	0.05806
29.32995	0.06015
29.51269	0.05532
30.02030	0.05790
