Black Body Radiation Experiment Thu, Mar 21, 2024 11:55 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06562
0.00000	0.06401
0.00000	0.06450
0.00000	0.06611
0.00000	0.06514
0.00000	0.06562
0.00000	0.06482
0.00000	0.06192
0.00000	0.06788
0.00000	0.06385
0.00000	0.06578
0.00000	0.06756
0.00000	0.06401
0.01015	0.06723
0.03046	0.06482
0.04061	0.06691
0.04061	0.06611
0.05076	0.06659
0.08122	0.06820
0.19289	0.06627
0.27411	0.06643
0.27411	0.06562
0.27411	0.06385
0.31472	0.06772
0.44670	0.06401
0.62944	0.06868
0.73096	0.06820
1.16751	0.06772
1.48223	0.06659
1.66497	0.06788
1.97970	0.06562
2.42640	0.06820
2.57868	0.06691
2.63959	0.06611
2.84264	0.06385
3.05584	0.06997
3.13706	0.06884
3.63452	0.06804
3.93909	0.06949
4.08122	0.06900
4.60914	0.07029
4.81218	0.06804
5.16751	0.07126
5.45178	0.07657
6.09137	0.07448
6.33503	0.07882
6.71066	0.08558
6.89340	0.08413
7.00508	0.09492
7.25888	0.10184
7.50254	0.10409
7.75635	0.11697
8.36548	0.13484
8.58883	0.16123
8.82234	0.18007
9.11675	0.23061
9.29949	0.27101
9.47208	0.31189
9.83756	0.41651
10.04061	0.48846
10.20305	0.56347
10.47716	0.70028
10.58883	0.75533
10.69036	0.80813
10.84264	0.92595
10.90355	0.97327
10.96447	1.01560
11.15736	1.10252
11.27919	1.13986
11.40102	1.18107
11.53299	1.22646
11.57360	1.23998
11.61421	1.24996
11.76650	1.25575
11.86802	1.25108
11.91878	1.24722
12.11168	1.23241
12.25381	1.21100
12.33503	1.19781
12.58883	1.14067
12.78173	1.07966
12.86294	1.03701
13.13706	0.92402
13.31980	0.83517
13.43147	0.79010
13.73604	0.64346
13.91878	0.55864
14.00000	0.51277
14.28426	0.40074
14.51777	0.33523
14.79188	0.25668
14.98477	0.22047
15.06599	0.20099
15.32995	0.16236
15.54315	0.13838
15.65482	0.13387
16.03046	0.10989
16.31472	0.10152
16.44670	0.10007
16.83249	0.08945
17.09645	0.08156
17.22843	0.08188
17.58376	0.07576
17.76650	0.07335
17.86802	0.07029
18.13198	0.07560
18.30457	0.07190
18.37563	0.07094
18.58883	0.07045
18.78173	0.07077
18.89340	0.06804
19.21827	0.07029
19.42132	0.06659
19.55330	0.07110
19.89848	0.06514
20.12183	0.07142
20.23350	0.06450
20.44670	0.06981
20.61929	0.06691
20.71066	0.06804
20.99492	0.06466
21.21827	0.06627
21.30964	0.07029
21.56345	0.06788
21.72589	0.06482
21.80711	0.06401
22.05076	0.06804
22.23350	0.06546
22.31472	0.06369
22.52792	0.06707
22.67005	0.06289
22.72081	0.06981
22.99492	0.06691
23.18782	0.06160
23.39086	0.06514
23.48223	0.06723
23.53299	0.06691
23.67513	0.06466
23.76650	0.06756
23.80711	0.05951
23.92893	0.06369
24.04061	0.06659
24.10152	0.06868
24.27411	0.06707
24.42640	0.06562
24.49746	0.06707
24.68020	0.06337
24.81218	0.06756
24.87310	0.06434
25.02538	0.06401
25.12690	0.06578
25.15736	0.06546
25.25888	0.06916
25.30964	0.06643
25.35025	0.06756
25.48223	0.06627
25.64467	0.06418
25.73604	0.06305
25.97970	0.06176
26.14213	0.06691
26.39594	0.06675
26.54822	0.06643
26.62944	0.06369
26.91371	0.06788
27.10660	0.06916
27.21827	0.06434
27.50254	0.06240
27.68528	0.06208
27.76650	0.06562
28.06091	0.06884
28.25381	0.06562
28.33503	0.06546
28.52792	0.06707
28.65990	0.06595
28.74112	0.06916
28.99492	0.06257
29.20812	0.06369
29.30964	0.06739
29.66497	0.06675
29.90863	0.06434
29.97970	0.06530
30.15228	0.06627
