Black Body Radiation Experiment Thu, Mar 21, 2024 11:43 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05049
0.00000	0.05178
0.00000	0.05065
0.00000	0.05371
0.00000	0.05178
0.01015	0.04872
0.02030	0.04921
0.02030	0.05065
0.01015	0.05194
0.00000	0.05178
0.01015	0.04808
0.01015	0.05049
0.03046	0.05387
0.04061	0.05243
0.10152	0.05049
0.17259	0.04969
0.20305	0.05243
0.34518	0.05065
0.45685	0.05355
0.52792	0.04840
0.75127	0.05017
0.89340	0.05275
0.97462	0.05194
1.26904	0.04872
1.49239	0.04905
1.65482	0.04969
1.97970	0.05259
2.21320	0.05275
2.33503	0.05226
2.65990	0.05403
2.93401	0.05162
3.03553	0.04776
3.60406	0.04856
3.89848	0.04824
4.18274	0.05323
4.84264	0.05017
5.18782	0.04808
5.32995	0.04888
5.76650	0.04969
6.05076	0.04856
6.15228	0.04969
6.41624	0.05226
6.60914	0.05468
6.94416	0.05581
7.28934	0.04985
7.63452	0.05613
8.57868	0.05967
8.98477	0.06900
9.59391	0.09250
9.93909	0.11182
10.26396	0.14256
10.94416	0.24429
11.18782	0.29998
11.41117	0.35857
11.94924	0.45627
12.22335	0.49651
12.87310	0.52419
13.23858	0.51051
13.59391	0.47108
14.21320	0.36758
14.49746	0.31141
14.64975	0.28131
15.05584	0.21499
15.29949	0.17813
15.67513	0.13484
15.90863	0.11616
16.03046	0.10828
16.46701	0.08349
16.71066	0.08091
16.86294	0.07898
17.16751	0.06933
17.35025	0.06305
17.46193	0.06224
17.77665	0.06337
17.98985	0.05484
18.13198	0.05178
18.54822	0.05130
18.84264	0.05387
19.03553	0.05613
19.55330	0.05243
19.84772	0.05210
20.40609	0.05114
20.67005	0.05243
20.80203	0.04856
21.15736	0.05194
21.47208	0.04905
21.60406	0.05001
22.01015	0.05210
22.32487	0.05194
22.46701	0.05291
22.91371	0.05243
23.22843	0.05098
23.71574	0.05033
24.08122	0.05049
24.52792	0.05226
24.84264	0.05001
24.97462	0.04792
25.40102	0.05323
25.72589	0.04808
25.87817	0.05146
26.40609	0.04840
26.70051	0.05226
26.88325	0.05371
27.32995	0.05194
27.64467	0.05194
27.77665	0.05098
28.20305	0.04840
28.51777	0.05307
28.68020	0.04776
29.12690	0.05323
29.41117	0.04888
29.57360	0.05065
30.13198	0.05114
