Black Body Radiation Experiment Thu, Mar 21, 2024 11:52 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06015
0.00000	0.05790
0.00000	0.05902
0.00000	0.06144
0.01015	0.06337
0.02030	0.05967
0.02030	0.06418
0.04061	0.06160
0.06091	0.06257
0.24365	0.05967
0.45685	0.05919
0.54822	0.06031
0.79188	0.06144
0.92386	0.06160
1.00508	0.06047
1.28934	0.05967
1.54315	0.05854
1.71574	0.06128
2.07107	0.06257
2.30457	0.06144
2.40609	0.05919
2.58883	0.05886
2.70051	0.05790
2.75127	0.05999
2.94416	0.05999
3.13706	0.06337
3.25888	0.06144
3.78680	0.06063
4.22335	0.06096
4.93401	0.06144
5.23858	0.06337
5.71574	0.06305
6.07107	0.06466
6.70051	0.06627
7.15736	0.06595
7.98985	0.07432
8.36548	0.07850
9.06599	0.09926
9.40102	0.10731
9.78680	0.12373
10.58883	0.19713
10.97462	0.27407
11.64467	0.46287
11.91878	0.56814
12.48731	0.75308
12.73096	0.82470
12.97462	0.87235
13.47208	0.90373
13.73604	0.88168
14.01015	0.82664
14.67005	0.64620
15.05584	0.53433
15.24873	0.48283
15.82741	0.34279
16.30457	0.27117
17.01523	0.19165
17.46193	0.15608
18.21320	0.12035
18.73096	0.10779
19.55330	0.08848
20.08122	0.08285
21.02538	0.07013
21.46193	0.07238
22.03046	0.07029
22.37563	0.06466
22.85279	0.06289
23.17766	0.06611
23.70558	0.06450
24.14213	0.05951
24.70051	0.06418
25.05584	0.06321
25.23858	0.06401
25.83756	0.06144
26.24365	0.06128
26.84264	0.06112
27.22843	0.06305
27.37056	0.06240
27.74619	0.06031
27.91878	0.06063
28.00000	0.06273
28.31472	0.06031
28.58883	0.06128
28.75127	0.06321
29.36041	0.06160
29.79695	0.06257
30.00000	0.06160
