Black Body Radiation Experiment Thu, Mar 21, 2024 11:58 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06836
0.00000	0.06418
0.00000	0.06466
0.00000	0.06562
0.00000	0.06756
0.00000	0.06418
0.00000	0.06144
0.00000	0.06337
0.00000	0.06675
0.00000	0.06643
0.00000	0.06739
0.00000	0.06498
0.00000	0.06611
0.00000	0.06611
0.00000	0.06305
0.00000	0.06949
0.00000	0.06498
0.00000	0.06498
0.00000	0.06401
0.00000	0.06659
0.00000	0.06128
0.00000	0.06595
0.00000	0.06691
0.00000	0.06482
0.00000	0.06643
0.00000	0.06434
0.00000	0.06852
0.00000	0.06514
0.00000	0.06739
0.00000	0.06756
0.00000	0.06756
0.00000	0.06578
0.00000	0.06578
0.00000	0.06418
0.00000	0.06546
0.00000	0.06627
0.00000	0.06434
0.00000	0.06514
0.00000	0.06482
0.00000	0.06611
0.00000	0.06804
0.00000	0.06772
0.00000	0.06482
0.00000	0.06353
0.00000	0.06578
0.00000	0.06514
0.00000	0.06530
0.02030	0.06900
0.03046	0.06321
0.03046	0.06643
0.06091	0.06337
0.09137	0.06707
0.27411	0.06627
0.39594	0.06739
0.54822	0.06852
0.64975	0.06546
0.92386	0.06337
1.15736	0.06627
1.26904	0.06627
1.67513	0.06627
1.87817	0.06997
2.44670	0.06466
2.89340	0.07013
3.30964	0.06804
3.91878	0.06611
4.28426	0.06900
4.45685	0.06659
4.94416	0.06836
5.30964	0.06723
5.79695	0.06321
6.11168	0.06659
6.27411	0.06611
6.57868	0.06723
6.99492	0.06353
7.13706	0.06820
7.30964	0.06739
7.51269	0.06739
7.98985	0.06369
8.25381	0.06756
8.43655	0.06900
8.87310	0.06884
9.18782	0.06949
9.74619	0.07415
10.12183	0.07850
10.77157	0.08945
11.05584	0.09669
11.25888	0.11327
11.68528	0.14884
11.88832	0.17234
12.35533	0.22240
12.53807	0.24719
12.76142	0.26215
13.20812	0.29982
13.43147	0.30529
13.63452	0.30336
14.16244	0.28034
14.44670	0.25765
14.58883	0.23865
15.02538	0.20389
15.34010	0.17363
15.50254	0.15962
15.94924	0.13210
16.23350	0.11745
16.38579	0.11262
16.82234	0.09411
17.16751	0.09089
17.34010	0.08896
17.81726	0.08236
18.14213	0.07528
18.30457	0.07399
18.79188	0.07094
19.08629	0.06933
19.26904	0.07287
19.72589	0.06611
19.96954	0.06997
20.16244	0.06562
20.49746	0.07126
20.74112	0.07110
20.84264	0.06707
21.15736	0.06707
21.43147	0.06739
21.58376	0.06530
21.97970	0.06884
22.29442	0.06466
22.41624	0.06981
22.77157	0.06997
23.02538	0.06884
23.15736	0.06546
23.51269	0.06788
23.73604	0.06369
23.86802	0.06289
24.18274	0.06418
24.41624	0.06756
24.50761	0.06337
24.84264	0.06337
25.05584	0.06788
25.15736	0.06514
25.45178	0.06466
25.66497	0.06868
25.78680	0.06916
26.10152	0.06723
26.34518	0.06739
26.68020	0.06337
26.92386	0.06868
27.06599	0.06900
27.42132	0.06691
27.72589	0.06498
27.87817	0.06611
28.19289	0.06595
28.70051	0.06933
28.99492	0.06546
29.43147	0.06643
29.73604	0.06933
30.17259	0.06160
