Black Body Radiation Experiment Thu, Mar 21, 2024 11:55 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06401
0.00000	0.06385
0.00000	0.06450
0.00000	0.06257
0.00000	0.06321
0.00000	0.06530
0.00000	0.06530
0.00000	0.06208
0.00000	0.06482
0.00000	0.06514
0.00000	0.06434
0.00000	0.06240
0.00000	0.06080
0.00000	0.06595
0.00000	0.06385
0.00000	0.06498
0.00000	0.06015
0.00000	0.06498
0.00000	0.06611
0.00000	0.06112
0.00000	0.06498
0.00000	0.06498
0.00000	0.06305
0.00000	0.06337
0.00000	0.06192
0.00000	0.06418
0.00000	0.05983
0.00000	0.06224
0.00000	0.06176
0.00000	0.06546
0.00000	0.06514
0.00000	0.06578
0.00000	0.06546
0.02030	0.06546
0.04061	0.06385
0.08122	0.06176
0.11168	0.06578
0.31472	0.06466
0.46701	0.06144
0.51777	0.06659
0.55838	0.06321
0.55838	0.06723
0.58883	0.06337
0.83249	0.06804
0.95431	0.06514
1.00508	0.06659
1.39086	0.06595
1.69543	0.06627
1.92893	0.06273
2.12183	0.06739
2.22335	0.06659
2.50761	0.06176
2.77157	0.06562
3.09645	0.06369
3.30964	0.06643
3.45178	0.06385
3.83756	0.06643
4.12183	0.06756
4.25381	0.06675
4.57868	0.06257
4.85279	0.06546
4.96447	0.06756
5.28934	0.07094
5.55330	0.06788
5.66497	0.06884
6.03046	0.07206
6.22335	0.06739
6.60914	0.06933
6.86294	0.07206
7.26904	0.07673
7.55330	0.07818
7.70558	0.07673
8.27411	0.08510
8.59898	0.09170
8.77157	0.09637
9.42132	0.11134
9.77665	0.12920
10.13198	0.15093
10.80203	0.24606
11.02538	0.29644
11.18782	0.35277
11.59391	0.48943
11.84772	0.58343
12.00000	0.67051
12.25381	0.82068
12.43655	0.89343
12.60914	0.95733
12.90355	1.05890
13.04569	1.09962
13.22843	1.13181
13.58376	1.14034
13.76650	1.12811
13.94924	1.09399
14.22335	1.01979
14.45685	0.95057
14.57868	0.90116
14.87310	0.76241
15.02538	0.68322
15.10660	0.63284
15.36041	0.51953
15.54315	0.45852
15.64467	0.41925
15.90863	0.32895
16.07107	0.27873
16.13198	0.25201
16.34518	0.20340
16.46701	0.17459
16.53807	0.16494
16.73096	0.13580
16.89340	0.12276
17.00508	0.11246
17.38071	0.10087
17.64467	0.08896
17.77665	0.08687
18.11168	0.08494
18.33503	0.07834
18.48731	0.07512
18.87310	0.07399
19.09645	0.07094
19.23858	0.07303
19.63452	0.06981
19.94924	0.06659
20.15228	0.06756
20.48731	0.06820
20.71066	0.06965
20.81218	0.06739
21.20812	0.06675
21.46193	0.06900
21.60406	0.06498
22.00000	0.06788
22.30457	0.06659
22.45685	0.06788
22.87310	0.06578
23.19797	0.06868
23.35025	0.06353
23.73604	0.06820
24.00000	0.06562
24.13198	0.06691
24.50761	0.06723
24.77157	0.06418
24.90355	0.06788
25.24873	0.06659
25.50254	0.06450
26.02030	0.06514
26.29442	0.06981
26.68020	0.06659
26.88325	0.06595
26.99492	0.06418
27.26904	0.06723
27.45178	0.06401
27.52284	0.06820
27.72589	0.06337
27.83756	0.06434
27.90863	0.06289
28.09137	0.06546
28.22335	0.06337
28.30457	0.06144
28.46701	0.06804
28.56853	0.06643
28.61929	0.06466
28.80203	0.06627
28.95431	0.06659
29.05584	0.06208
29.37056	0.06289
29.61421	0.06691
29.76650	0.06498
30.17259	0.06305
