Black Body Radiation Experiment Thu, Mar 21, 2024 11:45 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.04663
0.00000	0.05581
0.00000	0.05387
0.00000	0.04872
0.00000	0.05130
0.00000	0.05114
0.01015	0.04985
0.01015	0.05001
0.01015	0.04905
0.02030	0.05210
0.03046	0.05468
0.06091	0.05162
0.11168	0.05194
0.09137	0.05291
0.10152	0.05420
0.12183	0.05178
0.15228	0.05210
0.21320	0.05387
0.25381	0.05210
0.35533	0.05339
0.45685	0.04969
0.51777	0.05291
0.72081	0.04679
0.94416	0.05339
1.05584	0.05259
1.56345	0.05548
1.81726	0.05709
1.91878	0.05339
2.34518	0.05194
2.54822	0.05146
2.64975	0.05065
2.84264	0.05001
3.02538	0.05291
3.12690	0.05001
3.53299	0.05130
3.77665	0.05484
3.94924	0.05146
4.34518	0.05194
4.58883	0.05516
4.77157	0.05387
5.11675	0.05355
5.37056	0.05613
5.52284	0.05597
5.94924	0.05564
6.27411	0.05484
6.45685	0.05532
7.10660	0.05741
7.56345	0.05870
7.81726	0.06240
8.73096	0.08236
9.11675	0.10458
9.45178	0.13210
10.05076	0.21998
10.33503	0.27825
10.56853	0.34521
10.93401	0.43197
11.14721	0.47253
11.34010	0.51100
11.73604	0.55220
11.90863	0.55687
12.10152	0.55445
12.59898	0.50890
12.89340	0.46834
13.06599	0.44323
13.51269	0.36485
13.80711	0.30754
13.94924	0.28694
14.31472	0.21837
14.56853	0.18023
14.67005	0.16928
15.03553	0.13081
15.25888	0.11005
15.38071	0.10747
15.73604	0.08751
15.97970	0.08333
16.10152	0.08011
16.40609	0.06900
16.60914	0.06482
16.71066	0.06450
17.02538	0.06015
17.26904	0.06047
17.62437	0.06240
17.86802	0.05597
18.01015	0.05436
18.32487	0.05774
18.50761	0.05581
18.62944	0.05484
18.95431	0.05323
19.21827	0.05548
19.37056	0.05484
19.84772	0.05259
20.17259	0.05741
20.36548	0.05452
20.76142	0.04985
21.09645	0.05387
21.25888	0.05613
21.69543	0.04840
22.00000	0.05307
22.14213	0.05468
22.59898	0.05114
22.92386	0.05645
23.08629	0.05468
23.61421	0.05114
23.94924	0.05291
24.10152	0.04985
24.52792	0.05468
24.81218	0.05259
24.96447	0.05387
25.39086	0.05645
25.74619	0.05484
25.87817	0.05259
26.45685	0.05355
26.87310	0.05146
27.08629	0.05532
27.63452	0.05484
28.02030	0.04969
28.16244	0.05420
28.62944	0.05564
28.93401	0.05307
29.09645	0.05259
29.57360	0.05564
29.84772	0.05323
29.98985	0.05114
30.44670	0.05452
