Black Body Radiation Experiment Thu, Mar 21, 2024 11:55 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06482
0.00000	0.06466
0.00000	0.06836
0.00000	0.06627
0.00000	0.06482
0.00000	0.06160
0.00000	0.06852
0.00000	0.06321
0.00000	0.06450
0.00000	0.06498
0.00000	0.06595
0.00000	0.06208
0.00000	0.06643
0.00000	0.06498
0.00000	0.06273
0.00000	0.06224
0.00000	0.06498
0.00000	0.06466
0.00000	0.06224
0.00000	0.06450
0.00000	0.06385
0.00000	0.06257
0.02030	0.06595
0.04061	0.06530
0.08122	0.06273
0.14213	0.06466
0.48731	0.06546
0.71066	0.06353
0.77157	0.06385
0.89340	0.06498
0.94416	0.06128
0.99492	0.06063
1.34010	0.06385
1.58376	0.06385
1.78680	0.06434
2.03046	0.06514
2.22335	0.06627
2.34518	0.06562
2.71066	0.06321
3.03553	0.06723
3.15736	0.06240
3.52284	0.06804
3.73604	0.06321
3.83756	0.06933
4.31472	0.06900
4.68020	0.06611
4.98477	0.06627
5.25888	0.06965
5.45178	0.06788
5.54315	0.06739
6.06091	0.06788
6.35533	0.06804
6.49746	0.06916
6.94416	0.07432
7.23858	0.07641
7.42132	0.07818
8.15228	0.08945
8.68020	0.09218
9.12690	0.10860
9.73604	0.15608
10.03046	0.19149
10.34518	0.23527
10.91371	0.35245
11.26904	0.45418
11.52284	0.56588
12.05076	0.79895
12.29442	0.90856
12.53807	1.00449
13.04569	1.12425
13.38071	1.12924
13.66497	1.09801
14.11168	0.97375
14.35533	0.88345
14.48731	0.82342
14.89340	0.66069
15.20812	0.56524
15.37056	0.51325
15.77665	0.37869
16.07107	0.31849
16.23350	0.28227
16.71066	0.21161
17.04569	0.18151
17.25888	0.16494
17.68528	0.13097
17.87817	0.11633
18.03046	0.10973
18.55838	0.09943
18.93401	0.09122
19.10660	0.08397
19.51269	0.08027
19.77665	0.07415
19.95939	0.07560
20.29442	0.07222
20.48731	0.06916
20.61929	0.07110
20.91371	0.07013
21.13706	0.06804
21.27919	0.06965
21.60406	0.06595
21.81726	0.06595
21.89848	0.06546
22.21320	0.06933
22.49746	0.06498
22.67005	0.06788
23.12690	0.06707
23.44162	0.06530
23.61421	0.06385
23.97970	0.06691
24.27411	0.06756
24.43655	0.06063
24.92386	0.06916
25.31980	0.06144
25.58376	0.06723
26.34518	0.06321
26.85279	0.06498
27.07614	0.06047
27.85787	0.06691
28.33503	0.06723
28.62944	0.06466
29.54315	0.06321
30.20305	0.06192
