Black Body Radiation Experiment Thu, Mar 21, 2024 11:48 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05806
0.00000	0.05581
0.00000	0.05645
0.00000	0.05516
0.00000	0.05677
0.00000	0.05581
0.00000	0.05436
0.00000	0.05645
0.00000	0.05597
0.00000	0.05613
0.00000	0.05741
0.00000	0.05870
0.00000	0.05532
0.00000	0.05741
0.00000	0.05677
0.00000	0.05645
0.00000	0.05613
0.00000	0.05613
0.00000	0.05822
0.00000	0.05741
0.00000	0.05902
0.00000	0.05581
0.00000	0.05790
0.00000	0.05597
0.00000	0.05613
0.00000	0.05806
0.00000	0.05339
0.00000	0.05355
0.00000	0.05935
0.00000	0.05790
0.00000	0.05613
0.00000	0.05709
0.00000	0.05709
0.00000	0.05854
0.00000	0.05516
0.00000	0.05677
0.00000	0.05436
0.00000	0.05774
0.00000	0.05967
0.00000	0.05581
0.00000	0.05822
0.00000	0.05935
0.00000	0.05677
0.00000	0.05709
0.00000	0.05597
0.00000	0.05951
0.00000	0.05613
0.00000	0.05323
0.00000	0.05902
0.00000	0.05420
0.00000	0.05597
0.00000	0.05661
0.00000	0.05854
0.01015	0.05854
0.02030	0.05597
0.02030	0.05725
0.02030	0.05581
0.02030	0.05516
0.02030	0.05613
0.03046	0.05951
0.05076	0.05854
0.07107	0.05709
0.08122	0.05919
0.07107	0.05854
0.08122	0.06144
0.11168	0.05709
0.16244	0.05436
0.19289	0.05500
0.33503	0.05838
0.40609	0.05725
0.46701	0.05774
0.54822	0.05693
0.74112	0.05613
0.93401	0.05806
1.01523	0.05597
1.31980	0.05677
1.47208	0.05709
1.53299	0.05709
1.77665	0.05758
1.88832	0.06080
2.20305	0.05484
2.38579	0.05548
2.48731	0.05597
2.73096	0.05677
2.90355	0.05532
2.98477	0.06015
3.28934	0.05613
3.50254	0.05564
3.78680	0.05902
4.02030	0.06080
4.38579	0.05741
4.55838	0.05323
4.63959	0.05902
4.90355	0.05999
5.09645	0.05693
5.18782	0.05870
5.43147	0.05838
5.63452	0.06080
5.95939	0.05774
6.21320	0.06208
6.31472	0.05951
6.73096	0.06128
6.95431	0.06015
7.06599	0.06305
7.43147	0.06546
7.66497	0.07061
8.11168	0.07480
8.34518	0.07963
8.69036	0.08768
8.88325	0.09540
9.08629	0.10248
9.35025	0.12969
9.48223	0.14160
9.81726	0.17942
9.98985	0.20196
10.16244	0.23334
10.49746	0.30513
10.62944	0.33861
10.91371	0.42070
11.07614	0.46722
11.42132	0.55526
11.61421	0.60612
11.77665	0.64346
12.07107	0.69497
12.21320	0.70930
12.47716	0.72539
12.61929	0.72040
12.77157	0.70897
13.03553	0.65248
13.17766	0.62367
13.24873	0.60661
13.46193	0.54496
13.59391	0.50681
13.80711	0.44034
13.93909	0.39672
14.19289	0.33008
14.34518	0.28501
14.44670	0.27068
14.72081	0.21918
14.89340	0.19391
14.96447	0.17604
15.21827	0.14176
15.39086	0.12872
15.64467	0.10409
15.80711	0.08993
16.08122	0.07914
16.25381	0.07834
16.45685	0.07271
16.56853	0.06820
16.76142	0.05999
16.93401	0.06112
17.26904	0.06321
17.49239	0.05983
17.91878	0.06063
18.22335	0.06224
18.73096	0.05323
19.04569	0.05709
19.60406	0.05967
19.94924	0.05629
20.49746	0.05951
20.72081	0.06096
21.04569	0.05693
21.29949	0.06047
21.64467	0.05886
21.86802	0.05677
22.17259	0.05741
22.39594	0.05564
22.73096	0.05919
22.98477	0.05629
23.35025	0.05420
23.59391	0.05902
24.03046	0.05597
24.27411	0.05484
24.57868	0.05886
24.80203	0.05693
25.09645	0.05758
25.25888	0.05919
25.55330	0.05822
25.73604	0.05613
26.02030	0.05564
26.21320	0.05838
26.45685	0.05725
26.59898	0.05597
26.85279	0.05709
27.05584	0.05484
27.38071	0.05661
27.58376	0.05516
27.86802	0.05564
28.06091	0.05741
28.12183	0.05194
28.35533	0.05870
28.50761	0.05516
28.71066	0.05822
28.86294	0.05725
29.09645	0.05774
29.25888	0.05725
29.34010	0.05420
29.48223	0.05484
29.62437	0.05774
29.81726	0.05259
29.92893	0.05564
30.00000	0.05741
