Black Body Radiation Experiment Thu, Mar 21, 2024 11:59 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.07045
0.00000	0.07029
0.00000	0.06707
0.00000	0.06820
0.00000	0.06707
0.00000	0.06804
0.00000	0.06933
0.00000	0.06804
0.00000	0.06756
0.00000	0.06965
0.00000	0.07110
0.00000	0.06723
0.00000	0.06900
0.00000	0.06868
0.00000	0.06965
0.00000	0.06981
0.00000	0.06820
0.00000	0.06546
0.00000	0.06595
0.00000	0.07013
0.00000	0.06981
0.00000	0.06691
0.00000	0.07061
0.00000	0.06595
0.00000	0.06418
0.00000	0.06804
0.00000	0.07158
0.00000	0.06788
0.00000	0.06852
0.00000	0.06514
0.00000	0.06884
0.00000	0.06756
0.00000	0.06997
0.00000	0.06788
0.01015	0.06852
0.01015	0.06804
0.01015	0.07094
0.01015	0.06611
0.01015	0.06900
0.01015	0.06546
0.01015	0.06627
0.01015	0.06739
0.01015	0.06595
0.02030	0.06756
0.03046	0.07174
0.03046	0.06546
0.04061	0.07190
0.06091	0.06675
0.21320	0.06772
0.36548	0.06788
0.43655	0.06643
0.69036	0.07094
0.84264	0.06739
0.90355	0.06900
1.21827	0.07061
1.53299	0.07094
1.70558	0.06772
2.14213	0.06723
2.44670	0.07222
2.60914	0.06739
3.20812	0.07013
3.49239	0.06804
3.96954	0.06772
4.31472	0.06852
4.71066	0.07319
4.95431	0.06949
5.47208	0.06788
5.74619	0.06707
5.84772	0.06611
6.24365	0.07110
6.50761	0.06820
6.61929	0.06916
7.03553	0.07110
7.36041	0.07158
7.46193	0.06997
7.83756	0.07029
8.07107	0.06659
8.18274	0.06691
8.43655	0.06562
8.61929	0.06884
8.72081	0.06772
9.05584	0.07158
9.34010	0.07013
9.47208	0.07158
9.88832	0.06627
10.17259	0.07448
10.28426	0.07898
10.57868	0.07705
10.72081	0.08655
10.89340	0.09186
11.27919	0.10747
11.47208	0.11504
11.60406	0.13162
11.86802	0.16011
12.00000	0.17347
12.18274	0.19165
12.50761	0.22707
12.74112	0.25073
12.94416	0.26988
13.36041	0.31092
13.60406	0.31833
13.83756	0.32155
14.33503	0.29966
14.64975	0.28211
14.88325	0.25700
15.31980	0.21290
15.64467	0.18506
15.78680	0.17652
16.24365	0.14095
16.57868	0.12598
16.73096	0.11649
17.23858	0.09910
17.51269	0.09460
17.60406	0.08574
17.88832	0.08011
18.04061	0.07979
18.12183	0.07995
18.33503	0.07850
18.48731	0.07415
18.56853	0.07287
18.88325	0.07496
19.13706	0.06788
19.27919	0.07158
19.67513	0.06788
19.93909	0.06820
20.09137	0.06884
20.46701	0.07013
20.79188	0.06772
20.92386	0.06949
21.35025	0.06820
21.67513	0.06739
21.80711	0.07287
22.17259	0.06659
22.43655	0.07126
22.53807	0.07013
22.77157	0.06933
22.95431	0.06611
23.03553	0.06804
23.31980	0.06836
23.53299	0.06691
23.63452	0.06659
23.95939	0.07094
24.19289	0.07061
24.31472	0.07077
24.70051	0.06756
24.98477	0.06804
25.12690	0.06675
25.54315	0.06530
25.83756	0.06707
25.96954	0.06884
26.37563	0.06691
26.72081	0.06900
26.87310	0.07029
27.38071	0.06900
27.73604	0.06965
27.94924	0.06820
28.48731	0.06530
28.91371	0.06916
29.12690	0.06675
29.73604	0.06836
30.14213	0.06675
