Black Body Radiation Experiment Thu, Mar 21, 2024 11:46 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05387
0.00000	0.05339
0.00000	0.05387
0.00000	0.05387
0.00000	0.05581
0.00000	0.05564
0.00000	0.05371
0.00000	0.05420
0.00000	0.05629
0.00000	0.05323
0.00000	0.05693
0.00000	0.05162
0.00000	0.05420
0.01015	0.05420
0.02030	0.05500
0.02030	0.05741
0.01015	0.05645
0.01015	0.04953
0.02030	0.05065
0.04061	0.05291
0.05076	0.05371
0.14213	0.05597
0.33503	0.05307
0.42640	0.05452
0.67005	0.05130
0.78173	0.05033
0.81218	0.05275
1.00508	0.05709
1.12690	0.05178
1.20812	0.04985
1.42132	0.05452
1.64467	0.05403
1.74619	0.05403
2.17259	0.05581
2.36548	0.05243
2.50761	0.05436
2.79188	0.05275
3.01523	0.05259
3.11675	0.05355
3.45178	0.05484
3.70558	0.05629
3.83756	0.05307
4.32487	0.05436
4.62944	0.05371
4.80203	0.05371
5.19797	0.05758
5.41117	0.04985
5.53299	0.05210
6.04061	0.05709
6.41624	0.05403
6.58883	0.05870
7.21827	0.05452
7.74619	0.05919
8.19289	0.06273
9.04569	0.07705
9.30964	0.09186
9.54315	0.11327
10.09137	0.16799
10.38579	0.20856
10.63959	0.26328
11.00508	0.37128
11.19797	0.43325
11.42132	0.48878
11.79695	0.59920
12.05076	0.65360
12.26396	0.68467
12.71066	0.70978
12.93401	0.69562
13.11675	0.66922
13.53299	0.58809
13.74619	0.53723
13.83756	0.50472
14.09137	0.42086
14.28426	0.37193
14.38579	0.34553
14.71066	0.27294
14.93401	0.23141
15.05584	0.21306
15.43147	0.16638
15.69543	0.14111
15.83756	0.12952
16.19289	0.10361
16.37563	0.09605
16.45685	0.08494
16.61929	0.07593
16.69036	0.07271
16.77157	0.07045
17.04569	0.06080
17.25888	0.06353
17.36041	0.05902
17.59391	0.05870
17.74619	0.05661
17.84772	0.05790
18.21320	0.05613
18.52792	0.05500
19.01523	0.04856
19.28934	0.05645
19.47208	0.05194
19.95939	0.05516
20.24365	0.05629
20.38579	0.05339
20.64975	0.05194
20.84264	0.05452
20.94416	0.05564
21.23858	0.05677
21.49239	0.05162
21.84772	0.05098
22.10152	0.05420
22.43655	0.05339
22.64975	0.05049
22.91371	0.05532
23.06599	0.05420
23.38071	0.05548
23.61421	0.04953
23.74619	0.05082
24.13198	0.05355
24.41624	0.05146
24.85279	0.05210
25.11675	0.05709
25.47208	0.04985
25.69543	0.05178
26.09137	0.05323
26.39594	0.05178
26.53807	0.05162
26.86294	0.05677
27.08629	0.05146
27.44162	0.05387
27.67513	0.05452
28.02030	0.05210
28.21320	0.05774
28.55838	0.05597
28.80203	0.05629
28.93401	0.05017
29.27919	0.05500
29.46193	0.05339
29.54315	0.05194
29.83756	0.05645
30.08122	0.05484
