Black Body Radiation Experiment Thu, Mar 21, 2024 11:41 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05017
0.00000	0.04406
0.00000	0.04921
0.00000	0.04599
0.00000	0.04856
0.00000	0.04744
0.00000	0.04663
0.00000	0.04776
0.00000	0.04711
0.00000	0.04888
0.00000	0.04679
0.00000	0.04309
0.00000	0.04647
0.00000	0.04534
0.00000	0.04937
0.00000	0.05001
0.00000	0.04792
0.00000	0.05065
0.00000	0.04776
0.00000	0.04373
0.00000	0.04808
0.00000	0.04824
0.00000	0.04711
0.00000	0.04502
-0.01015	0.04583
-0.01015	0.04760
-0.01015	0.04389
0.00000	0.04953
0.00000	0.05017
0.00000	0.04727
0.00000	0.04776
0.00000	0.05162
0.00000	0.04808
0.00000	0.04647
0.00000	0.04711
0.00000	0.05130
0.00000	0.04454
0.00000	0.04792
0.00000	0.04872
0.00000	0.05001
0.00000	0.04888
0.00000	0.04969
0.00000	0.04486
0.00000	0.05033
0.00000	0.04695
0.00000	0.04534
0.00000	0.04872
0.00000	0.04663
0.00000	0.05114
0.00000	0.04744
0.00000	0.04776
0.00000	0.04776
0.00000	0.04792
0.00000	0.04856
0.00000	0.04502
0.00000	0.04566
0.00000	0.04486
0.00000	0.04550
0.00000	0.04776
0.00000	0.04550
0.00000	0.04824
0.00000	0.04180
0.00000	0.05049
0.00000	0.04792
0.00000	0.05178
0.00000	0.04566
0.00000	0.05082
0.00000	0.04727
0.00000	0.05162
0.00000	0.04808
0.00000	0.04937
0.00000	0.04985
0.00000	0.04808
0.00000	0.04888
0.01015	0.04776
0.01015	0.05065
0.06091	0.04937
0.06091	0.05259
-0.01015	0.04953
0.01015	0.04921
0.01015	0.05275
0.01015	0.04744
0.04061	0.04921
0.04061	0.05049
0.04061	0.05291
0.05076	0.04888
0.11168	0.05065
0.29442	0.04872
0.48731	0.04921
0.60914	0.04953
1.03553	0.05082
1.36041	0.04599
1.58376	0.04760
2.11168	0.04921
2.46701	0.04969
2.68020	0.05033
3.21827	0.05098
3.57360	0.04631
3.76650	0.05082
4.38579	0.04937
4.77157	0.04695
5.03553	0.04663
5.50254	0.04953
5.85787	0.04921
6.01015	0.04647
6.51777	0.04695
6.85279	0.05001
7.01523	0.04888
7.47208	0.05194
7.76650	0.05194
7.95939	0.05307
8.54822	0.05564
8.85279	0.05935
9.19797	0.06224
10.19289	0.08285
10.75127	0.11584
11.26904	0.17202
12.25381	0.28404
12.73096	0.33056
13.17766	0.34553
14.11168	0.29483
14.57868	0.25153
15.02538	0.20695
15.71574	0.15415
16.14213	0.12985
16.33503	0.11761
16.85279	0.09250
17.12690	0.08365
17.29949	0.07673
17.74619	0.06482
18.07107	0.06353
18.24365	0.06160
18.75127	0.05629
19.09645	0.05403
19.28934	0.05339
19.86802	0.05307
20.26396	0.05001
20.49746	0.04744
20.89340	0.05226
21.15736	0.04679
21.26904	0.05082
21.75635	0.05098
22.10152	0.05033
22.26396	0.04599
22.79188	0.04905
23.10660	0.04824
23.25888	0.05098
23.74619	0.04953
24.07107	0.04454
24.22335	0.04711
24.63959	0.05065
24.91371	0.04905
25.01523	0.05082
25.37056	0.05065
25.65482	0.05130
25.77665	0.04695
26.21320	0.04406
26.46701	0.04695
26.58883	0.04647
26.88325	0.04727
27.12690	0.04953
27.24873	0.04534
27.61421	0.04679
27.85787	0.04760
27.93909	0.05082
28.22335	0.04744
28.43655	0.05017
28.52792	0.04969
28.85279	0.04744
29.09645	0.04470
29.20812	0.04309
29.51269	0.04422
29.77665	0.05001
29.91878	0.04969
30.35533	0.04599
