Black Body Radiation Experiment Thu, Mar 21, 2024 11:37 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.04534
0.00000	0.04035
0.00000	0.04228
0.00000	0.04647
0.00000	0.04309
0.00000	0.04566
0.00000	0.04084
0.00000	0.04228
0.00000	0.04663
0.00000	0.04148
0.00000	0.04502
0.00000	0.04261
0.00000	0.04245
0.00000	0.04341
0.00000	0.04228
0.00000	0.04486
0.00000	0.04631
0.00000	0.04679
0.00000	0.04068
0.00000	0.04261
0.00000	0.04470
0.00000	0.04534
0.00000	0.03890
0.00000	0.04502
0.00000	0.04534
0.00000	0.03971
0.00000	0.04228
0.00000	0.04212
0.00000	0.04293
0.00000	0.04389
0.00000	0.04309
0.00000	0.04615
0.00000	0.04132
0.00000	0.04373
0.00000	0.04389
0.00000	0.04389
0.00000	0.04325
0.00000	0.04695
0.00000	0.04502
0.00000	0.04180
0.00000	0.04647
0.00000	0.04261
0.00000	0.04293
0.00000	0.04100
0.00000	0.04615
0.00000	0.04357
0.00000	0.04550
0.00000	0.04341
0.00000	0.04695
0.00000	0.04566
0.00000	0.04051
0.00000	0.04679
0.00000	0.04615
0.00000	0.04228
0.00000	0.04212
0.00000	0.04228
0.00000	0.04663
0.00000	0.04228
0.00000	0.04228
0.01015	0.04438
0.01015	0.04164
0.01015	0.04776
0.02030	0.04373
0.02030	0.04245
0.01015	0.04293
-0.01015	0.04647
-0.01015	0.04277
0.00000	0.04068
0.00000	0.04727
0.00000	0.04583
0.00000	0.04389
0.00000	0.04132
0.01015	0.04100
0.01015	0.04438
0.01015	0.04615
0.01015	0.04035
0.01015	0.04245
0.01015	0.04438
0.02030	0.04389
0.03046	0.04245
0.08122	0.04309
0.13198	0.04228
0.15228	0.04389
0.26396	0.04245
0.34518	0.04373
0.38579	0.04019
0.52792	0.04389
0.61929	0.04116
0.64975	0.04357
0.87310	0.04438
1.00508	0.04550
1.07614	0.04309
1.25888	0.04389
1.41117	0.04631
1.48223	0.04647
1.80711	0.04566
2.06091	0.04502
2.19289	0.04921
2.49746	0.04518
2.71066	0.04502
2.88325	0.04406
3.22843	0.04566
3.43147	0.04454
3.52284	0.04261
3.95939	0.04470
4.24365	0.04615
4.42640	0.04228
4.77157	0.04051
5.04569	0.04180
5.14721	0.04309
5.47208	0.04711
5.66497	0.04615
5.77665	0.04406
6.14213	0.04406
6.40609	0.04518
6.53807	0.04261
6.88325	0.04438
7.11675	0.04438
7.23858	0.04373
7.66497	0.04422
7.88832	0.04309
8.05076	0.04534
8.47716	0.04744
8.69036	0.04727
8.83249	0.04309
9.22843	0.04711
9.55330	0.04872
9.76650	0.05146
10.26396	0.05564
10.56853	0.06578
10.86294	0.07303
11.31980	0.10264
11.62437	0.12341
11.90863	0.15640
12.48731	0.21387
12.75127	0.24686
13.03553	0.26634
13.59391	0.28404
13.85787	0.27873
14.13198	0.26328
14.69036	0.21789
14.99492	0.18683
15.14721	0.17540
15.71574	0.13596
16.08122	0.11633
16.23350	0.10538
16.69036	0.08462
17.00508	0.07786
17.19797	0.07287
17.75635	0.06176
18.20305	0.05661
18.42640	0.05741
18.99492	0.05001
19.36041	0.05194
19.56345	0.04969
20.21320	0.04679
20.72081	0.04550
20.96447	0.04277
21.38071	0.04792
21.66497	0.04566
21.81726	0.04373
22.25381	0.04486
22.51777	0.04406
22.61929	0.04679
22.96447	0.04615
23.17766	0.04631
23.26904	0.03923
23.46193	0.04583
23.65482	0.04341
23.77665	0.04341
24.14213	0.04406
24.33503	0.04373
24.44670	0.04212
24.86294	0.04325
25.19797	0.04534
25.36041	0.04373
25.85787	0.04438
26.22335	0.04293
26.38579	0.04615
26.96447	0.04663
27.36041	0.04068
27.53299	0.04454
28.05076	0.04228
28.46701	0.04341
28.65990	0.04325
29.21827	0.04341
29.60406	0.04164
29.73604	0.04309
30.15228	0.04583
