Black Body Radiation Experiment Thu, Mar 21, 2024 11:42 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.04744
0.00000	0.04905
0.00000	0.04727
0.02030	0.04727
0.01015	0.04792
0.02030	0.04905
0.02030	0.04760
0.01015	0.04566
0.01015	0.04840
0.01015	0.05162
0.02030	0.05178
0.03046	0.04744
0.04061	0.05049
0.10152	0.04905
0.21320	0.04776
0.26396	0.05049
0.47716	0.04921
0.63959	0.04711
0.73096	0.04824
1.01523	0.04615
1.17766	0.04905
1.26904	0.05033
1.50254	0.04921
1.70558	0.04888
1.78680	0.05114
2.14213	0.05210
2.30457	0.04937
2.39594	0.04840
2.75127	0.04953
2.99492	0.04872
3.43147	0.05017
3.78680	0.05098
3.95939	0.05323
4.74112	0.05226
5.09645	0.05339
5.38071	0.04953
5.89848	0.04937
6.24365	0.06031
6.37563	0.05677
7.02538	0.06498
7.32995	0.07383
7.50254	0.08011
7.83756	0.10602
7.95939	0.12631
8.52792	0.17910
8.99492	0.22755
10.03046	0.38191
10.54822	0.45530
11.28934	0.47623
11.60406	0.44227
11.86802	0.40476
12.37563	0.30497
12.60914	0.25185
12.69036	0.23785
12.85279	0.18988
12.97462	0.16027
13.03553	0.15158
13.29949	0.12437
13.52284	0.11085
13.91878	0.09025
14.27411	0.08091
14.43655	0.08027
15.05584	0.07077
15.67513	0.06321
15.90863	0.06224
16.78173	0.05758
17.32995	0.05725
17.57360	0.05709
18.45685	0.05339
18.97462	0.05178
19.21827	0.05371
19.91878	0.05098
20.39594	0.04921
20.65990	0.05098
21.18782	0.05387
21.63452	0.04711
21.79695	0.04888
22.35533	0.04550
22.74112	0.05226
22.92386	0.04888
23.42132	0.05307
23.85787	0.05114
24.01015	0.04663
24.54822	0.05098
24.93401	0.04937
25.07614	0.05259
25.53299	0.05178
25.86802	0.04985
26.04061	0.05114
26.54822	0.04695
26.90355	0.05226
27.04569	0.04824
27.52284	0.04776
27.88832	0.04824
28.42640	0.04888
28.80203	0.05033
29.35025	0.05307
29.73604	0.04776
29.91878	0.05146
30.47716	0.04744
