Black Body Radiation Experiment Thu, Mar 21, 2024 11:39 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.04840
0.00000	0.04663
0.00000	0.04953
0.00000	0.04695
0.00000	0.04760
0.00000	0.05001
0.00000	0.04583
0.00000	0.05049
0.00000	0.04744
0.00000	0.04615
0.00000	0.04905
0.00000	0.04840
0.00000	0.04599
0.00000	0.04615
0.00000	0.04888
0.00000	0.04502
0.02030	0.05146
0.03046	0.04695
0.03046	0.04711
0.04061	0.04905
0.08122	0.05098
0.22335	0.04824
0.34518	0.04808
0.39594	0.04792
0.54822	0.04824
0.64975	0.04341
0.69036	0.05065
0.93401	0.04373
0.99492	0.04760
0.99492	0.04937
1.00508	0.04406
1.03553	0.04792
1.05584	0.04888
1.06599	0.04550
1.12690	0.04566
1.23858	0.04711
1.30964	0.04744
1.59391	0.04808
1.79695	0.04631
1.88832	0.05082
2.26396	0.04663
2.53807	0.04647
2.70051	0.04776
3.02538	0.04744
3.27919	0.04744
3.38071	0.04744
3.78680	0.04615
4.03046	0.04840
4.17259	0.04695
4.46701	0.05065
4.65990	0.04647
4.73096	0.05194
5.13706	0.04438
5.43147	0.04566
5.71574	0.04599
6.19289	0.05194
6.46701	0.05065
6.61929	0.04888
7.21827	0.05162
7.63452	0.04921
7.84772	0.05098
8.41624	0.05355
8.74112	0.05420
8.91371	0.05693
9.45178	0.06257
9.73604	0.06868
10.00000	0.07222
10.51777	0.10345
10.74112	0.12309
10.95431	0.14691
11.45178	0.20711
11.73604	0.24220
11.95939	0.27857
12.51777	0.35165
12.81218	0.38319
13.05584	0.39881
13.63452	0.38979
13.98985	0.36195
14.32487	0.32670
14.86294	0.25572
15.21827	0.20678
15.39086	0.18328
15.81726	0.14224
16.09137	0.11584
16.21320	0.10892
16.55838	0.08607
16.82234	0.07576
16.95431	0.07641
17.37056	0.06337
17.66497	0.05806
17.80711	0.06063
18.26396	0.05291
18.60914	0.05645
18.81218	0.05339
19.35025	0.05114
19.69543	0.04776
19.86802	0.04905
20.41624	0.05178
20.69036	0.04840
20.80203	0.04695
21.19797	0.04760
21.50254	0.04905
21.64467	0.04808
22.05076	0.05001
22.38579	0.04583
22.49746	0.04711
22.93401	0.04824
23.21827	0.04647
23.32995	0.04808
23.71574	0.04840
24.01015	0.05098
24.15228	0.05162
24.56853	0.04744
24.88325	0.04486
24.99492	0.04808
25.41117	0.05226
25.76650	0.04647
25.90863	0.04550
26.40609	0.04856
26.75127	0.04856
26.88325	0.04872
27.35025	0.04937
27.69543	0.04679
27.83756	0.04921
28.30457	0.04245
28.56853	0.05033
28.68020	0.04840
29.05584	0.04953
29.30964	0.04840
29.42132	0.04856
29.70558	0.04760
29.97970	0.04727
30.11168	0.04808
