Black Body Radiation Experiment Thu, Mar 21, 2024 11:47 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.05564
0.00000	0.05323
0.00000	0.05629
0.00000	0.05741
0.00000	0.05452
0.00000	0.05452
0.00000	0.05564
0.00000	0.05420
0.00000	0.05677
0.00000	0.05355
0.00000	0.05226
0.00000	0.05693
0.00000	0.05355
0.00000	0.05629
0.00000	0.05709
0.00000	0.05516
0.00000	0.05935
0.00000	0.05902
0.00000	0.05597
0.00000	0.05500
0.00000	0.05581
0.00000	0.05581
0.00000	0.05806
0.00000	0.05468
0.00000	0.05758
0.00000	0.05581
0.00000	0.05243
0.00000	0.05741
0.00000	0.05468
0.00000	0.05774
0.00000	0.05516
0.00000	0.05226
0.00000	0.05259
0.00000	0.05516
0.00000	0.05452
0.00000	0.05790
0.00000	0.05516
0.00000	0.05629
0.00000	0.05178
0.00000	0.05436
0.00000	0.05403
0.00000	0.05758
0.00000	0.05500
0.00000	0.05500
0.00000	0.05822
0.00000	0.05838
0.00000	0.05709
0.00000	0.05452
0.00000	0.05403
0.00000	0.05886
0.00000	0.05629
0.00000	0.05870
0.00000	0.05548
0.00000	0.05838
0.00000	0.05049
0.00000	0.05822
0.00000	0.05226
0.00000	0.05291
0.00000	0.05275
0.00000	0.05854
0.00000	0.05822
0.00000	0.05500
-0.01015	0.05484
-0.01015	0.05806
-0.02030	0.05307
-0.03046	0.05452
-0.02030	0.05564
-0.02030	0.05581
-0.01015	0.05725
-0.01015	0.05645
-0.01015	0.05774
-0.01015	0.05532
-0.01015	0.05613
-0.01015	0.05645
-0.01015	0.05468
-0.01015	0.05387
-0.01015	0.05999
-0.01015	0.05387
-0.01015	0.05741
-0.01015	0.05291
-0.01015	0.05645
-0.01015	0.05500
-0.01015	0.05870
-0.01015	0.05597
-0.01015	0.05629
-0.01015	0.05629
-0.01015	0.05629
-0.01015	0.05613
-0.01015	0.05403
-0.01015	0.05870
-0.01015	0.05387
-0.01015	0.05500
-0.01015	0.05564
-0.01015	0.05951
-0.01015	0.05645
-0.01015	0.05339
-0.01015	0.05468
-0.01015	0.05613
-0.01015	0.05387
-0.01015	0.05822
-0.01015	0.05387
-0.01015	0.05436
0.00000	0.05516
0.07107	0.05468
0.19289	0.05468
0.38579	0.05983
0.49746	0.05967
0.58883	0.05661
0.90355	0.05564
1.20812	0.05355
1.35025	0.05693
1.78680	0.05581
2.14213	0.05838
2.79188	0.05420
3.14721	0.05452
3.71574	0.05275
4.00000	0.06063
4.33503	0.05323
4.50761	0.05226
4.88325	0.05629
5.12690	0.05951
5.59391	0.05886
5.87817	0.05838
6.37563	0.05243
6.70051	0.05967
6.91371	0.05581
7.61421	0.05983
8.11168	0.06353
8.92386	0.06836
9.43147	0.07625
10.47716	0.11456
10.89340	0.16445
11.39086	0.26183
11.63452	0.32332
12.07107	0.44532
12.34518	0.51599
13.03553	0.63365
13.34010	0.66246
13.88832	0.63687
14.21320	0.58858
14.74112	0.48959
15.12690	0.40026
15.64467	0.29032
15.93909	0.24509
16.09137	0.21998
16.50761	0.16445
16.77157	0.13725
16.91371	0.12470
17.35025	0.10007
17.64467	0.08832
18.07107	0.08059
18.38579	0.07770
18.60914	0.06933
19.14721	0.06691
19.50254	0.06611
20.12183	0.06401
20.52792	0.05935
20.76142	0.05774
21.28934	0.06128
21.64467	0.05967
22.19289	0.05967
22.57868	0.05500
23.15736	0.05806
23.54315	0.05967
23.72589	0.05661
24.33503	0.05806
24.74112	0.05645
25.35025	0.05661
25.73604	0.05886
26.32487	0.05548
26.72081	0.05677
26.91371	0.05870
27.52284	0.05548
27.93909	0.05806
28.58883	0.05597
28.97462	0.05725
29.53299	0.05581
29.86802	0.05371
30.05076	0.05774
