Black Body Radiation Experiment Thu, Mar 21, 2024 11:54 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.06128
0.00000	0.06192
0.00000	0.06385
0.00000	0.06031
0.00000	0.06562
0.00000	0.06466
0.00000	0.06482
0.00000	0.06707
0.00000	0.06337
0.00000	0.06772
0.00000	0.06128
0.00000	0.06562
0.00000	0.06450
0.00000	0.06434
0.00000	0.06466
0.00000	0.06385
0.00000	0.06820
0.00000	0.06401
0.00000	0.06772
0.00000	0.06627
0.00000	0.06289
0.00000	0.06627
0.00000	0.06031
0.00000	0.06353
0.00000	0.06176
0.00000	0.06933
0.00000	0.06595
0.00000	0.06401
0.00000	0.06514
0.00000	0.06418
0.00000	0.06466
0.00000	0.06192
0.00000	0.06144
0.00000	0.06434
0.00000	0.06772
0.00000	0.06289
0.00000	0.06128
0.00000	0.06578
0.00000	0.06031
0.00000	0.06434
0.00000	0.06401
0.00000	0.06418
0.00000	0.06466
0.00000	0.06514
0.00000	0.06128
0.00000	0.06305
0.00000	0.06369
0.00000	0.06192
0.00000	0.06337
0.00000	0.06434
0.00000	0.06224
0.00000	0.06578
0.00000	0.06434
0.00000	0.06305
0.00000	0.06530
0.00000	0.06257
0.00000	0.06578
0.00000	0.06337
0.00000	0.06546
0.00000	0.06208
0.00000	0.06595
0.00000	0.06192
0.00000	0.06128
0.00000	0.06273
0.00000	0.06482
0.00000	0.06401
0.00000	0.06611
0.00000	0.06353
0.00000	0.06080
0.00000	0.06546
0.00000	0.06466
0.00000	0.06530
0.00000	0.06514
0.00000	0.06418
0.00000	0.06611
0.00000	0.06756
0.00000	0.06675
0.00000	0.06852
0.00000	0.06723
0.00000	0.06176
0.00000	0.06176
0.00000	0.06418
0.00000	0.06498
0.01015	0.06128
0.00000	0.06418
0.00000	0.06595
0.00000	0.06675
0.00000	0.06224
0.01015	0.06627
0.00000	0.06530
0.00000	0.06659
0.00000	0.06530
0.00000	0.06369
0.00000	0.06353
0.00000	0.06240
0.00000	0.06482
-0.01015	0.06498
0.00000	0.06466
0.00000	0.06466
0.03046	0.06562
0.04061	0.06482
0.04061	0.06498
0.04061	0.06160
0.04061	0.06788
0.05076	0.06353
0.05076	0.06820
0.05076	0.06772
0.05076	0.06675
0.05076	0.06385
0.07107	0.06434
0.10152	0.06466
0.25381	0.05967
0.36548	0.06224
0.41624	0.06353
0.84264	0.06675
1.07614	0.06466
1.15736	0.06578
1.47208	0.06756
1.70558	0.06659
1.83756	0.06530
2.40609	0.06933
2.81218	0.06675
2.99492	0.07158
3.47208	0.06900
3.75635	0.06498
4.00000	0.06916
4.43655	0.06965
4.62944	0.07609
4.73096	0.07786
5.15736	0.07898
5.44162	0.08108
5.75635	0.08671
6.37563	0.09379
6.80203	0.10796
7.17766	0.12614
8.02030	0.18876
8.54822	0.27068
9.01523	0.38400
9.72589	0.66938
10.15228	0.84563
10.54822	0.97665
11.27919	1.07548
11.57360	1.04071
11.87817	0.97069
12.35533	0.80474
12.65990	0.70672
12.82234	0.64507
13.42132	0.50681
13.85787	0.42118
14.10152	0.37772
14.80203	0.28662
15.29949	0.23801
15.58376	0.21548
16.31472	0.16510
16.80203	0.14820
17.06599	0.13516
17.83756	0.11295
18.43655	0.10039
18.81218	0.09395
19.83756	0.08945
20.42640	0.08430
20.79188	0.07399
21.39086	0.07206
21.74619	0.07464
21.96954	0.07190
22.52792	0.07319
22.91371	0.06981
23.14721	0.07029
23.71574	0.06836
24.09137	0.06578
24.31472	0.06691
24.87310	0.06401
25.23858	0.06788
25.45178	0.06595
25.90863	0.06900
26.23350	0.06723
26.37563	0.06756
26.80203	0.06192
27.05584	0.06482
27.20812	0.06627
27.63452	0.06144
27.91878	0.06546
28.08122	0.06595
28.51777	0.06257
28.81218	0.06514
29.02538	0.06723
29.65482	0.06450
30.06091	0.06691
