Black Body Radiation Experiment Thu, Mar 21, 2024 11:39 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.04695
0.00000	0.04856
0.00000	0.04293
0.00000	0.04583
0.00000	0.04905
0.00000	0.04760
0.00000	0.04808
0.00000	0.04422
0.00000	0.04905
0.00000	0.04872
0.00000	0.04679
0.00000	0.04373
0.00000	0.04840
0.00000	0.04840
0.00000	0.04856
0.00000	0.04905
0.00000	0.04888
0.00000	0.04824
0.00000	0.04599
0.00000	0.04373
0.00000	0.04711
0.00000	0.04550
0.00000	0.04905
0.00000	0.04937
0.00000	0.04808
0.00000	0.04277
0.00000	0.04470
0.00000	0.04695
0.00000	0.04583
0.00000	0.04921
0.00000	0.04293
0.00000	0.04534
0.00000	0.04905
0.00000	0.04695
0.00000	0.04599
0.00000	0.04550
0.00000	0.04679
0.00000	0.04921
0.00000	0.04888
0.00000	0.04518
0.00000	0.04583
0.00000	0.04824
0.00000	0.04840
0.00000	0.04534
0.00000	0.04953
0.00000	0.04953
0.00000	0.04486
0.00000	0.04792
0.00000	0.04744
0.00000	0.04599
0.00000	0.04293
0.00000	0.04744
0.00000	0.04389
0.00000	0.04711
0.00000	0.04727
0.00000	0.04245
0.00000	0.04325
0.00000	0.04824
0.00000	0.04776
0.00000	0.04792
0.00000	0.04357
0.00000	0.04888
0.00000	0.04695
0.00000	0.04727
0.00000	0.04502
0.00000	0.04744
0.00000	0.04744
0.00000	0.04438
0.00000	0.04695
0.00000	0.04454
0.00000	0.04663
0.00000	0.04921
0.00000	0.04776
0.00000	0.04406
0.00000	0.04760
0.00000	0.04550
0.00000	0.04438
0.00000	0.04663
0.00000	0.04615
0.00000	0.04792
0.00000	0.04599
0.00000	0.04679
0.00000	0.04840
0.00000	0.04856
0.00000	0.04695
0.00000	0.04840
0.00000	0.04422
0.00000	0.04921
0.00000	0.04679
0.00000	0.04711
0.00000	0.05082
0.00000	0.04631
0.00000	0.04744
0.00000	0.04309
0.00000	0.04566
0.00000	0.04566
0.00000	0.04695
0.00000	0.04663
0.00000	0.04808
0.01015	0.04615
0.01015	0.05114
0.01015	0.04663
0.01015	0.04840
0.01015	0.04599
0.01015	0.04663
0.01015	0.05065
0.02030	0.04550
0.07107	0.04663
0.16244	0.04583
0.19289	0.04792
0.20305	0.04373
0.21320	0.04502
0.24365	0.04824
0.27411	0.04711
0.27411	0.04808
0.28426	0.04228
0.30457	0.04245
0.43655	0.04357
0.54822	0.04599
0.63959	0.04486
0.68020	0.04760
0.80203	0.04566
0.90355	0.04921
0.94416	0.04132
1.00508	0.04744
1.07614	0.04647
1.24873	0.04502
1.34010	0.04888
1.48223	0.04422
1.61421	0.04744
1.68528	0.04824
2.01015	0.04711
2.21320	0.04679
2.29442	0.04727
2.37563	0.04969
2.42640	0.04679
2.43655	0.04679
2.51777	0.04905
2.55838	0.04550
2.58883	0.04615
2.72081	0.04325
2.85279	0.04406
2.95431	0.04470
3.21827	0.04840
3.42132	0.04132
3.51269	0.04583
3.82741	0.04679
4.10152	0.04856
4.24365	0.04905
4.53807	0.04663
4.72081	0.04599
4.81218	0.04470
5.08629	0.04744
5.28934	0.04727
5.39086	0.04744
5.76650	0.04760
6.05076	0.04695
6.18274	0.04518
6.51777	0.04985
6.71066	0.04808
6.81218	0.04711
7.12690	0.05082
7.44162	0.04937
7.61421	0.04985
8.25381	0.05999
8.71066	0.06208
8.95431	0.07045
9.80711	0.10602
10.35533	0.15061
10.88325	0.21467
11.51269	0.29869
11.87817	0.32992
12.13198	0.35116
12.43655	0.34730
12.56853	0.33958
12.73096	0.32332
13.02538	0.29354
13.24873	0.26666
13.38071	0.25346
13.79695	0.20534
14.16244	0.17475
14.30457	0.16172
14.81218	0.12293
15.19797	0.10409
15.39086	0.10087
16.08122	0.08156
16.57868	0.07399
16.83249	0.06804
17.51269	0.06434
17.94924	0.05919
18.14213	0.05548
18.80203	0.04985
19.18782	0.05033
19.39086	0.04953
19.91878	0.04985
20.32487	0.04486
20.52792	0.04679
20.99492	0.04711
21.38071	0.05130
21.52284	0.04502
22.09137	0.04808
22.58883	0.04953
22.83249	0.04872
23.41117	0.04695
23.83756	0.04744
24.00000	0.04647
24.53807	0.04293
24.94416	0.04856
25.15736	0.04921
25.66497	0.04985
26.00000	0.04921
26.11168	0.04486
26.40609	0.04566
26.64975	0.04406
26.77157	0.04711
27.16751	0.04583
27.42132	0.04679
27.54315	0.04840
27.84772	0.04905
28.03046	0.04631
28.13198	0.04631
28.45685	0.04261
28.61929	0.04566
28.70051	0.04325
28.92386	0.04663
29.08629	0.04341
29.16751	0.04744
29.50254	0.04663
29.76650	0.04663
29.87817	0.04631
30.20305	0.04953
