x-axis,1,2
second,Volt,Volt
-25.00000E-03,+4.99924631E+00,+12.97454734E+00
-24.97500E-03,+4.99924631E+00,+13.00469809E+00
-24.95000E-03,+4.99924631E+00,+12.95444684E+00
-24.92500E-03,+4.95904530E+00,+12.98459759E+00
-24.90000E-03,+4.99924631E+00,+12.93434634E+00
-24.87500E-03,+4.96909555E+00,+12.93434634E+00
-24.85000E-03,+4.99924631E+00,+12.95444684E+00
-24.82500E-03,+4.99924631E+00,+12.97454734E+00
-24.80000E-03,+4.99924631E+00,+12.93434634E+00
-24.77500E-03,+4.95904530E+00,+12.96449709E+00
-24.75000E-03,+4.99924631E+00,+12.95444684E+00
-24.72500E-03,+4.99924631E+00,+12.94439659E+00
-24.70000E-03,+4.99924631E+00,+12.93434634E+00
-24.67500E-03,+4.98919606E+00,+12.93434634E+00
-24.65000E-03,+4.99924631E+00,+12.91424583E+00
-24.62500E-03,+4.99924631E+00,+12.90419558E+00
-24.60000E-03,+4.99924631E+00,+12.89414533E+00
-24.57500E-03,+4.99924631E+00,+12.89414533E+00
-24.55000E-03,+5.01934681E+00,+12.91424583E+00
-24.52500E-03,+4.96909555E+00,+12.86399458E+00
-24.50000E-03,+4.99924631E+00,+12.89414533E+00
-24.47500E-03,+4.99924631E+00,+12.89414533E+00
-24.45000E-03,+4.99924631E+00,+12.87404483E+00
-24.42500E-03,+4.99924631E+00,+12.85394433E+00
-24.40000E-03,+4.99924631E+00,+12.89414533E+00
-24.37500E-03,+4.99924631E+00,+12.89414533E+00
-24.35000E-03,+4.99924631E+00,+12.83384383E+00
-24.32500E-03,+4.99924631E+00,+12.84389408E+00
-24.30000E-03,+4.99924631E+00,+12.85394433E+00
-24.27500E-03,+4.98919606E+00,+12.82379357E+00
-24.25000E-03,+5.01934681E+00,+12.83384383E+00
-24.22500E-03,+4.99924631E+00,+12.81374332E+00
-24.20000E-03,+4.95904530E+00,+12.85394433E+00
-24.17500E-03,+4.98919606E+00,+12.81374332E+00
-24.15000E-03,+4.99924631E+00,+12.81374332E+00
-24.12500E-03,+4.96909555E+00,+12.81374332E+00
-24.10000E-03,+4.95904530E+00,+12.81374332E+00
-24.07500E-03,+4.99924631E+00,+12.78359257E+00
-24.05000E-03,+4.97914580E+00,+12.77354232E+00
-24.02500E-03,+4.99924631E+00,+12.77354232E+00
-24.00000E-03,+4.95904530E+00,+12.77354232E+00
-23.97500E-03,+4.96909555E+00,+12.77354232E+00
-23.95000E-03,+4.99924631E+00,+12.75344182E+00
-23.92500E-03,+4.96909555E+00,+12.74339157E+00
