x-axis,1,2
second,Volt,Volt
-100.000E-03,+4.624523E+00,+9.592538E+00
-99.900E-03,+4.654673E+00,+9.622689E+00
-99.800E-03,+4.654673E+00,+9.753342E+00
-99.700E-03,+4.709950E+00,+9.853844E+00
-99.600E-03,+4.745126E+00,+9.873945E+00
-99.500E-03,+4.730050E+00,+9.964397E+00
-99.400E-03,+4.745126E+00,+9.994548E+00
-99.300E-03,+4.740101E+00,+10.044799E+00
-99.200E-03,+4.765226E+00,+10.155352E+00
-99.100E-03,+4.770251E+00,+10.235754E+00
-99.000E-03,+4.765226E+00,+10.316156E+00
-98.900E-03,+4.825528E+00,+10.366407E+00
-98.800E-03,+4.805427E+00,+10.436759E+00
-98.700E-03,+4.825528E+00,+10.527211E+00
-98.600E-03,+4.875779E+00,+10.617663E+00
-98.500E-03,+4.855678E+00,+10.708116E+00
-98.400E-03,+4.926030E+00,+10.758367E+00
-98.300E-03,+4.880804E+00,+10.808618E+00
-98.200E-03,+4.905930E+00,+10.878970E+00
-98.100E-03,+4.880804E+00,+10.919171E+00
-98.000E-03,+4.885829E+00,+10.959372E+00
-97.900E-03,+4.915980E+00,+11.049824E+00
-97.800E-03,+4.926030E+00,+11.039774E+00
-97.700E-03,+4.910955E+00,+11.039774E+00
-97.600E-03,+4.885829E+00,+10.999573E+00
-97.500E-03,+4.905930E+00,+11.079975E+00
-97.400E-03,+4.946131E+00,+11.079975E+00
-97.300E-03,+4.895879E+00,+11.069925E+00
-97.200E-03,+4.885829E+00,+11.079975E+00
-97.100E-03,+4.890854E+00,+11.049824E+00
-97.000E-03,+4.915980E+00,+11.059874E+00
-96.900E-03,+4.895879E+00,+11.019673E+00
-96.800E-03,+4.946131E+00,+10.999573E+00
-96.700E-03,+4.890854E+00,+10.999573E+00
-96.600E-03,+4.895879E+00,+10.959372E+00
-96.500E-03,+4.890854E+00,+10.959372E+00
-96.400E-03,+4.905930E+00,+10.919171E+00
-96.300E-03,+4.895879E+00,+10.949322E+00
-96.200E-03,+4.905930E+00,+10.899070E+00
-96.100E-03,+4.910955E+00,+10.909121E+00
-96.000E-03,+4.885829E+00,+10.878970E+00
-95.900E-03,+4.895879E+00,+10.878970E+00
-95.800E-03,+4.885829E+00,+10.818668E+00
-95.700E-03,+4.890854E+00,+10.798568E+00
-95.600E-03,+4.905930E+00,+10.838769E+00
-95.500E-03,+4.865729E+00,+10.798568E+00
-95.400E-03,+4.885829E+00,+10.778467E+00
-95.300E-03,+4.890854E+00,+10.768417E+00
-95.200E-03,+4.885829E+00,+10.758367E+00
