x-axis,1,2
second,Volt,Volt
-25.00000E-03,+664.51338E-03,+9.16043056E+00
-24.97500E-03,+162.00081E-03,+9.15038031E+00
-24.95000E-03,+262.50333E-03,+9.15038031E+00
-24.92500E-03,+262.50333E-03,+9.16043056E+00
-24.90000E-03,-139.50673E-03,+9.14033006E+00
-24.87500E-03,-139.50673E-03,+9.14033006E+00
-24.85000E-03,-340.51175E-03,+9.14033006E+00
-24.82500E-03,-541.51678E-03,+9.15038031E+00
-24.80000E-03,-541.51678E-03,+9.14033006E+00
-24.77500E-03,-541.51678E-03,+9.16043056E+00
-24.75000E-03,-541.51678E-03,+9.12022956E+00
-24.72500E-03,-943.52683E-03,+9.14033006E+00
-24.70000E-03,-943.52683E-03,+9.16043056E+00
-24.67500E-03,-1.04402935E+00,+9.12022956E+00
-24.65000E-03,-1.34553689E+00,+9.12022956E+00
-24.62500E-03,-1.04402935E+00,+9.15038031E+00
-24.60000E-03,-1.34553689E+00,+9.12022956E+00
-24.57500E-03,-1.34553689E+00,+9.14033006E+00
-24.55000E-03,-1.34553689E+00,+9.13027981E+00
-24.52500E-03,-1.44603940E+00,+9.12022956E+00
-24.50000E-03,-1.74754694E+00,+9.12022956E+00
-24.47500E-03,-1.74754694E+00,+9.12022956E+00
-24.45000E-03,-1.74754694E+00,+9.12022956E+00
-24.42500E-03,-1.74754694E+00,+9.10515418E+00
-24.40000E-03,-1.74754694E+00,+9.10012905E+00
-24.37500E-03,-1.74754694E+00,+9.12022956E+00
-24.35000E-03,-2.14955699E+00,+9.10012905E+00
-24.32500E-03,-2.14955699E+00,+9.10515418E+00
-24.30000E-03,-2.14955699E+00,+9.12022956E+00
-24.27500E-03,-2.25005951E+00,+9.11520443E+00
-24.25000E-03,-2.35056202E+00,+9.10012905E+00
-24.22500E-03,-2.55156705E+00,+9.11520443E+00
-24.20000E-03,-2.95357710E+00,+9.08002855E+00
-24.17500E-03,-2.65206956E+00,+9.10515418E+00
-24.15000E-03,-2.75257207E+00,+9.09007880E+00
-24.12500E-03,-2.95357710E+00,+9.09510393E+00
-24.10000E-03,-3.35558715E+00,+9.10012905E+00
-24.07500E-03,-3.35558715E+00,+9.09510393E+00
-24.05000E-03,-3.35558715E+00,+9.11017931E+00
-24.02500E-03,-3.35558715E+00,+9.10012905E+00
-24.00000E-03,-3.75759721E+00,+9.08002855E+00
-23.97500E-03,-3.45608967E+00,+9.10012905E+00
-23.95000E-03,-3.55659218E+00,+9.06997830E+00
-23.92500E-03,-3.75759721E+00,+9.07500343E+00
