x-axis,1,2
second,Volt,Volt
-25.00000E-03,+4.18341708E+00,+15.28527593E+00
-24.97500E-03,+4.22361808E+00,+15.19984880E+00
-24.95000E-03,+4.21356783E+00,+15.23502468E+00
-24.92500E-03,+4.22361808E+00,+15.23502468E+00
-24.90000E-03,+4.22361808E+00,+15.22497443E+00
-24.87500E-03,+4.20854271E+00,+15.25512518E+00
-24.85000E-03,+4.24371858E+00,+15.20487393E+00
-24.82500E-03,+4.22361808E+00,+15.25512518E+00
-24.80000E-03,+4.24371858E+00,+15.20487393E+00
-24.77500E-03,+4.19849245E+00,+15.21492418E+00
-24.75000E-03,+4.21356783E+00,+15.24507493E+00
-24.72500E-03,+4.20351758E+00,+15.17472317E+00
-24.70000E-03,+4.24371858E+00,+15.22497443E+00
-24.67500E-03,+4.21859296E+00,+15.20989905E+00
-24.65000E-03,+4.21356783E+00,+15.18477342E+00
-24.62500E-03,+4.21356783E+00,+15.19984880E+00
-24.60000E-03,+4.24371858E+00,+15.22497443E+00
-24.57500E-03,+4.21859296E+00,+15.22999955E+00
-24.55000E-03,+4.21356783E+00,+15.22497443E+00
-24.52500E-03,+4.20351758E+00,+15.16969805E+00
-24.50000E-03,+4.20351758E+00,+15.16467292E+00
-24.47500E-03,+4.21356783E+00,+15.24507493E+00
-24.45000E-03,+4.21356783E+00,+15.15462267E+00
-24.42500E-03,+4.22864321E+00,+15.17974830E+00
-24.40000E-03,+4.22361808E+00,+15.18477342E+00
-24.37500E-03,+4.20854271E+00,+15.15462267E+00
-24.35000E-03,+4.21356783E+00,+15.12447192E+00
-24.32500E-03,+4.21859296E+00,+15.16969805E+00
-24.30000E-03,+4.22361808E+00,+15.18477342E+00
-24.27500E-03,+4.20351758E+00,+15.12447192E+00
-24.25000E-03,+4.22361808E+00,+15.16467292E+00
-24.22500E-03,+4.18844220E+00,+15.13954729E+00
-24.20000E-03,+4.24371858E+00,+15.16467292E+00
-24.17500E-03,+4.20854271E+00,+15.11442166E+00
-24.15000E-03,+4.21356783E+00,+15.15462267E+00
-24.12500E-03,+4.20854271E+00,+15.13954729E+00
-24.10000E-03,+4.22361808E+00,+15.12447192E+00
-24.07500E-03,+4.22361808E+00,+15.17974830E+00
-24.05000E-03,+4.20351758E+00,+15.12447192E+00
-24.02500E-03,+4.21859296E+00,+15.11944679E+00
-24.00000E-03,+4.24371858E+00,+15.12447192E+00
-23.97500E-03,+4.22361808E+00,+15.11442166E+00
-23.95000E-03,+4.21356783E+00,+15.11442166E+00
-23.92500E-03,+4.18341708E+00,+15.14457242E+00
