x-axis,1,2
second,Volt,Volt
-50.00000E-03,+8.28062305E+00,+297.13318E-03
-49.95000E-03,+8.33087431E+00,+297.13318E-03
-49.90000E-03,+8.33087431E+00,+297.13318E-03
-49.85000E-03,+8.35599994E+00,+321.25379E-03
-49.80000E-03,+8.40122607E+00,+313.21359E-03
-49.75000E-03,+8.42132657E+00,+333.31409E-03
-49.70000E-03,+8.43137682E+00,+365.47489E-03
-49.65000E-03,+8.42635169E+00,+377.53519E-03
-49.60000E-03,+8.46152757E+00,+385.57540E-03
-49.55000E-03,+8.48665320E+00,+395.62565E-03
-49.50000E-03,+8.49167833E+00,+377.53519E-03
-49.45000E-03,+8.51680395E+00,+395.62565E-03
-49.40000E-03,+8.54192958E+00,+401.65580E-03
-49.35000E-03,+8.59720596E+00,+401.65580E-03
-49.30000E-03,+8.59218084E+00,+409.69600E-03
-49.25000E-03,+8.60223109E+00,+409.69600E-03
-49.20000E-03,+8.62233159E+00,+441.85680E-03
-49.15000E-03,+8.64745722E+00,+433.81660E-03
-49.10000E-03,+8.66253260E+00,+449.89700E-03
-49.05000E-03,+8.67258285E+00,+439.84675E-03
-49.00000E-03,+8.68263310E+00,+425.77640E-03
-48.95000E-03,+8.68765822E+00,+433.81660E-03
-48.90000E-03,+8.71278385E+00,+445.87690E-03
-48.85000E-03,+8.75800998E+00,+451.90705E-03
-48.80000E-03,+8.78313561E+00,+409.69600E-03
-48.75000E-03,+8.76303511E+00,+427.78645E-03
-48.70000E-03,+8.74293461E+00,+409.69600E-03
-48.65000E-03,+8.74795973E+00,+425.77640E-03
-48.60000E-03,+8.76303511E+00,+425.77640E-03
-48.55000E-03,+8.75298486E+00,+413.71610E-03
-48.50000E-03,+8.76303511E+00,+417.73620E-03
-48.45000E-03,+8.80323611E+00,+391.60555E-03
-48.40000E-03,+8.78313561E+00,+385.57540E-03
-48.35000E-03,+8.79318586E+00,+383.56534E-03
-48.30000E-03,+8.79318586E+00,+381.55529E-03
-48.25000E-03,+8.77308536E+00,+353.41459E-03
-48.20000E-03,+8.82333661E+00,+361.45479E-03
-48.15000E-03,+8.77308536E+00,+321.25379E-03
-48.10000E-03,+8.76303511E+00,+293.11308E-03
-48.05000E-03,+8.76303511E+00,+273.01258E-03
-48.00000E-03,+8.74293461E+00,+248.89198E-03
-47.95000E-03,+8.73790948E+00,+226.78143E-03
-47.90000E-03,+8.66253260E+00,+184.57037E-03
-47.85000E-03,+8.65248234E+00,+182.56032E-03
-47.80000E-03,+8.64243209E+00,+128.28897E-03
