x-axis,2
second,Volt
-50.00000E-03,+13.54864988E+00
-49.95000E-03,+13.57880063E+00
-49.90000E-03,+13.62905189E+00
-49.85000E-03,+13.66925289E+00
-49.80000E-03,+13.72955440E+00
-49.75000E-03,+13.75468003E+00
-49.70000E-03,+13.80995641E+00
-49.65000E-03,+13.85015741E+00
-49.60000E-03,+13.89035842E+00
-49.55000E-03,+13.91548405E+00
-49.50000E-03,+13.99086093E+00
-49.45000E-03,+14.02101168E+00
-49.40000E-03,+14.05116244E+00
-49.35000E-03,+14.10141369E+00
-49.30000E-03,+14.13156445E+00
-49.25000E-03,+14.17176545E+00
-49.20000E-03,+14.19186595E+00
-49.15000E-03,+14.24714233E+00
-49.10000E-03,+14.26221771E+00
-49.05000E-03,+14.29236846E+00
-49.00000E-03,+14.31246897E+00
-48.95000E-03,+14.32754434E+00
-48.90000E-03,+14.37277047E+00
-48.85000E-03,+14.38282072E+00
-48.80000E-03,+14.39287098E+00
-48.75000E-03,+14.46824786E+00
-48.70000E-03,+14.47327298E+00
-48.65000E-03,+14.49337349E+00
-48.60000E-03,+14.51347399E+00
-48.55000E-03,+14.51849912E+00
-48.50000E-03,+14.53357449E+00
-48.45000E-03,+14.54362474E+00
-48.40000E-03,+14.53357449E+00
-48.35000E-03,+14.55870012E+00
-48.30000E-03,+14.54362474E+00
-48.25000E-03,+14.55367499E+00
-48.20000E-03,+14.55367499E+00
-48.15000E-03,+14.53357449E+00
-48.10000E-03,+14.53357449E+00
-48.05000E-03,+14.51347399E+00
-48.00000E-03,+14.45317248E+00
-47.95000E-03,+14.46322273E+00
-47.90000E-03,+14.45317248E+00
-47.85000E-03,+14.44312223E+00
-47.80000E-03,+14.43307198E+00
-47.75000E-03,+14.40794635E+00
-47.70000E-03,+14.39287098E+00
-47.65000E-03,+14.36774535E+00
-47.60000E-03,+14.37277047E+00
-47.55000E-03,+14.31749409E+00
-47.50000E-03,+14.32251922E+00
-47.45000E-03,+14.29236846E+00
-47.40000E-03,+14.29236846E+00
-47.35000E-03,+14.26724284E+00
-47.30000E-03,+14.24211721E+00
-47.25000E-03,+14.23206696E+00
-47.20000E-03,+14.23206696E+00
-47.15000E-03,+14.19689108E+00
-47.10000E-03,+14.18181570E+00
-47.05000E-03,+14.16674032E+00
-47.00000E-03,+14.13156445E+00
-46.95000E-03,+14.14663982E+00
-46.90000E-03,+14.11146394E+00
-46.85000E-03,+14.09136344E+00
-46.80000E-03,+14.07126294E+00
-46.75000E-03,+14.07126294E+00
-46.70000E-03,+14.02101168E+00
-46.65000E-03,+14.01598656E+00
-46.60000E-03,+14.03106193E+00
-46.55000E-03,+14.00091118E+00
-46.50000E-03,+13.99086093E+00
-46.45000E-03,+13.98081068E+00
-46.40000E-03,+13.93055942E+00
-46.35000E-03,+13.91045892E+00
-46.30000E-03,+13.91045892E+00
-46.25000E-03,+13.88030817E+00
-46.20000E-03,+13.89035842E+00
-46.15000E-03,+13.85518254E+00
-46.10000E-03,+13.85015741E+00
-46.05000E-03,+13.80995641E+00
-46.00000E-03,+13.80995641E+00
-45.95000E-03,+13.80493128E+00
-45.90000E-03,+13.77980566E+00
-45.85000E-03,+13.76975540E+00
-45.80000E-03,+13.74965490E+00
-45.75000E-03,+13.73457953E+00
-45.70000E-03,+13.69940365E+00
-45.65000E-03,+13.70442877E+00
-45.60000E-03,+13.64915239E+00
-45.55000E-03,+13.65417752E+00
-45.50000E-03,+13.62905189E+00
-45.45000E-03,+13.61397651E+00
-45.40000E-03,+13.60895139E+00
-45.35000E-03,+13.60895139E+00
-45.30000E-03,+13.58885088E+00
-45.25000E-03,+13.57880063E+00
-45.20000E-03,+13.54864988E+00
-45.15000E-03,+13.54362475E+00
-45.10000E-03,+13.52854938E+00
-45.05000E-03,+13.51849913E+00
-45.00000E-03,+13.48834837E+00
-44.95000E-03,+13.48332325E+00
-44.90000E-03,+13.47829812E+00
-44.85000E-03,+13.45317249E+00
-44.80000E-03,+13.42804687E+00
-44.75000E-03,+13.42804687E+00
-44.70000E-03,+13.37779561E+00
-44.65000E-03,+13.40292124E+00
-44.60000E-03,+13.36774536E+00
-44.55000E-03,+13.36774536E+00
-44.50000E-03,+13.34764486E+00
-44.45000E-03,+13.31749410E+00
-44.40000E-03,+13.30744385E+00
-44.35000E-03,+13.27226797E+00
-44.30000E-03,+13.28734335E+00
-44.25000E-03,+13.28231822E+00
-44.20000E-03,+13.26724285E+00
-44.15000E-03,+13.21699159E+00
-44.10000E-03,+13.21699159E+00
-44.05000E-03,+13.19186596E+00
-44.00000E-03,+13.18684084E+00
-43.95000E-03,+13.17176546E+00
-43.90000E-03,+13.13658958E+00
-43.85000E-03,+13.14663983E+00
-43.80000E-03,+13.14663983E+00
-43.75000E-03,+13.11648908E+00
-43.70000E-03,+13.09638858E+00
-43.65000E-03,+13.08131320E+00
