x-axis,1,2
second,Volt,Volt
-25.00000E-03,+5.01177763E+00,+12.93535155E+00
-24.97500E-03,+4.99670225E+00,+12.93535155E+00
-24.95000E-03,+5.01177763E+00,+12.89515055E+00
-24.92500E-03,+5.01680275E+00,+12.91525105E+00
-24.90000E-03,+4.97157662E+00,+12.89515055E+00
-24.87500E-03,+5.02685300E+00,+12.89515055E+00
-24.85000E-03,+5.00172738E+00,+12.87505004E+00
-24.82500E-03,+5.03187813E+00,+12.87505004E+00
-24.80000E-03,+4.99167712E+00,+12.85494954E+00
-24.77500E-03,+5.00172738E+00,+12.88510029E+00
-24.75000E-03,+5.00172738E+00,+12.91525105E+00
-24.72500E-03,+4.99670225E+00,+12.87505004E+00
-24.70000E-03,+5.01177763E+00,+12.89515055E+00
-24.67500E-03,+5.01680275E+00,+12.83484904E+00
-24.65000E-03,+5.00172738E+00,+12.85494954E+00
-24.62500E-03,+4.98665200E+00,+12.85494954E+00
-24.60000E-03,+4.97157662E+00,+12.85494954E+00
-24.57500E-03,+5.01177763E+00,+12.84489929E+00
-24.55000E-03,+5.00172738E+00,+12.81474854E+00
-24.52500E-03,+5.00675250E+00,+12.86499979E+00
-24.50000E-03,+5.01177763E+00,+12.81474854E+00
-24.47500E-03,+5.02182788E+00,+12.81474854E+00
-24.45000E-03,+5.02182788E+00,+12.79464803E+00
-24.42500E-03,+5.00675250E+00,+12.84489929E+00
-24.40000E-03,+5.01177763E+00,+12.81474854E+00
-24.37500E-03,+5.00675250E+00,+12.75444703E+00
-24.35000E-03,+5.00172738E+00,+12.73434653E+00
-24.32500E-03,+5.00172738E+00,+12.82479879E+00
-24.30000E-03,+4.97157662E+00,+12.77454753E+00
-24.27500E-03,+4.98162687E+00,+12.80469829E+00
-24.25000E-03,+5.00172738E+00,+12.77454753E+00
-24.22500E-03,+4.99670225E+00,+12.73434653E+00
-24.20000E-03,+5.03187813E+00,+12.77454753E+00
-24.17500E-03,+5.01177763E+00,+12.73434653E+00
-24.15000E-03,+5.01177763E+00,+12.73434653E+00
-24.12500E-03,+5.00675250E+00,+12.70419577E+00
-24.10000E-03,+4.99167712E+00,+12.77454753E+00
-24.07500E-03,+5.01177763E+00,+12.69414552E+00
-24.05000E-03,+5.01177763E+00,+12.71424603E+00
-24.02500E-03,+5.00172738E+00,+12.69414552E+00
-24.00000E-03,+4.97157662E+00,+12.73434653E+00
-23.97500E-03,+4.98665200E+00,+12.67404502E+00
-23.95000E-03,+5.01177763E+00,+12.69414552E+00
-23.92500E-03,+4.99670225E+00,+12.70419577E+00
