x-axis,2
second,Volt
-10.00000E-03,-114.51250E-03
-9.99000E-03,-114.51250E-03
-9.98000E-03,-114.51250E-03
-9.97000E-03,-114.51250E-03
-9.96000E-03,-114.51250E-03
-9.95000E-03,-114.51250E-03
-9.94000E-03,-114.51250E-03
-9.93000E-03,-114.51250E-03
-9.92000E-03,-114.51250E-03
-9.91000E-03,-134.61301E-03
-9.90000E-03,-74.31150E-03
-9.89000E-03,-74.31150E-03
-9.88000E-03,-114.51250E-03
-9.87000E-03,-114.51250E-03
-9.86000E-03,-114.51250E-03
-9.85000E-03,-174.81401E-03
-9.84000E-03,-114.51250E-03
-9.83000E-03,-34.11049E-03
-9.82000E-03,-114.51250E-03
-9.81000E-03,-54.21100E-03
-9.80000E-03,-34.11049E-03
-9.79000E-03,-34.11049E-03
-9.78000E-03,-34.11049E-03
-9.77000E-03,-94.41200E-03
-9.76000E-03,+46.29152E-03
-9.75000E-03,+26.19101E-03
-9.74000E-03,+6.09051E-03
-9.73000E-03,+6.09051E-03
-9.72000E-03,+46.29152E-03
-9.71000E-03,+46.29152E-03
-9.70000E-03,+46.29152E-03
-9.69000E-03,+126.69352E-03
-9.68000E-03,+126.69352E-03
-9.67000E-03,+126.69352E-03
-9.66000E-03,+126.69352E-03
-9.65000E-03,+207.09553E-03
-9.64000E-03,+207.09553E-03
-9.63000E-03,+207.09553E-03
-9.62000E-03,+247.29654E-03
-9.61000E-03,+247.29654E-03
-9.60000E-03,+287.49754E-03
-9.59000E-03,+367.89955E-03
-9.58000E-03,+287.49754E-03
-9.57000E-03,+367.89955E-03
-9.56000E-03,+367.89955E-03
-9.55000E-03,+367.89955E-03
-9.54000E-03,+448.30156E-03
-9.53000E-03,+468.40206E-03
-9.52000E-03,+448.30156E-03
-9.51000E-03,+468.40206E-03
-9.50000E-03,+528.70357E-03
-9.49000E-03,+528.70357E-03
-9.48000E-03,+689.50759E-03
-9.47000E-03,+548.80407E-03
-9.46000E-03,+568.90457E-03
-9.45000E-03,+609.10558E-03
-9.44000E-03,+689.50759E-03
-9.43000E-03,+709.60809E-03
-9.42000E-03,+729.70859E-03
-9.41000E-03,+769.90960E-03
-9.40000E-03,+769.90960E-03
-9.39000E-03,+830.21110E-03
-9.38000E-03,+890.51261E-03
-9.37000E-03,+910.61311E-03
-9.36000E-03,+850.31161E-03
-9.35000E-03,+1.01111563E+00
-9.34000E-03,+1.05131663E+00
-9.33000E-03,+1.01111563E+00
-9.32000E-03,+1.09151763E+00
-9.31000E-03,+1.11161814E+00
-9.30000E-03,+1.17191964E+00
-9.29000E-03,+1.27242216E+00
-9.28000E-03,+1.33272366E+00
-9.27000E-03,+1.27242216E+00
-9.26000E-03,+1.37292467E+00
-9.25000E-03,+1.35282416E+00
-9.24000E-03,+1.41312567E+00
-9.23000E-03,+1.41312567E+00
-9.22000E-03,+1.49352768E+00
-9.21000E-03,+1.57392969E+00
-9.20000E-03,+1.65433170E+00
-9.19000E-03,+1.63423120E+00
-9.18000E-03,+1.65433170E+00
-9.17000E-03,+1.65433170E+00
-9.16000E-03,+1.81513572E+00
-9.15000E-03,+1.75483421E+00
-9.14000E-03,+1.81513572E+00
-9.13000E-03,+1.87543722E+00
-9.12000E-03,+1.89553773E+00
-9.11000E-03,+1.95583923E+00
-9.10000E-03,+2.05634174E+00
-9.09000E-03,+2.03624124E+00
-9.08000E-03,+2.05634174E+00
-9.07000E-03,+2.11664325E+00
-9.06000E-03,+2.09654275E+00
-9.05000E-03,+2.13674375E+00
-9.04000E-03,+2.05634174E+00
-9.03000E-03,+2.23724627E+00
-9.02000E-03,+2.29754777E+00
-9.01000E-03,+2.29754777E+00
-9.00000E-03,+2.29754777E+00
-8.99000E-03,+2.31764827E+00
-8.98000E-03,+2.33774878E+00
-8.97000E-03,+2.43825129E+00
-8.96000E-03,+2.45835179E+00
-8.95000E-03,+2.51865330E+00
-8.94000E-03,+2.49855280E+00
-8.93000E-03,+2.53875380E+00
-8.92000E-03,+2.61915581E+00
-8.91000E-03,+2.61915581E+00
-8.90000E-03,+2.65935681E+00
-8.89000E-03,+2.69955782E+00
-8.88000E-03,+2.69955782E+00
-8.87000E-03,+2.75985933E+00
-8.86000E-03,+2.77995983E+00
-8.85000E-03,+2.80006033E+00
-8.84000E-03,+2.86036184E+00
-8.83000E-03,+2.80006033E+00
-8.82000E-03,+2.86036184E+00
-8.81000E-03,+2.92066334E+00
-8.80000E-03,+2.86036184E+00
-8.79000E-03,+2.94076385E+00
-8.78000E-03,+2.98096485E+00
-8.77000E-03,+3.08146736E+00
-8.76000E-03,+2.94076385E+00
-8.75000E-03,+3.04126636E+00
-8.74000E-03,+3.14176887E+00
-8.73000E-03,+3.20207038E+00
-8.72000E-03,+3.18196987E+00
-8.71000E-03,+3.14176887E+00
-8.70000E-03,+3.26237188E+00
-8.69000E-03,+3.30257289E+00
