Black Body Radiation Experiment Thu, Mar 21, 2024 10:34 AM
Sensor Position (Degrees)	Light Intensity (Volts)
42.46701	-0.20157
42.58883	-0.16342
42.67005	-0.19352
42.72081	-0.19787
42.86294	-0.22056
42.96447	-0.23295
43.01523	-0.16310
43.14721	-0.20141
43.24873	-0.17372
43.28934	-0.23151
43.41117	-0.19304
43.56345	-0.21927
43.63452	-0.17565
43.95939	-0.20656
44.20305	-0.17034
44.35533	-0.21461
44.76142	-0.17887
45.04569	-0.21734
45.17766	-0.16068
45.53299	-0.17807
45.77665	-0.15167
45.88832	-0.21702
46.25381	-0.16793
46.48731	-0.21444
46.58883	-0.15489
46.87310	-0.21187
47.06599	-0.16970
47.13706	-0.18241
47.39086	-0.14443
47.57360	-0.17356
47.66497	-0.17565
47.92893	-0.20221
48.09137	-0.17903
48.17259	-0.21235
48.42640	-0.14411
48.59898	-0.19690
48.68020	-0.13590
48.91371	-0.18386
49.06599	-0.14459
49.12690	-0.20865
49.36041	-0.14781
49.52284	-0.17034
49.59391	-0.13139
49.82741	-0.18386
50.01015	-0.15940
50.09137	-0.17066
50.31472	-0.13445
50.46701	-0.18048
50.52792	-0.13058
50.75127	-0.18692
50.89340	-0.14523
50.94416	-0.18837
51.15736	-0.13445
51.29949	-0.17646
51.36041	-0.11449
51.50254	-0.14040
51.59391	-0.11819
51.63452	-0.18274
51.72589	-0.14121
51.79695	-0.17742
51.83756	-0.11771
51.95939	-0.12704
52.03046	-0.11175
52.07107	-0.14185
52.18274	-0.18386
52.28426	-0.15650
52.32487	-0.14298
52.47716	-0.10306
52.57868	-0.14507
52.63959	-0.11964
52.78173	-0.18724
52.90355	-0.17630
52.95431	-0.12141
53.12690	-0.10531
53.23858	-0.13396
53.28934	-0.14974
53.45178	-0.17308
53.58376	-0.16390
53.62437	-0.14555
53.82741	-0.10708
54.00000	-0.14990
54.08122	-0.12157
54.36548	-0.17710
54.51777	-0.14137
54.58883	-0.15087
54.76142	-0.11014
54.89340	-0.12978
54.94416	-0.12109
55.14721	-0.16954
55.26904	-0.14958
55.32995	-0.15248
55.56345	-0.09920
55.67513	-0.12898
55.72589	-0.11159
55.85787	-0.17211
55.94924	-0.14571
55.98985	-0.15714
56.10152	-0.08970
56.18274	-0.14813
56.23350	-0.13702
56.34518	-0.15586
56.40609	-0.12431
56.43655	-0.18032
56.53807	-0.14443
56.61929	-0.15586
56.67005	-0.11336
56.78173	-0.14330
56.87310	-0.10210
56.92386	-0.16133
57.05584	-0.17082
57.13706	-0.18322
57.18782	-0.12302
57.31980	-0.12173
57.41117	-0.12350
57.47208	-0.16777
57.63452	-0.18306
57.75635	-0.15006
57.80711	-0.17099
58.00000	-0.16326
58.12183	-0.18241
58.17259	-0.14427
58.33503	-0.12769
58.45685	-0.16068
58.50761	-0.11851
58.68020	-0.14282
58.82234	-0.12560
58.88325	-0.18241
59.07614	-0.18724
59.20812	-0.16600
59.27919	-0.15795
59.45178	-0.14813
59.58376	-0.18756
59.64467	-0.13461
59.81726	-0.12141
59.92893	-0.16262
59.98985	-0.11449
60.16244	-0.12930
60.28426	-0.12173
60.34518	-0.15505
60.51777	-0.16294
60.61929	-0.13702
60.65990	-0.16986
60.80203	-0.15940
60.89340	-0.17469
60.94416	-0.12672
61.12690	-0.12415
61.23858	-0.14378
61.29949	-0.11980
61.46193	-0.16181
61.57360	-0.12560
61.63452	-0.16744
61.81726	-0.17775
61.95939	-0.12238
62.06091	-0.18515
62.30457	-0.19143
62.48731	-0.14378
62.59898	-0.17131
62.89340	-0.16358
63.07614	-0.14233
63.17766	-0.15811
63.45178	-0.17710
63.64467	-0.12205
63.74619	-0.18306
63.97970	-0.17871
64.14213	-0.14427
64.24365	-0.18982
64.45685	-0.18740
64.60914	-0.13831
64.69036	-0.17984
64.91371	-0.17952
65.06599	-0.14491
65.13706	-0.17823
65.34010	-0.18402
65.45178	-0.13879
65.51269	-0.15972
65.67513	-0.16004
65.77665	-0.12640
65.83756	-0.16406
66.02030	-0.15714
66.14213	-0.12592
66.21320	-0.14845
66.37563	-0.13139
66.46701	-0.14394
66.51777	-0.13928
66.61929	-0.14459
66.68020	-0.15328
66.72081	-0.13895
66.82234	-0.12463
66.91371	-0.17388
66.97462	-0.13091
67.10660	-0.13606
67.19797	-0.17791
67.22843	-0.14089
67.37056	-0.15103
67.47208	-0.19481
67.54315	-0.17469
67.71574	-0.17340
67.85787	-0.19593
67.92893	-0.18000
68.14213	-0.19449
68.28426	-0.19046
68.35533	-0.18113
68.57868	-0.20414
68.73096	-0.15940
68.81218	-0.20881
69.03553	-0.17082
69.20812	-0.17469
69.30964	-0.14668
69.58376	-0.17404
69.75635	-0.22330
69.84772	-0.17662
70.09137	-0.19867
70.24365	-0.19883
70.33503	-0.21106
70.56853	-0.19690
70.72081	-0.17115
70.81218	-0.17919
71.07614	-0.15634
71.24873	-0.20221
71.32995	-0.16567
71.54315	-0.18274
71.68528	-0.23762
71.75635	-0.19593
71.98985	-0.20318
72.14213	-0.20108
72.22335	-0.22732
72.44670	-0.19867
72.58883	-0.17034
72.65990	-0.16921
72.87310	-0.17179
72.98477	-0.23489
73.05584	-0.19931
73.23858	-0.24503
73.39086	-0.19738
73.47208	-0.21605
73.66497	-0.17453
73.80711	-0.21380
73.87817	-0.18756
74.04061	-0.22362
74.15228	-0.20527
74.21320	-0.23279
74.41624	-0.22024
74.53807	-0.19754
74.58883	-0.21300
74.73096	-0.18676
74.85279	-0.24181
74.91371	-0.21493
75.10660	-0.22893
75.23858	-0.22475
75.31980	-0.24165
75.56345	-0.19465
75.71574	-0.25211
75.81726	-0.22040
76.08122	-0.25291
76.26396	-0.25146
76.34518	-0.26289
76.58883	-0.27287
76.76142	-0.21364
76.85279	-0.23939
77.12690	-0.23328
77.26904	-0.24390
77.35025	-0.20849
77.58376	-0.19883
77.71574	-0.22619
77.79695	-0.18113
78.03046	-0.15988
78.18274	-0.13493
78.26396	-0.14974
78.48731	-0.14024
78.62944	-0.07876
78.70051	-0.09163
78.92386	-0.06717
79.06599	-0.11626
79.12690	-0.09871
79.27919	-0.06604
79.39086	-0.10499
79.45178	-0.09630
79.62437	-0.12881
79.74619	-0.10145
79.80711	-0.15843
79.97970	-0.20736
80.08122	-0.18950
80.14213	-0.21203
80.30457	-0.22796
80.41624	-0.24921
80.45685	-0.22909
80.62944	-0.23038
80.73096	-0.26676
80.78173	-0.22861
80.97462	-0.25533
81.10660	-0.28398
81.17766	-0.24760
81.35025	-0.25839
81.46193	-0.28012
81.52284	-0.26418
81.70558	-0.25275
81.84772	-0.28816
81.92893	-0.25517
82.15228	-0.27529
82.28426	-0.25436
82.36548	-0.28945
82.56853	-0.29541
82.72081	-0.25468
82.80203	-0.28237
83.00508	-0.27931
83.14721	-0.25678
83.21827	-0.29348
83.42132	-0.30024
83.56345	-0.24648
83.63452	-0.27851
83.91878	-0.24004
84.09137	-0.28704
84.17259	-0.22716
84.42640	-0.22893
84.59898	-0.27561
84.70051	-0.24905
84.96447	-0.24615
85.15736	-0.27770
85.25888	-0.25098
85.55330	-0.24036
85.76650	-0.27368
85.86802	-0.25050
86.23350	-0.26112
86.46701	-0.26257
86.58883	-0.26981
86.95431	-0.28832
87.19797	-0.25324
87.31980	-0.28639
87.61421	-0.28977
87.79695	-0.26643
87.87817	-0.26112
88.13198	-0.27513
88.30457	-0.26708
88.38579	-0.27706
88.65990	-0.28720
88.80203	-0.24792
88.88325	-0.28076
89.07614	-0.28076
89.21827	-0.25259
89.27919	-0.29444
89.46193	-0.27979
89.60406	-0.25903
89.66497	-0.28688
89.88832	-0.29412
90.05076	-0.25452
