Black Body Radiation Experiment Thu, Mar 21, 2024 10:19 AM
Sensor Position (Degrees)	Light Intensity (Volts)
24.83249	-0.04737
25.36041	-0.12286
25.71574	-0.13799
25.89848	-0.20672
26.42640	-0.17227
26.79188	-0.22941
26.99492	-0.19883
27.45178	-0.24776
27.72589	-0.21654
27.86802	-0.26579
28.23350	-0.22298
28.54822	-0.26434
28.70051	-0.20720
29.16751	-0.22491
29.52284	-0.20994
29.68528	-0.25098
30.20305	-0.25887
30.55838	-0.21364
30.74112	-0.28752
31.18782	-0.27030
31.50254	-0.26499
31.66497	-0.24986
32.16244	-0.23473
32.46701	-0.27142
32.65990	-0.22587
33.23858	-0.22957
33.69543	-0.26772
33.89848	-0.23118
34.63959	-0.24487
35.09645	-0.24293
35.32995	-0.25324
35.96954	-0.25484
36.37563	-0.22780
36.62944	-0.26563
37.23858	-0.26305
37.61421	-0.21589
37.81726	-0.23971
38.39594	-0.22764
38.70051	-0.18386
38.87310	-0.21058
39.38071	-0.17710
39.70558	-0.21734
39.88832	-0.18853
40.24365	-0.24551
40.50761	-0.24873
40.60914	-0.19368
40.98477	-0.21493
41.29949	-0.20768
41.41117	-0.23923
41.85787	-0.17726
42.23350	-0.17099
42.38579	-0.22813
42.88325	-0.20414
43.26904	-0.21139
43.43147	-0.19996
43.92893	-0.24487
44.26396	-0.24454
44.40609	-0.15650
44.86294	-0.22008
45.19797	-0.19352
45.36041	-0.20672
45.87817	-0.16406
46.29442	-0.14861
46.47716	-0.21203
46.99492	-0.19368
47.37056	-0.22249
47.52284	-0.16938
48.04061	-0.22298
48.36548	-0.22732
48.49746	-0.16052
48.96447	-0.17340
49.26904	-0.15441
49.42132	-0.22137
49.89848	-0.16809
50.22335	-0.20913
50.39594	-0.16423
50.91371	-0.18274
51.23858	-0.16567
51.39086	-0.18499
51.89848	-0.14008
52.34518	-0.21959
52.50761	-0.13751
52.95431	-0.16712
53.28934	-0.14990
53.45178	-0.22265
53.87817	-0.18177
54.14213	-0.20929
54.28426	-0.14073
54.73096	-0.18338
55.05584	-0.15151
55.18782	-0.18531
55.62437	-0.20784
55.92893	-0.18467
56.07107	-0.18724
56.49746	-0.17598
56.79188	-0.20366
56.94416	-0.14459
57.31980	-0.15521
57.61421	-0.14636
57.73604	-0.19449
58.12183	-0.20173
58.42640	-0.22458
58.56853	-0.16197
59.02538	-0.15586
59.37056	-0.16777
59.53299	-0.18676
60.01015	-0.22603
60.36548	-0.19432
60.51777	-0.21734
61.01523	-0.18064
61.38071	-0.21090
61.55330	-0.16004
62.07107	-0.17115
62.43655	-0.20012
62.60914	-0.18467
63.05584	-0.18434
63.36041	-0.18499
63.51269	-0.20189
63.94924	-0.20624
64.27411	-0.18563
64.46701	-0.20414
65.01523	-0.20398
65.40102	-0.20945
65.59391	-0.22330
66.08122	-0.20688
66.38579	-0.20543
66.52792	-0.18257
66.97462	-0.19915
67.25888	-0.22362
67.40102	-0.19014
67.80711	-0.18740
68.07107	-0.25887
68.22335	-0.19835
68.62944	-0.19561
68.84264	-0.25694
68.95431	-0.22024
69.28934	-0.24309
69.56345	-0.28575
69.70558	-0.24390
70.12183	-0.26064
70.41624	-0.25710
70.56853	-0.28414
70.97462	-0.28189
71.22843	-0.22491
71.38071	-0.27239
71.79695	-0.23794
72.05076	-0.25098
72.20305	-0.24374
72.62944	-0.21879
72.97462	-0.27384
73.14721	-0.23440
73.68528	-0.22716
74.05076	-0.27995
74.23350	-0.23102
74.86294	-0.24808
75.29949	-0.29830
75.52284	-0.28591
76.24365	-0.29557
76.65990	-0.23134
76.88325	-0.23907
77.48223	-0.22796
77.88832	-0.22088
78.10152	-0.17018
78.73096	-0.13590
79.13706	-0.16680
79.36041	-0.11626
79.79695	-0.06137
80.12183	-0.05139
80.26396	-0.00037
80.69036	-0.05155
80.96447	-0.10837
81.11675	-0.11996
81.58376	-0.17485
81.86802	-0.16326
82.01015	-0.20768
82.42640	-0.21959
82.73096	-0.19706
82.88325	-0.22281
83.35025	-0.24213
83.71574	-0.21444
83.93909	-0.25983
84.50761	-0.29589
84.86294	-0.25082
85.10660	-0.30780
85.68528	-0.32808
86.10152	-0.27754
86.28426	-0.31231
86.90355	-0.32374
87.28934	-0.27513
87.51269	-0.29895
88.10152	-0.30844
88.46701	-0.29170
88.68020	-0.28704
89.19797	-0.29959
89.53299	-0.29090
89.69543	-0.30265
90.21320	-0.28414
