Black Body Radiation Experiment Thu, Mar 21, 2024 10:40 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-1.49424
0.00000	-1.45593
0.00000	-1.43629
0.00000	-1.49745
0.00000	-1.50534
-0.01015	-1.51291
-0.01015	-1.44884
-0.01015	-1.50679
0.00000	-1.46317
0.00000	-1.43420
0.01015	-1.47267
0.03046	-1.51452
0.05076	-1.43098
0.11168	-1.50727
0.11168	-1.44466
0.12183	-1.50019
0.29442	-1.43050
0.57868	-1.49971
0.71066	-1.45271
1.01523	-1.47041
1.11675	-1.50486
1.14721	-1.45110
1.26904	-1.44659
1.40102	-1.47540
1.46193	-1.50084
1.64467	-1.50196
1.72589	-1.43210
1.75635	-1.51597
1.93909	-1.44933
2.11168	-1.49794
2.21320	-1.44691
2.43655	-1.49697
2.59898	-1.45577
2.64975	-1.53319
2.91371	-1.53979
3.08629	-1.54043
3.28934	-1.53238
3.73604	-1.44080
3.94924	-1.46800
4.09137	-1.45512
4.30457	-1.47878
4.46701	-1.47251
4.53807	-1.50357
4.81218	-1.48393
5.03553	-1.46027
5.14721	-1.48941
5.45178	-1.46108
5.66497	-1.48410
5.77665	-1.47460
6.11168	-1.53560
6.35533	-1.50438
6.47716	-1.48860
6.84264	-1.42438
7.06599	-1.49037
7.19797	-1.44514
7.66497	-1.47428
7.91878	-1.43114
8.06091	-1.45448
8.48731	-1.43887
8.81218	-1.49166
8.95431	-1.44192
9.40102	-1.45963
9.70558	-1.50116
9.85787	-1.49713
10.23350	-1.50904
10.51777	-1.43838
10.65990	-1.45705
10.95431	-1.52128
11.20812	-1.49601
11.32995	-1.45802
11.81726	-1.46896
12.19289	-1.43371
12.37563	-1.51033
12.87310	-1.45931
13.14721	-1.49762
13.23858	-1.43017
13.48223	-1.49407
13.61421	-1.46478
13.67513	-1.50792
13.81726	-1.50389
13.91878	-1.51436
13.97970	-1.47492
14.14213	-1.43661
14.28426	-1.44788
14.36548	-1.48072
14.59898	-1.51436
14.79188	-1.44112
14.88325	-1.52788
15.25888	-1.48055
15.56345	-1.52192
15.71574	-1.44965
16.20305	-1.43854
16.54822	-1.47122
16.71066	-1.43726
17.09645	-1.44643
17.32995	-1.45174
17.43147	-1.45142
17.80711	-1.45561
18.08122	-1.42454
18.21320	-1.41875
18.57868	-1.39685
18.91371	-1.37690
19.21827	-1.40957
19.92893	-1.22962
20.34518	-0.98303
20.55838	-0.92186
21.09645	-0.24181
21.40102	0.30851
21.69543	0.92015
22.32487	2.34947
22.64975	2.94680
22.94416	3.47347
23.57360	3.78413
23.87817	3.54751
24.13198	3.24796
24.71066	2.12879
24.98477	1.52793
25.10660	1.32094
25.43147	0.59968
25.68528	0.22900
25.81726	-0.01051
26.23350	-0.39440
26.54822	-0.62602
26.71066	-0.73305
27.11675	-1.00202
27.40102	-1.10809
27.54315	-1.09811
27.93909	-1.21690
28.22335	-1.25746
28.36548	-1.33231
28.76142	-1.40265
29.02538	-1.42486
29.16751	-1.38478
29.51269	-1.40313
29.76650	-1.40748
29.86802	-1.45947
30.23350	-1.50502
30.40609	-1.49407
30.49746	-1.47894
30.67005	-1.43887
30.77157	-1.45110
30.84264	-1.47943
31.11675	-1.50470
31.37056	-1.46140
31.47208	-1.53544
31.86802	-1.52015
32.14213	-1.52755
32.30457	-1.49021
32.73096	-1.48876
33.01523	-1.53061
33.16751	-1.46929
33.62437	-1.45593
33.95939	-1.50003
34.15228	-1.46961
34.58883	-1.47750
34.87310	-1.46607
35.01523	-1.48892
35.38071	-1.47363
35.63452	-1.52868
35.76650	-1.46172
36.14213	-1.49311
36.41624	-1.52949
36.55838	-1.51194
36.96447	-1.50051
37.19797	-1.51275
37.31980	-1.51226
37.74619	-1.52546
38.03046	-1.47975
38.16244	-1.53464
38.50761	-1.48828
38.74112	-1.45754
38.86294	-1.47911
39.19797	-1.45577
39.39086	-1.50937
39.50254	-1.48361
39.84772	-1.52031
40.03046	-1.52208
40.09137	-1.44192
40.33503	-1.51387
40.49746	-1.48007
40.57868	-1.47943
40.78173	-1.46816
40.93401	-1.45577
40.98477	-1.50856
41.15736	-1.44321
41.29949	-1.43887
41.36041	-1.50921
41.57360	-1.45400
41.73604	-1.46719
41.81726	-1.48120
42.08122	-1.47669
42.30457	-1.49391
42.40609	-1.44498
42.76142	-1.50486
43.01523	-1.49069
43.12690	-1.45174
43.49239	-1.44804
43.73604	-1.43983
43.84772	-1.49681
44.22335	-1.41858
44.46701	-1.43790
44.58883	-1.45528
44.98477	-1.49263
45.23858	-1.47862
45.37056	-1.41714
45.68528	-1.45319
45.87817	-1.42583
46.00000	-1.47621
46.31472	-1.39573
46.59898	-1.40555
46.72081	-1.47122
47.09645	-1.45528
47.36041	-1.46800
47.46193	-1.39991
47.85787	-1.45045
48.13198	-1.44804
48.26396	-1.45786
48.64975	-1.39428
48.90355	-1.42808
49.03553	-1.46575
49.39086	-1.46896
49.61421	-1.46607
49.71574	-1.41875
50.02030	-1.42792
50.23350	-1.37963
50.35533	-1.45802
50.71066	-1.39557
50.94416	-1.44595
51.04569	-1.40056
51.38071	-1.45142
51.61421	-1.40201
51.72589	-1.43790
52.07107	-1.37094
52.29442	-1.40989
52.38579	-1.39991
52.74112	-1.45496
52.94416	-1.40217
53.04569	-1.43371
53.38071	-1.37883
53.63452	-1.39138
53.75635	-1.39605
54.15228	-1.43484
54.39594	-1.43050
54.51777	-1.40023
54.92386	-1.37335
55.21827	-1.38543
55.35025	-1.42808
55.73604	-1.45110
55.97970	-1.42679
56.08122	-1.41617
56.40609	-1.36627
56.67005	-1.37545
56.80203	-1.41070
57.20812	-1.43388
57.48223	-1.40603
57.62437	-1.41054
58.06091	-1.35871
58.37563	-1.40394
58.50761	-1.39315
58.90355	-1.42728
59.18782	-1.38011
59.31980	-1.44418
59.72589	-1.40361
60.03046	-1.44369
60.19289	-1.37384
60.67005	-1.38462
61.02538	-1.40345
61.16751	-1.41536
61.59391	-1.44949
61.87817	-1.41150
62.07107	-1.46059
62.57868	-1.42808
62.89340	-1.45899
63.06599	-1.41633
63.64467	-1.38913
63.97970	-1.45432
64.12183	-1.39943
64.54822	-1.42309
64.85279	-1.40072
65.01523	-1.44031
65.43147	-1.47975
65.68528	-1.44273
65.81726	-1.46220
66.18274	-1.45255
66.43655	-1.46703
66.54822	-1.45013
66.89340	-1.42422
67.10660	-1.46156
67.22843	-1.40136
67.57360	-1.40345
67.79695	-1.47154
67.89848	-1.40587
68.22335	-1.42180
68.44670	-1.41247
68.55838	-1.42937
68.93401	-1.45528
69.19797	-1.41810
69.34010	-1.45351
69.69543	-1.47444
69.97970	-1.42229
70.12183	-1.48442
70.58883	-1.48039
70.91371	-1.44144
71.07614	-1.46655
71.53299	-1.49923
71.82741	-1.45094
71.98985	-1.50615
72.44670	-1.48345
72.72081	-1.41536
72.87310	-1.47251
73.26904	-1.45979
73.55330	-1.43355
73.70558	-1.47573
74.03046	-1.46575
74.25381	-1.44402
74.37563	-1.47556
74.69036	-1.45882
74.91371	-1.44160
75.02538	-1.45657
75.41117	-1.45818
75.64467	-1.45818
75.75635	-1.43339
76.09137	-1.47347
76.36548	-1.51951
76.51777	-1.50631
76.93401	-1.50566
77.22843	-1.45045
77.41117	-1.49568
77.86802	-1.46896
78.14213	-1.47782
78.28426	-1.44385
78.73096	-1.39814
79.01523	-1.37979
79.15736	-1.36820
79.49239	-1.27034
79.72589	-1.25440
79.83756	-1.17763
80.12183	-1.14173
80.28426	-1.14720
80.36548	-1.16604
80.61929	-1.20853
80.81218	-1.18020
80.90355	-1.25344
81.16751	-1.30800
81.38071	-1.30012
81.51269	-1.37158
81.84772	-1.41810
82.08122	-1.44740
82.22335	-1.46124
82.58883	-1.49295
82.83249	-1.50969
82.95431	-1.49021
83.34010	-1.50582
83.59391	-1.54687
83.71574	-1.49472
84.05076	-1.50293
84.27411	-1.53625
84.41624	-1.51114
84.79188	-1.52643
85.04569	-1.49069
85.20812	-1.52755
85.61421	-1.56522
85.90863	-1.52643
86.06091	-1.57246
86.46701	-1.55991
86.73096	-1.52772
86.89340	-1.58115
87.29949	-1.56860
87.58376	-1.57118
87.73604	-1.56458
88.17259	-1.57182
88.45685	-1.59081
88.57868	-1.54655
88.95431	-1.53721
89.18782	-1.57794
89.30964	-1.53560
89.64467	-1.52353
89.93909	-1.57906
90.10152	-1.51741
