Black Body Radiation Experiment Thu, Mar 21, 2024 10:13 AM
Sensor Position (Degrees)	Light Intensity (Volts)
3.74619	0.18377
3.95939	0.26827
4.29442	0.21354
4.46701	0.19375
4.53807	0.24139
4.78173	0.18715
4.99492	0.22803
5.09645	0.20888
5.44162	0.26747
5.66497	0.20340
5.78680	0.26054
6.17259	0.23962
6.45685	0.25395
6.59898	0.25217
7.07614	0.26087
7.38071	0.24236
7.51269	0.28791
7.88832	0.25234
8.12183	0.22932
8.36548	0.26167
8.72081	0.23383
8.96447	0.26103
9.11675	0.22336
9.44162	0.25298
9.67513	0.28018
9.78680	0.27407
10.16244	0.27938
10.42640	0.25523
10.68020	0.22369
10.85279	0.27664
10.95431	0.26199
11.29949	0.32493
11.57360	0.26006
11.70558	0.30368
12.23350	0.32203
12.49746	0.31430
12.61929	0.27068
12.97462	0.26586
13.21827	0.24558
13.31980	0.32251
13.71574	0.27567
14.03046	0.30416
14.22335	0.25040
14.74112	0.29290
15.05584	0.23962
15.21827	0.30626
15.67513	0.32815
15.96954	0.31092
16.13198	0.32235
16.82234	0.25749
17.21827	0.28614
17.81726	0.27873
18.20305	0.35374
18.88325	0.38030
19.40102	0.34086
19.87817	0.42327
21.00508	0.58536
21.47208	0.74310
22.32487	0.91082
22.89340	0.87009
23.90863	0.68564
24.34518	0.65151
24.99492	0.48975
25.39086	0.49941
25.54315	0.37724
26.09137	0.35197
26.48731	0.33201
26.68020	0.37273
27.21827	0.35825
27.52284	0.29483
27.94924	0.31527
28.19289	0.25266
28.32487	0.32911
28.67005	0.33362
28.91371	0.26537
29.02538	0.30304
29.35025	0.29950
29.60406	0.30948
29.74619	0.28437
30.20305	0.29097
30.58883	0.31157
30.76142	0.28034
31.34010	0.28694
31.74619	0.30030
31.95939	0.28469
32.62944	0.28517
33.17766	0.28404
33.44162	0.28678
34.23350	0.30626
34.70051	0.23463
34.91371	0.30336
35.63452	0.29966
36.11168	0.23238
36.82234	0.27616
37.26904	0.26425
37.47208	0.30867
37.98985	0.24976
38.34518	0.23576
38.57868	0.20453
39.18782	0.27278
39.60406	0.26376
39.81726	0.29258
40.30457	0.25266
40.67005	0.28404
40.82234	0.21354
41.37056	0.29048
41.73604	0.25298
41.90863	0.25330
42.45685	0.21194
42.86294	0.22658
43.05584	0.27584
43.59391	0.28887
44.02030	0.28002
44.60914	0.29048
45.01523	0.27712
45.22843	0.25217
45.81726	0.23527
46.24365	0.23334
46.41624	0.26859
46.96447	0.28227
47.35025	0.28453
47.52284	0.25169
48.05076	0.23157
48.48731	0.24429
48.68020	0.29885
49.25888	0.29676
49.72589	0.29547
49.89848	0.27551
50.46701	0.23334
50.89340	0.26457
51.05584	0.26537
51.58376	0.30481
51.98985	0.24364
52.20305	0.29998
52.81218	0.29064
53.24873	0.30996
53.45178	0.27632
54.02030	0.25475
54.40609	0.31205
54.57868	0.25185
55.13706	0.26698
55.56345	0.26875
55.72589	0.28598
56.36548	0.32412
56.80203	0.27358
57.02538	0.34505
57.72589	0.33330
58.18274	0.32090
58.41624	0.31060
59.08629	0.31624
59.55330	0.34183
59.76650	0.29515
60.38579	0.29998
60.80203	0.34151
61.03553	0.29322
61.66497	0.29258
62.16244	0.33265
62.41624	0.30336
63.21827	0.28292
63.74619	0.31881
64.01015	0.28356
64.80203	0.28147
65.28934	0.33362
65.57360	0.29483
66.38579	0.29547
66.92386	0.29789
67.20812	0.29917
68.05076	0.30964
68.61929	0.27374
68.88325	0.31060
69.65482	0.30416
70.12183	0.23978
70.34518	0.27905
71.06599	0.25813
71.54315	0.25169
71.78680	0.23640
72.47716	0.22047
72.90355	0.28839
73.13706	0.23447
73.81726	0.27535
74.28426	0.24332
74.52792	0.27584
75.22843	0.23189
75.75635	0.24059
76.03046	0.20340
76.82234	0.23882
77.31980	0.26618
77.58376	0.31270
78.31472	0.32750
78.77157	0.35084
79.52284	0.45595
80.05076	0.46593
80.76142	0.44484
81.24873	0.35631
81.93909	0.30674
82.34518	0.33185
83.02538	0.32074
83.46193	0.28260
83.68528	0.30433
84.25381	0.26425
84.63959	0.26296
84.85279	0.26006
85.48223	0.25443
85.91878	0.21210
86.10152	0.24509
86.69036	0.22787
87.06599	0.16188
87.24873	0.23222
87.84772	0.20212
88.27411	0.18312
88.95431	0.19294
89.37056	0.23270
90.02030	0.22465
