Black Body Radiation Experiment Thu, Mar 21, 2024 10:13 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.43631
0.00000	0.39543
0.00000	0.37740
0.00000	-0.00713
0.00000	-0.02693
0.01015	-0.00021
0.01015	0.00221
0.01015	-0.02210
0.01015	0.00398
0.02030	0.00414
0.02030	0.04068
0.02030	0.01862
0.02030	-0.02226
0.02030	-0.02918
0.02030	-0.02483
0.02030	-0.01904
0.02030	-0.03481
0.02030	-0.02178
0.02030	-0.02113
0.02030	-0.04270
0.02030	-0.00826
0.02030	-0.07216
0.02030	-0.07167
0.02030	-0.08310
0.02030	-0.04817
0.02030	-0.03980
0.02030	-0.05477
0.02030	-0.04045
0.02030	-0.02323
0.02030	-0.01196
0.02030	-0.01389
0.02030	0.02023
0.02030	0.02522
0.02030	0.03102
0.02030	0.02281
0.02030	0.02297
0.03046	0.03569
0.05076	0.02635
0.12183	0.00559
0.20305	0.06723
0.38579	0.03440
0.45685	0.03472
0.48731	0.02490
0.59898	0.05709
0.71066	0.06965
0.77157	0.01476
0.98477	0.00462
1.09645	0.04985
1.16751	0.00365
1.31980	0.07190
1.42132	0.03311
1.48223	0.06080
1.68528	0.02249
1.84772	0.05387
1.92893	0.01138
2.26396	0.01943
2.48731	0.08462
2.59898	0.03198
2.89340	0.04647
3.10660	0.03456
3.22843	0.09524
3.60406	0.04776
3.85787	0.09427
4.02030	0.03247
4.49746	0.06562
4.76142	0.06450
4.87310	0.06257
5.30964	0.07238
5.56345	0.09057
5.69543	0.02571
6.06091	0.07898
6.31472	0.05098
6.43655	0.09041
6.78173	0.06450
7.04569	0.09186
7.18782	0.03134
7.48223	0.03697
7.65482	0.10651
7.74619	0.07061
8.07107	0.11295
8.30457	0.03343
8.42640	0.05790
8.81218	0.06739
9.04569	0.04373
9.17766	0.08671
9.55330	0.10136
9.81726	0.04068
10.02030	0.08156
10.53807	0.06611
10.78173	0.04389
10.90355	0.11327
11.26904	0.03665
11.55330	0.03392
11.68528	0.10989
12.03046	0.05387
12.24365	0.06015
12.34518	0.07077
12.63959	0.09669
12.89340	0.10425
13.02538	0.05967
13.36041	0.11278
13.52284	0.10087
13.63452	0.09621
13.94924	0.05226
14.25381	0.05758
14.39594	0.09717
14.80203	0.12647
15.05584	0.14224
15.17766	0.06144
15.53299	0.06273
15.79695	0.08945
15.92893	0.10120
16.34518	0.12969
16.64975	0.09266
16.80203	0.14787
17.22843	0.15608
17.53299	0.16075
17.70558	0.13886
18.19289	0.13934
18.53807	0.19552
18.72081	0.16799
19.35025	0.21644
19.75635	0.27310
19.97970	0.29966
20.43655	0.35116
20.73096	0.40879
20.86294	0.50568
21.27919	0.57087
21.54315	0.64202
21.80711	0.71429
22.32487	0.80941
22.64975	0.73264
22.96447	0.65344
23.55330	0.58423
23.88832	0.45386
24.03046	0.43679
24.51777	0.32895
24.85279	0.28469
24.99492	0.30642
25.45178	0.26521
25.73604	0.20035
25.88832	0.21322
26.32487	0.13934
26.68020	0.18264
26.80203	0.12035
27.27919	0.13146
27.58376	0.10425
27.71574	0.15270
28.18274	0.16848
28.51777	0.14288
28.63959	0.14675
29.09645	0.11327
29.47208	0.16381
29.65482	0.08735
30.27411	0.08558
30.68020	0.12840
30.87310	0.08623
31.43147	0.08961
31.80711	0.15335
32.00000	0.09363
32.65990	0.08413
33.08629	0.16204
33.27919	0.10264
33.83756	0.13886
34.25381	0.13741
34.45685	0.16220
35.03553	0.13451
35.47208	0.14498
35.68528	0.10345
36.24365	0.13355
36.62944	0.10844
36.86294	0.14160
37.54315	0.11633
37.97970	0.13178
38.20305	0.18586
38.76142	0.11021
39.13706	0.18570
39.31980	0.14465
39.90863	0.16220
40.29442	0.11922
40.53807	0.10973
40.98477	0.17089
41.31980	0.11874
41.42132	0.17041
41.81726	0.13081
42.13198	0.14884
42.25381	0.13162
42.67005	0.17153
42.96447	0.10441
43.10660	0.17427
43.50254	0.12550
43.78680	0.18345
43.90863	0.11472
44.30457	0.13484
44.58883	0.12663
44.73096	0.18441
45.10660	0.17765
45.42132	0.18361
45.54315	0.13532
46.00000	0.14884
46.36548	0.13950
46.50761	0.17636
46.98477	0.19278
47.32995	0.19310
47.46193	0.15431
47.85787	0.13693
48.19289	0.17057
48.34518	0.16381
48.85279	0.20228
49.20812	0.15141
49.36041	0.20550
49.83756	0.17041
50.17259	0.20759
50.31472	0.13612
50.79188	0.14997
51.11675	0.15238
51.26904	0.16880
51.79695	0.18087
52.20305	0.14095
52.36548	0.21081
52.89340	0.20357
53.27919	0.17443
53.42132	0.19391
53.88832	0.17781
54.23350	0.18184
54.39594	0.16381
54.87310	0.15190
55.23858	0.20630
55.40102	0.14482
55.90863	0.15077
56.21320	0.20517
56.35533	0.13950
56.80203	0.14176
57.09645	0.20534
57.24873	0.14208
57.78680	0.14755
58.17259	0.18506
58.35533	0.14530
58.88325	0.14707
59.27919	0.16654
59.44162	0.16381
59.98985	0.19021
60.34518	0.14884
60.49746	0.16896
61.00508	0.18586
61.40102	0.15479
61.56345	0.16059
62.06091	0.17282
62.42640	0.17363
62.57868	0.14031
63.08629	0.15399
63.38071	0.17829
63.52284	0.14192
63.98985	0.13773
64.29442	0.21016
64.46701	0.15866
64.92386	0.17524
65.26904	0.21081
65.44162	0.18586
65.96954	0.20662
66.33503	0.18506
66.48731	0.23173
66.98477	0.21934
67.36041	0.14417
67.54315	0.16880
68.15228	0.16300
68.50761	0.19858
68.68020	0.14755
69.15736	0.17475
69.49239	0.19198
69.65482	0.20984
70.11168	0.19874
70.41624	0.14433
70.56853	0.16703
71.02538	0.15479
71.37056	0.21097
71.56345	0.17540
72.10152	0.20340
72.48731	0.13983
72.68020	0.17910
73.22843	0.13258
73.61421	0.20646
73.82741	0.16783
74.44670	0.19487
74.86294	0.14353
75.08629	0.16027
75.76650	0.13451
76.17259	0.21210
76.40609	0.17025
77.09645	0.22047
77.62437	0.17685
77.89848	0.19938
78.64975	0.30915
79.16751	0.33958
79.41117	0.37322
80.05076	0.44742
80.43655	0.37724
80.61929	0.40283
81.18782	0.32187
81.54315	0.27664
81.71574	0.27970
82.17259	0.23415
82.49746	0.23560
82.67005	0.20791
83.13706	0.18683
83.45178	0.23608
83.60406	0.16751
84.00000	0.15737
84.29442	0.19085
84.43655	0.13451
84.88325	0.14852
85.17766	0.15914
85.31980	0.14884
85.75635	0.15447
86.05076	0.12743
86.23350	0.16365
86.72081	0.14691
87.05584	0.12405
87.22843	0.11391
87.69543	0.10506
88.03046	0.10200
88.21320	0.08719
88.73096	0.08961
89.08629	0.14031
89.24873	0.09347
89.71574	0.09653
90.06091	0.14272
