Black Body Radiation Experiment Thu, Mar 21, 2024 10:39 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-1.72650
0.00000	-1.76175
0.00000	-1.78960
0.00000	-1.75918
0.00000	-1.76320
0.00000	-1.72393
0.00000	-1.79668
0.00000	-1.77608
0.00000	-1.75837
0.00000	-1.75902
0.00000	-1.76707
0.00000	-1.79990
0.00000	-1.81777
0.00000	-1.83032
0.00000	-1.77705
0.00000	-1.79185
0.00000	-1.77962
0.00000	-1.78300
0.00000	-1.79185
0.00000	-1.78397
0.00000	-1.78783
0.00000	-1.80650
0.00000	-1.79878
0.00000	-1.80022
0.00000	-1.80135
0.00000	-1.80731
0.00000	-1.80473
0.00000	-1.81214
0.00000	-1.80006
0.00000	-1.80650
0.00000	-1.80135
0.00000	-1.80296
0.00000	-1.80505
0.00000	-1.80570
0.00000	-1.80521
0.00000	-1.81600
0.00000	-1.81294
0.00000	-1.80505
0.00000	-1.79507
0.00000	-1.79974
0.00000	-1.80280
0.00000	-1.78654
0.00000	-1.77865
0.00000	-1.78010
0.00000	-1.77270
0.00000	-1.75354
0.00000	-1.76352
0.03046	-1.76578
0.22335	-1.76175
0.64975	-1.75612
0.93401	-1.77849
1.20812	-1.82775
1.15736	-1.76497
1.15736	-1.78735
1.23858	-1.82211
1.31980	-1.82598
1.42132	-1.83145
1.51269	-1.75870
1.79695	-1.76835
2.00000	-1.77560
2.10152	-1.81873
2.33503	-1.78880
2.51777	-1.78413
2.59898	-1.81777
2.92386	-1.80570
3.16751	-1.81391
3.29949	-1.79539
3.76650	-1.81246
4.10152	-1.77173
4.27411	-1.83837
4.64975	-1.82051
4.92386	-1.83902
5.20812	-1.84771
5.63452	-1.83773
5.86802	-1.81841
6.20305	-1.81439
6.76142	-1.80650
7.12690	-1.78381
7.32995	-1.83708
7.93909	-1.79089
8.31472	-1.82469
8.52792	-1.78799
8.96447	-1.81391
9.23858	-1.84835
9.40102	-1.81825
9.86802	-1.85093
10.17259	-1.79073
10.29442	-1.83612
10.69036	-1.79974
10.86294	-1.84610
10.93401	-1.81648
11.11675	-1.84819
11.22843	-1.81922
11.26904	-1.84851
11.48223	-1.77608
11.69543	-1.82051
11.78680	-1.83226
12.13198	-1.85543
12.37563	-1.83757
12.48731	-1.81455
12.97462	-1.84433
13.27919	-1.80811
13.40102	-1.86783
13.76650	-1.83483
14.01015	-1.86445
14.28426	-1.81197
14.65990	-1.83547
14.86294	-1.80570
14.96447	-1.83467
15.24873	-1.83226
15.46193	-1.79749
15.56345	-1.81326
15.89848	-1.82598
16.16244	-1.82099
16.32487	-1.81600
16.82234	-1.78976
17.11675	-1.84368
17.22843	-1.78960
17.50254	-1.81246
17.68528	-1.82163
17.82741	-1.80393
18.09137	-1.74839
18.29442	-1.79556
18.43655	-1.74598
18.85279	-1.76079
19.07614	-1.69061
19.20812	-1.68546
19.72589	-1.55138
19.94924	-1.39315
20.20305	-1.24201
20.62944	-0.95985
20.88325	-0.74416
21.12690	-0.53234
21.54315	-0.10290
21.77665	0.11053
21.96954	0.29563
22.35533	0.56878
22.61929	0.62608
22.89340	0.62125
23.41117	0.33024
23.67513	0.11134
23.80711	0.01959
24.20305	-0.40582
24.46701	-0.63068
24.55838	-0.74319
24.88325	-0.99606
25.09645	-1.14640
25.18782	-1.27147
25.47208	-1.44450
25.69543	-1.54526
25.78680	-1.53432
26.05076	-1.63234
26.23350	-1.67371
26.29442	-1.73069
26.50761	-1.76868
26.62944	-1.81036
26.69036	-1.75016
26.84264	-1.80618
26.96447	-1.77930
27.02538	-1.84916
27.28934	-1.86155
27.51269	-1.87942
27.62437	-1.84063
27.88832	-1.82002
28.07107	-1.86557
28.16244	-1.85060
28.44670	-1.87539
28.67005	-1.83934
28.80203	-1.90276
29.18782	-1.89487
29.48223	-1.90179
29.75635	-1.86654
30.14213	-1.88167
30.38579	-1.83950
30.48731	-1.89938
30.86294	-1.90292
31.16751	-1.85737
31.35025	-1.90887
31.81726	-1.90227
32.08122	-1.88183
32.24365	-1.91499
32.64975	-1.92191
32.87310	-1.87314
33.00508	-1.90485
33.37056	-1.89841
33.63452	-1.87523
33.79695	-1.90742
34.26396	-1.89777
34.52792	-1.88199
34.70051	-1.90952
35.12690	-1.90292
35.41117	-1.86751
35.54315	-1.90630
35.95939	-1.88714
36.30457	-1.84014
36.45685	-1.87427
36.93401	-1.86300
37.25888	-1.87684
37.40102	-1.84304
37.79695	-1.84883
38.07107	-1.89922
38.20305	-1.86429
38.57868	-1.89922
38.71066	-1.85962
38.79188	-1.90324
39.13706	-1.86091
39.39086	-1.83306
39.54315	-1.84964
39.87817	-1.83419
40.05076	-1.83757
40.13198	-1.90549
40.39594	-1.84497
40.58883	-1.87588
40.65990	-1.83837
40.95431	-1.89085
41.13706	-1.87233
41.22843	-1.82115
41.51269	-1.87233
41.72589	-1.84851
41.83756	-1.87572
42.13198	-1.82871
42.33503	-1.82421
42.43655	-1.89165
42.77157	-1.85109
43.01523	-1.85946
43.14721	-1.81954
43.57360	-1.88505
43.89848	-1.87491
44.03046	-1.85382
44.39594	-1.84063
44.59898	-1.81761
44.69036	-1.88022
44.96447	-1.85688
45.18782	-1.85318
45.28934	-1.84465
45.59391	-1.87121
45.82741	-1.86767
45.94924	-1.82775
46.31472	-1.83338
46.59898	-1.80344
46.70051	-1.87250
47.06599	-1.80634
47.34010	-1.82888
47.47208	-1.82083
47.88832	-1.83676
48.15228	-1.84529
48.28426	-1.78429
48.74112	-1.83467
48.99492	-1.80489
49.13706	-1.84095
49.55330	-1.77978
49.81726	-1.81294
49.95939	-1.80875
50.40609	-1.84159
50.75127	-1.82952
50.89340	-1.78542
51.32995	-1.76449
51.63452	-1.78284
51.76650	-1.79861
52.17259	-1.82163
52.40609	-1.79185
52.52792	-1.82727
52.93401	-1.76819
53.24873	-1.79958
53.40102	-1.77705
53.85787	-1.79282
54.18274	-1.74984
54.35533	-1.80151
54.82234	-1.78509
55.14721	-1.82083
55.28934	-1.75499
55.78680	-1.76948
56.08122	-1.73616
56.27411	-1.77302
56.67005	-1.80650
56.95431	-1.77527
57.08629	-1.79588
57.50254	-1.77206
57.82741	-1.80006
58.00000	-1.74775
58.49746	-1.73407
58.81218	-1.74791
58.95431	-1.75660
59.38071	-1.76288
59.68528	-1.74228
59.81726	-1.78525
60.23350	-1.77946
60.50761	-1.75564
60.63959	-1.76964
60.98477	-1.78010
61.24873	-1.76868
61.41117	-1.76610
61.91878	-1.73342
62.33503	-1.78525
62.57868	-1.73117
63.17766	-1.74196
63.54315	-1.78477
63.70558	-1.72103
64.29442	-1.73037
64.70051	-1.78976
64.90355	-1.75660
65.56345	-1.73906
65.92893	-1.80682
66.12183	-1.77576
66.64975	-1.77350
66.99492	-1.77431
67.18782	-1.77527
67.80711	-1.78010
68.19289	-1.80280
68.36548	-1.78397
68.93401	-1.77737
69.29949	-1.78831
69.46193	-1.79379
69.97970	-1.79218
70.29442	-1.78220
70.49746	-1.81873
71.10660	-1.80618
71.51269	-1.77383
71.71574	-1.78542
72.30457	-1.77865
72.69036	-1.79057
72.91371	-1.77318
73.53299	-1.76320
73.93909	-1.81552
74.14213	-1.79958
74.72081	-1.83129
75.09645	-1.79636
75.31980	-1.81036
75.93909	-1.78976
76.26396	-1.81777
76.43655	-1.78043
76.96447	-1.80087
77.30964	-1.82195
77.51269	-1.83065
77.97970	-1.81197
78.29442	-1.72634
78.44670	-1.66437
78.91371	-1.58035
79.23858	-1.60997
79.42132	-1.57101
79.91878	-1.54912
80.21320	-1.59049
80.36548	-1.58373
80.87310	-1.66695
81.26904	-1.74614
81.49239	-1.73375
82.13198	-1.77656
82.60914	-1.82211
82.81218	-1.79813
83.37056	-1.81922
83.75635	-1.85495
83.93909	-1.82936
84.44670	-1.83805
84.79188	-1.87829
84.95431	-1.84465
85.46193	-1.86268
85.78680	-1.85463
85.94924	-1.85737
86.44670	-1.84336
86.83249	-1.87507
87.02538	-1.87572
87.69543	-1.87298
88.22335	-1.85060
88.47716	-1.87459
89.16751	-1.86638
89.60406	-1.81455
89.81726	-1.84706
90.38579	-1.82067
