Black Body Radiation Experiment Thu, Mar 21, 2024 10:20 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.15399
0.00000	0.16188
0.00000	0.12164
0.00000	0.12518
0.00000	0.12405
0.00000	0.14079
0.00000	0.13129
0.00000	0.12985
0.00000	0.11729
0.00000	0.07753
0.00000	0.11874
0.00000	0.08945
0.00000	0.09411
0.00000	0.10586
0.00000	0.12759
0.00000	0.12582
0.00000	0.13822
0.00000	0.11890
0.00000	0.12486
0.00000	0.11584
0.00000	0.09943
0.00000	0.11085
0.00000	0.10683
0.00000	0.06707
0.00000	-0.00874
0.00000	0.00333
0.00000	-0.01453
0.00000	-0.01212
0.00000	-0.00182
0.00000	-0.02033
0.00000	-0.04640
0.00000	-0.05687
0.00000	-0.00166
0.00000	-0.05767
0.00000	-0.06089
0.00000	-0.05912
0.00000	-0.05526
0.00000	-0.02178
0.00000	-0.03578
0.00000	-0.02757
0.00000	-0.05365
0.00000	-0.05735
0.00000	-0.04785
0.00000	-0.05510
0.00000	-0.03626
0.00000	-0.05155
0.00000	-0.05445
0.00000	-0.03836
0.00000	-0.02950
0.00000	-0.03079
0.00000	-0.03514
0.00000	-0.01405
0.00000	-0.02113
0.00000	-0.02580
0.00000	-0.01099
0.00000	-0.01550
0.00000	-0.00150
0.01015	0.01412
0.01015	0.00526
0.01015	0.01283
0.01015	0.07641
0.01015	0.08961
0.01015	0.09411
0.01015	0.09894
0.01015	0.10908
0.01015	0.09186
0.02030	0.09154
0.03046	0.07528
0.09137	0.07931
0.16244	0.05677
0.52792	0.05564
0.72081	0.04663
0.80203	0.08269
1.07614	0.09765
1.28934	0.07142
1.40102	0.10860
1.68528	0.04293
1.87817	0.04953
1.97970	0.10007
2.43655	0.10297
2.67005	0.10071
2.76142	0.06385
3.16751	0.09347
3.45178	0.07206
3.59391	0.09959
4.20305	0.09025
4.62944	0.09959
4.91371	0.10281
5.41117	0.08639
5.85787	0.06144
6.05076	0.12244
6.78173	0.06112
7.20812	0.09653
7.46193	0.07013
8.18274	0.09492
8.69036	0.07142
8.98477	0.07464
9.77665	0.08590
10.26396	0.06369
10.50761	0.08011
11.12690	0.10924
11.51269	0.12309
11.70558	0.06691
12.26396	0.12470
12.63959	0.11439
12.81218	0.06707
13.37056	0.07802
13.80711	0.06257
13.97970	0.11616
14.54822	0.09138
14.92386	0.11616
15.12690	0.05194
15.63452	0.10619
16.00000	0.09122
16.22335	0.12598
16.83249	0.09685
17.23858	0.12904
17.46193	0.11391
18.13198	0.10892
18.58883	0.13725
18.87310	0.10892
19.62437	0.15753
20.10152	0.20244
20.37563	0.23914
21.03553	0.35986
21.36041	0.39462
21.72589	0.43374
22.31472	0.50279
22.65990	0.51422
22.90355	0.50488
23.43147	0.40702
23.72589	0.34456
