Black Body Radiation Experiment Thu, Mar 21, 2024 10:22 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.60171
0.00000	-0.63857
0.00000	-0.65322
0.00000	-0.59173
0.00000	-0.58047
0.00000	-0.60606
0.00000	-0.61700
-0.01015	-0.59994
-0.01015	-0.59399
0.00000	-0.61861
0.00000	-0.58594
0.00000	-0.60139
0.00000	-0.61169
0.00000	-0.65032
0.00000	-0.63085
0.00000	-0.64115
0.00000	-0.57934
0.00000	-0.58851
0.03046	-0.64823
0.10152	-0.62795
0.20305	-0.65917
0.20305	-0.63873
0.20305	-0.58529
0.26396	-0.65048
0.31472	-0.62569
0.46701	-0.64420
0.63959	-0.60300
0.74112	-0.63986
1.02538	-0.62070
1.25888	-0.59849
1.37056	-0.57370
1.62437	-0.62779
1.79695	-0.57773
2.00000	-0.65660
2.31472	-0.61089
2.50761	-0.56485
2.56853	-0.65676
3.01523	-0.56952
3.25888	-0.64678
3.37056	-0.58529
3.74619	-0.57467
3.98985	-0.64678
4.33503	-0.56260
4.50761	-0.59704
4.80203	-0.57193
5.02538	-0.63262
5.35025	-0.61765
5.61421	-0.64420
5.98985	-0.64839
6.25381	-0.58207
6.33503	-0.65129
6.67005	-0.65531
6.93401	-0.58368
7.06599	-0.63857
7.50254	-0.58674
7.86802	-0.64614
8.06091	-0.61684
8.48731	-0.61700
8.76142	-0.59608
8.88325	-0.58819
9.21827	-0.58851
9.46193	-0.63455
9.58376	-0.65193
9.92893	-0.60268
10.15228	-0.64420
10.24365	-0.61604
10.46701	-0.57853
10.62944	-0.62070
10.68020	-0.59672
10.91371	-0.64855
11.11675	-0.57644
11.18782	-0.66272
11.49239	-0.62618
11.66497	-0.63744
11.79695	-0.61073
12.04061	-0.62344
12.21320	-0.60574
12.31472	-0.64614
12.62944	-0.62505
12.85279	-0.62248
12.96447	-0.62907
13.32995	-0.60831
13.56345	-0.59624
13.66497	-0.65386
14.01015	-0.58352
14.28426	-0.58272
14.44670	-0.66545
14.85279	-0.63600
15.13706	-0.64501
15.43147	-0.62022
15.89848	-0.59688
16.17259	-0.59463
16.35533	-0.64887
16.79188	-0.64227
17.05584	-0.64646
17.18782	-0.62119
17.55330	-0.58626
17.79695	-0.58835
17.97970	-0.58819
18.55838	-0.59720
18.98477	-0.55053
19.20812	-0.57950
20.05076	-0.50240
20.47716	-0.44140
20.72081	-0.39810
21.41117	-0.29830
21.79695	-0.22088
22.18274	-0.18209
22.93401	-0.23408
23.25888	-0.32003
23.55330	-0.38699
23.95939	-0.39584
24.23350	-0.45411
24.39594	-0.48131
24.88325	-0.56501
25.22843	-0.59479
25.43147	-0.56469
26.02030	-0.62248
26.46701	-0.61877
26.67005	-0.64742
27.30964	-0.61990
27.70558	-0.64050
27.89848	-0.65048
28.49746	-0.69104
28.85279	-0.66207
29.02538	-0.69362
29.73604	-0.70988
30.25381	-0.65531
30.47716	-0.70666
31.51269	-0.66384
32.01015	-0.68042
32.25381	-0.66272
32.98477	-0.71921
33.41117	-0.69008
33.68528	-0.71986
34.42640	-0.71471
34.90355	-0.68316
35.17766	-0.70456
35.87817	-0.72565
36.32487	-0.67495
36.55838	-0.71905
37.43147	-0.66384
37.89848	-0.69957
38.13198	-0.66497
38.77157	-0.66819
39.20812	-0.69346
39.45178	-0.69764
40.14213	-0.69797
40.61929	-0.67978
40.91371	-0.69394
41.49239	-0.64276
41.88832	-0.64807
42.05076	-0.70521
42.59898	-0.64453
42.93401	-0.63857
43.09645	-0.67624
43.61421	-0.65950
43.96954	-0.67447
44.14213	-0.66030
44.69036	-0.69619
45.14721	-0.67897
45.35025	-0.63664
45.97970	-0.65789
46.42640	-0.64179
46.65990	-0.68316
47.35025	-0.62537
47.77665	-0.63954
47.98985	-0.65161
48.72081	-0.66046
49.14721	-0.66915
49.38071	-0.61233
50.16244	-0.66384
50.65990	-0.63648
50.89340	-0.64839
51.62437	-0.60445
52.06091	-0.59012
52.27411	-0.65064
52.96447	-0.61507
53.40102	-0.63245
53.67513	-0.59914
54.42640	-0.63584
54.95431	-0.61716
55.26904	-0.60702
56.10152	-0.60686
56.67005	-0.58787
56.94416	-0.63197
57.69543	-0.61040
58.18274	-0.61668
58.43655	-0.57499
59.17766	-0.62473
59.72589	-0.58900
59.97970	-0.62070
60.77157	-0.63326
61.34010	-0.60300
61.61421	-0.62521
62.34518	-0.63101
62.79188	-0.62135
63.05584	-0.62972
63.76650	-0.62972
64.37563	-0.62618
64.71066	-0.60123
65.75635	-0.63085
66.44670	-0.63600
66.81218	-0.59044
67.70558	-0.59801
68.14213	-0.62537
68.35533	-0.59044
68.86294	-0.60992
69.22843	-0.64066
69.48223	-0.60815
70.25381	-0.60654
70.81218	-0.63712
71.10660	-0.63085
71.87817	-0.60976
72.41624	-0.66610
72.72081	-0.64549
73.44162	-0.66980
73.96954	-0.66175
74.29442	-0.67044
75.22843	-0.68267
75.90863	-0.64501
76.26396	-0.65612
77.54315	-0.64018
78.57868	-0.58883
79.09645	-0.54988
80.48731	-0.53701
81.19797	-0.59817
81.54315	-0.56163
82.46701	-0.57258
83.10660	-0.61089
83.49239	-0.61781
84.60914	-0.64855
85.37056	-0.60718
85.76650	-0.65934
86.82234	-0.65515
87.54315	-0.63503
87.91878	-0.68026
89.06599	-0.68622
89.87817	-0.65950
90.33503	-0.70553
