Black Body Radiation Experiment Thu, Mar 21, 2024 10:21 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.37733
0.00000	-0.40840
0.00000	-0.36027
0.01015	-0.33017
0.01015	-0.36623
0.00000	-0.35142
0.00000	-0.33404
0.00000	-0.34015
0.00000	-0.36349
0.00000	-0.37476
0.00000	-0.37476
0.00000	-0.39794
0.00000	-0.32695
0.00000	-0.32567
0.00000	-0.38458
0.00000	-0.33549
0.00000	-0.38957
0.00000	-0.35239
0.00000	-0.33983
0.00000	-0.32261
0.00000	-0.36108
0.00000	-0.37717
0.00000	-0.35367
0.00000	-0.34176
0.00000	-0.36703
0.00000	-0.38297
0.00000	-0.39762
0.00000	-0.41516
0.00000	-0.37959
0.00000	-0.33178
0.00000	-0.39134
0.00000	-0.35223
0.00000	-0.33323
0.00000	-0.33726
0.00000	-0.37138
0.00000	-0.38023
0.00000	-0.39214
0.00000	-0.40357
0.00000	-0.37106
0.01015	-0.33887
0.01015	-0.33130
0.02030	-0.34402
0.02030	-0.38265
0.02030	-0.40293
0.03046	-0.33259
0.06091	-0.37894
0.11168	-0.38731
0.16244	-0.37959
0.27411	-0.33468
0.34518	-0.39359
0.38579	-0.35512
0.55838	-0.39053
0.74112	-0.33870
0.84264	-0.37379
1.12690	-0.33033
1.30964	-0.39214
1.40102	-0.35045
1.65482	-0.33645
1.83756	-0.38377
1.92893	-0.34997
2.19289	-0.34788
2.38579	-0.41210
2.47716	-0.39762
2.72081	-0.34740
2.90355	-0.39858
2.96447	-0.34337
3.19797	-0.33050
3.36041	-0.38941
3.45178	-0.32824
3.71574	-0.35577
3.91878	-0.39536
4.04061	-0.40132
4.40609	-0.38265
4.57868	-0.32744
4.65990	-0.39424
4.90355	-0.35239
5.05584	-0.39745
5.10660	-0.31858
5.27919	-0.32824
5.45178	-0.32873
5.66497	-0.39069
5.97970	-0.37202
6.22335	-0.37106
6.33503	-0.36478
6.72081	-0.36848
6.97462	-0.34917
7.11675	-0.39665
7.57360	-0.38506
7.93909	-0.33339
8.14213	-0.36462
8.62944	-0.36140
8.98477	-0.34772
9.18782	-0.32969
9.80711	-0.31842
10.26396	-0.37894
10.52792	-0.36880
11.08629	-0.31343
11.47208	-0.35995
11.66497	-0.30925
12.29442	-0.29331
12.58883	-0.30877
12.90355	-0.30506
13.78680	-0.36800
14.27411	-0.33758
14.48731	-0.33082
14.98477	-0.30764
15.27919	-0.34048
15.41117	-0.32325
15.76650	-0.32856
16.07107	-0.31778
16.58883	-0.32325
16.98477	-0.35963
17.61421	-0.36913
18.03046	-0.34530
18.24365	-0.36059
19.00508	-0.36478
19.46193	-0.30587
19.70558	-0.33500
20.42640	-0.25018
20.92386	-0.13895
21.18782	-0.09179
21.97970	0.02136
22.43655	0.03440
22.85279	-0.00777
23.79695	-0.05300
24.28426	-0.14507
24.43655	-0.17356
25.11675	-0.28752
25.57360	-0.27480
25.77665	-0.34080
26.42640	-0.32309
26.82234	-0.38683
26.99492	-0.34611
27.59391	-0.37685
27.97970	-0.38522
28.15228	-0.39681
28.75127	-0.40582
29.20812	-0.39037
29.40102	-0.42224
30.03046	-0.41468
30.47716	-0.39391
30.87310	-0.39778
31.46193	-0.40759
31.91878	-0.41741
32.13198	-0.41918
32.80203	-0.45331
33.30964	-0.42932
33.59391	-0.45669
34.68020	-0.40470
35.28934	-0.44220
35.67513	-0.40727
36.75127	-0.40856
37.46193	-0.44719
37.82741	-0.42015
38.83249	-0.42289
39.36041	-0.45910
39.63452	-0.46506
40.29442	-0.45958
40.57868	-0.46280
40.83249	-0.44623
41.26904	-0.42353
41.55330	-0.43689
