Black Body Radiation Experiment Thu, Mar 21, 2024 10:36 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.78633
0.00000	-0.78730
0.00000	-0.83977
0.00000	-0.83172
0.00000	-0.81547
0.00000	-0.80372
0.00000	-0.80420
0.00000	-0.79824
0.00000	-0.78279
0.00000	-0.77764
0.00000	-0.78247
0.00000	-0.83784
0.00000	-0.82850
0.00000	-0.83317
0.00000	-0.83687
0.00000	-0.83446
0.00000	-0.82963
0.00000	-0.82915
0.00000	-0.83044
0.00000	-0.84170
0.00000	-0.82625
0.00000	-0.79551
0.00000	-0.76847
0.00000	-0.78376
0.00000	-0.76380
0.00000	-0.82705
0.00000	-0.78794
0.00000	-0.82094
0.00000	-0.83108
0.00000	-0.83140
0.00000	-0.82915
0.00000	-0.77796
0.00000	-0.77168
0.00000	-0.76879
0.00000	-0.76830
0.01015	-0.79100
0.01015	-0.80388
0.03046	-0.82416
0.05076	-0.80581
0.35533	-0.78891
0.59898	-0.78134
0.71066	-0.82480
0.98477	-0.81563
1.18782	-0.77764
1.28934	-0.77941
1.56345	-0.82673
1.78680	-0.78231
1.86802	-0.80130
2.10152	-0.82625
2.24365	-0.76380
2.30457	-0.76042
2.51777	-0.81901
2.73096	-0.79744
2.92386	-0.76573
3.24873	-0.76106
3.52284	-0.78456
3.63452	-0.77474
4.12183	-0.77651
4.50761	-0.80742
4.76142	-0.77780
5.28934	-0.77024
5.66497	-0.76299
5.77665	-0.79840
6.28426	-0.81627
6.68020	-0.76686
6.85279	-0.82367
7.65482	-0.81530
8.21320	-0.76573
8.46701	-0.76702
9.22843	-0.77056
9.69543	-0.81547
9.88832	-0.77989
10.45685	-0.81241
10.78173	-0.76766
10.93401	-0.77426
11.18782	-0.82174
11.32995	-0.75623
11.39086	-0.82625
11.62437	-0.76187
11.76650	-0.79937
11.80711	-0.79020
12.02030	-0.81498
12.20305	-0.78392
12.27411	-0.82223
12.57868	-0.80130
12.79188	-0.81740
12.87310	-0.78521
13.20812	-0.77152
13.49239	-0.82351
13.62437	-0.76750
14.00000	-0.77040
14.24365	-0.80549
14.32487	-0.77667
14.71066	-0.78215
14.96447	-0.79647
15.06599	-0.77394
15.46193	-0.78730
15.75635	-0.82593
15.92893	-0.76991
16.44670	-0.77523
16.82234	-0.81675
17.01523	-0.76734
17.59391	-0.78231
17.98985	-0.74175
18.18274	-0.77136
18.74112	-0.66497
19.04569	-0.64420
19.25888	-0.56888
19.95939	-0.27802
20.28426	-0.08069
20.60914	0.30610
21.17766	0.92675
21.47208	1.23418
21.69543	1.55208
22.14213	2.03495
22.40609	2.19173
22.62944	2.24694
23.07614	2.13909
23.30964	1.94723
23.53299	1.70917
23.88832	1.33365
24.14213	1.00562
24.24365	0.87106
24.57868	0.43325
24.83249	0.21837
24.90355	0.12566
25.27919	-0.12189
25.52284	-0.30136
25.62437	-0.34321
26.00000	-0.52654
26.28426	-0.57902
26.40609	-0.64018
26.84264	-0.69201
27.16751	-0.74674
27.30964	-0.69603
27.70558	-0.76331
28.02030	-0.75028
28.18274	-0.80790
28.69036	-0.83623
29.03553	-0.81788
29.16751	-0.85667
29.63452	-0.82078
29.96954	-0.86617
30.10152	-0.82786
30.58883	-0.80742
30.90355	-0.85764
31.05584	-0.80516
31.51269	-0.83526
31.86802	-0.81627
32.05076	-0.85394
32.59898	-0.84058
32.90355	-0.81434
33.04569	-0.84122
33.57360	-0.81402
33.93909	-0.85377
34.10152	-0.81917
34.50761	-0.83124
34.78173	-0.85748
34.91371	-0.82818
35.36041	-0.85876
35.66497	-0.87840
35.81726	-0.84122
36.18274	-0.84782
36.47716	-0.87872
36.63959	-0.86359
37.04569	-0.88581
37.23858	-0.85989
37.32995	-0.87373
37.63452	-0.84750
37.84772	-0.82866
37.96954	-0.82689
38.23350	-0.82577
38.40609	-0.86939
38.49746	-0.84991
38.78173	-0.87744
39.00508	-0.81756
39.12690	-0.85200
39.52284	-0.82094
39.79695	-0.86697
39.95939	-0.84814
40.21320	-0.85104
40.38579	-0.82641
40.45685	-0.85554
40.71066	-0.80516
40.95431	-0.81675
41.06599	-0.86150
41.42132	-0.84975
41.64467	-0.86086
41.73604	-0.81675
42.00000	-0.87953
42.19289	-0.84878
42.27411	-0.81466
42.50761	-0.84138
42.69036	-0.79792
42.77157	-0.84605
43.02538	-0.82094
43.20812	-0.84202
43.29949	-0.82464
43.55330	-0.85007
43.72589	-0.85377
43.80711	-0.81434
44.05076	-0.81965
44.25381	-0.78923
44.34518	-0.85329
44.58883	-0.80838
44.71066	-0.83575
44.76142	-0.80017
44.95431	-0.85426
45.14721	-0.85152
45.22843	-0.80388
45.49239	-0.83623
45.67513	-0.80420
45.75635	-0.82673
46.04061	-0.78682
46.27411	-0.81144
46.35533	-0.83108
46.68020	-0.82915
46.91371	-0.85136
47.00508	-0.77716
47.31980	-0.82689
47.52284	-0.80533
47.60406	-0.84170
47.87817	-0.78005
48.05076	-0.79599
48.12183	-0.83687
48.32487	-0.82271
48.50761	-0.84524
48.59898	-0.78295
48.91371	-0.81627
49.13706	-0.80227
49.46193	-0.81997
49.73604	-0.80339
49.85787	-0.80693
50.22335	-0.77748
50.47716	-0.77780
50.58883	-0.79470
50.93401	-0.83092
51.16751	-0.80951
51.28934	-0.81466
51.60406	-0.76702
51.81726	-0.80967
51.91878	-0.79438
52.24365	-0.80195
52.45685	-0.76090
52.55838	-0.82464
52.83249	-0.81192
53.04569	-0.80854
53.14721	-0.78601
53.42132	-0.76380
53.57360	-0.79180
53.63452	-0.78617
53.84772	-0.79663
54.05076	-0.77217
54.15228	-0.80967
54.40609	-0.81885
54.55838	-0.80082
54.63959	-0.80307
54.90355	-0.76074
55.10660	-0.79293
55.21827	-0.78086
55.59391	-0.79985
55.88832	-0.78086
56.02030	-0.80999
56.38579	-0.76718
56.68020	-0.80323
56.80203	-0.77426
57.20812	-0.79615
57.50254	-0.76573
57.62437	-0.82448
58.04061	-0.83575
58.36548	-0.81949
58.52792	-0.79599
58.99492	-0.78665
59.37056	-0.81659
59.53299	-0.77796
60.01015	-0.76798
60.36548	-0.80983
60.55838	-0.76090
61.08629	-0.78086
61.45178	-0.79470
61.61421	-0.78521
62.06091	-0.78327
62.35533	-0.81241
62.48731	-0.78569
62.88325	-0.77941
63.19797	-0.79647
63.35025	-0.78295
63.82741	-0.77909
64.15228	-0.83237
64.32487	-0.78440
64.74112	-0.79261
65.00508	-0.83430
65.13706	-0.78199
65.47208	-0.78826
65.73604	-0.83800
65.86802	-0.81885
66.21320	-0.82512
66.42640	-0.83108
66.53807	-0.81949
66.87310	-0.83510
67.13706	-0.81032
67.26904	-0.85426
67.59391	-0.84669
67.79695	-0.79358
67.90863	-0.84154
68.26396	-0.82223
68.50761	-0.80211
68.63959	-0.81144
69.05584	-0.80661
69.39086	-0.85651
69.55330	-0.81949
70.05076	-0.84347
70.37563	-0.84476
70.56853	-0.86552
71.09645	-0.86359
71.47208	-0.79744
71.66497	-0.85603
72.20305	-0.83607
72.58883	-0.84911
72.79188	-0.81450
73.29949	-0.87245
73.61421	-0.85892
73.78680	-0.87872
74.24365	-0.87792
74.50761	-0.83349
74.64975	-0.84734
74.96447	-0.83510
75.18782	-0.88436
75.31980	-0.88082
75.67513	-0.88983
75.93909	-0.84074
76.08122	-0.86794
76.54822	-0.84798
76.81218	-0.89273
76.94416	-0.86729
77.24873	-0.88983
77.46193	-0.84235
77.61421	-0.87744
78.00000	-0.81305
78.24365	-0.82126
78.37563	-0.74223
78.74112	-0.64791
78.97462	-0.52864
79.09645	-0.53169
79.48223	-0.45830
79.66497	-0.47343
79.74619	-0.41709
80.00000	-0.43448
80.19289	-0.51415
80.29442	-0.49805
80.64975	-0.56212
80.92386	-0.70070
81.05584	-0.69024
81.44162	-0.73177
81.70558	-0.82480
81.85787	-0.79164
82.25381	-0.81225
82.52792	-0.86810
82.67005	-0.86134
83.08629	-0.84009
83.38071	-0.89289
83.54315	-0.85410
84.01015	-0.87068
84.36548	-0.90882
84.53807	-0.88500
85.15736	-0.83752
85.50254	-0.90029
85.70558	-0.85538
86.22335	-0.87196
86.58883	-0.87486
86.78173	-0.88693
87.39086	-0.89981
87.81726	-0.85361
88.04061	-0.90367
88.62944	-0.89804
88.99492	-0.83945
89.17766	-0.87727
89.68528	-0.84347
90.02030	-0.88194
