Black Body Radiation Experiment Thu, Mar 21, 2024 10:40 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-1.48651
0.00000	-1.45432
0.00000	-1.50003
0.00000	-1.53351
0.01015	-1.51130
0.10152	-1.53609
0.30457	-1.52176
0.40609	-1.48828
0.81218	-1.45319
0.94416	-1.49810
0.96447	-1.51838
1.11675	-1.49053
1.21827	-1.54558
1.25888	-1.48876
1.34010	-1.46510
1.42132	-1.49890
1.46193	-1.48007
1.59391	-1.48909
1.63452	-1.48232
1.64467	-1.48490
1.72589	-1.47508
1.89848	-1.51741
1.98985	-1.45142
2.23350	-1.52337
2.37563	-1.49842
2.52792	-1.47556
2.83249	-1.50196
3.06599	-1.43307
3.18782	-1.53110
3.64467	-1.50196
3.91878	-1.45786
4.09137	-1.52208
4.60914	-1.51130
4.79188	-1.52192
4.87310	-1.44321
5.14721	-1.52997
5.34010	-1.51999
5.43147	-1.44563
5.75635	-1.48538
5.98985	-1.47476
6.12183	-1.50486
6.48731	-1.43645
6.70051	-1.47911
6.82234	-1.44176
7.16751	-1.47154
7.40102	-1.44756
7.52284	-1.51194
7.86802	-1.51500
8.07107	-1.47556
8.15228	-1.52498
8.41624	-1.48361
8.61929	-1.51613
8.74112	-1.46800
9.12690	-1.46253
9.40102	-1.49488
9.57360	-1.44434
10.02030	-1.44627
10.26396	-1.51049
10.41624	-1.48249
10.69036	-1.47701
10.86294	-1.50550
10.94416	-1.46398
11.20812	-1.47476
11.37056	-1.47701
11.46193	-1.48796
11.68528	-1.44997
11.85787	-1.46108
11.92893	-1.49568
12.17259	-1.46510
12.32487	-1.45174
12.41624	-1.48361
12.68020	-1.43613
12.83249	-1.43404
12.92386	-1.50856
13.16751	-1.44369
13.34010	-1.44933
13.43147	-1.46478
13.72589	-1.48651
13.89848	-1.52836
13.97970	-1.43983
14.22335	-1.46220
14.37563	-1.46237
14.44670	-1.51049
14.67005	-1.46398
14.83249	-1.49134
14.93401	-1.45367
15.23858	-1.49343
15.43147	-1.48973
15.54315	-1.49778
15.80711	-1.46736
15.98985	-1.49729
16.10152	-1.43919
16.43655	-1.45818
16.69036	-1.42551
16.81218	-1.48104
17.27919	-1.48410
17.51269	-1.47766
17.65482	-1.48876
18.15228	-1.48731
18.42640	-1.40539
18.59898	-1.45351
19.24873	-1.37963
19.59391	-1.31171
19.75635	-1.28756
20.42640	-0.91172
20.69036	-0.69764
20.92386	-0.40357
21.54315	0.56942
21.82741	1.15982
22.09137	1.86434
22.57868	3.18969
22.85279	3.69962
23.08629	3.96361
23.46193	4.06550
23.66497	3.89020
23.85787	3.65165
24.22335	2.99331
24.41624	2.56323
24.50761	2.27929
24.79188	1.63256
25.00508	1.14485
25.09645	0.96297
25.42132	0.33233
25.61421	0.02313
25.71574	-0.11739
25.98985	-0.46699
26.17259	-0.66143
26.25381	-0.78875
