Black Body Radiation Experiment Thu, Mar 21, 2024 10:22 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.70585
0.00000	-0.74545
0.00000	-0.79358
0.01015	-0.74352
0.01015	-0.71277
0.01015	-0.79325
0.01015	-0.70617
0.01015	-0.73354
0.01015	-0.78456
0.01015	-0.77458
0.01015	-0.74287
0.01015	-0.69941
0.01015	-0.74529
0.02030	-0.76509
0.03046	-0.70762
0.09137	-0.71841
0.26396	-0.76090
0.35533	-0.69185
0.56853	-0.70006
0.68020	-0.68026
0.79188	-0.72388
0.98477	-0.75961
1.10660	-0.70650
1.18782	-0.76653
1.36041	-0.67994
1.50254	-0.67768
1.57360	-0.75993
1.94924	-0.71889
2.16244	-0.65016
2.25381	-0.72871
2.58883	-0.68348
2.81218	-0.65225
2.89340	-0.73821
3.27919	-0.68187
3.58376	-0.72726
3.73604	-0.64099
4.22335	-0.64437
4.59898	-0.74287
4.94416	-0.64388
5.36041	-0.70054
5.71574	-0.65676
5.84772	-0.72485
6.27411	-0.68026
6.53807	-0.71921
6.65990	-0.62376
7.00508	-0.63632
7.25888	-0.70988
7.53299	-0.67785
8.04061	-0.62811
8.31472	-0.69298
8.50761	-0.65257
9.00508	-0.66111
9.38071	-0.71454
9.58376	-0.67125
10.09137	-0.72436
10.40609	-0.61942
10.54822	-0.66754
10.99492	-0.61362
11.23858	-0.64614
11.35025	-0.66754
11.89848	-0.62666
12.18274	-0.70939
12.29442	-0.60686
12.65990	-0.67591
12.91371	-0.62441
13.12690	-0.60155
13.38071	-0.61250
13.61421	-0.65145
13.87817	-0.70296
14.28426	-0.67543
14.58883	-0.65064
14.74112	-0.66738
15.21827	-0.66432
15.53299	-0.66481
15.66497	-0.66722
16.08122	-0.64404
16.38579	-0.66561
16.51777	-0.66239
16.94416	-0.66610
17.26904	-0.64388
17.42132	-0.68396
18.00000	-0.67463
18.44670	-0.59785
18.70051	-0.62843
19.62437	-0.63020
20.15228	-0.51833
20.42640	-0.52687
21.20812	-0.37009
21.64467	-0.32277
21.81726	-0.37009
22.52792	-0.30861
22.92386	-0.30120
23.11675	-0.27480
23.81726	-0.40695
24.09137	-0.48389
24.35533	-0.51302
24.69036	-0.52332
24.86294	-0.53894
24.95431	-0.62151
25.15736	-0.60461
25.34010	-0.65306
25.44162	-0.64630
25.78680	-0.71052
26.02030	-0.71712
