Black Body Radiation Experiment Thu, Mar 21, 2024 10:18 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.20044
0.01015	-0.17131
0.01015	-0.20269
0.01015	-0.23376
0.01015	-0.18563
0.02030	-0.21766
0.11168	-0.19111
0.32487	-0.17437
0.76142	-0.22201
1.15736	-0.18756
1.69543	-0.15714
1.92893	-0.18595
2.50761	-0.16133
2.85279	-0.21316
3.02538	-0.23247
3.49239	-0.21943
3.88832	-0.19191
4.07107	-0.22185
4.69036	-0.21782
4.95431	-0.16921
5.06599	-0.17501
5.41117	-0.14765
5.68528	-0.14636
5.80711	-0.20446
6.35533	-0.13944
6.70051	-0.19674
6.80203	-0.13783
7.39086	-0.16938
7.72589	-0.13702
7.89848	-0.11916
8.85279	-0.14217
9.29949	-0.13236
9.74619	-0.18338
10.32487	-0.17404
10.62944	-0.10660
10.78173	-0.15746
11.22843	-0.13574
11.47208	-0.10258
11.59391	-0.15811
12.20305	-0.15119
12.53807	-0.14813
12.70051	-0.08874
13.19797	-0.13010
13.62437	-0.09051
13.95939	-0.08890
14.51777	-0.08455
14.88325	-0.12350
15.05584	-0.08632
15.84772	-0.14153
16.24365	-0.07988
16.40609	-0.12125
16.82234	-0.08970
17.02538	-0.12415
17.12690	-0.12350
17.54315	-0.11417
17.88832	-0.08745
18.09137	-0.11980
18.65990	-0.09131
19.06599	-0.03079
19.26904	-0.06121
19.86802	0.03890
20.26396	0.04164
20.45685	0.11842
21.07614	0.21725
21.46193	0.29547
21.84772	0.37515
22.41624	0.44484
22.70051	0.43615
22.91371	0.39511
23.43147	0.25169
23.76650	0.17363
23.87817	0.21016
24.30457	0.11472
24.60914	0.08574
24.73096	0.00108
25.13706	0.03520
25.43147	-0.01920
25.52284	-0.03224
25.93909	-0.08053
26.24365	-0.09389
26.39594	-0.04640
26.82234	-0.07023
27.12690	-0.05075
27.29949	-0.11642
27.75635	-0.12833
28.08122	-0.11787
28.23350	-0.07393
28.67005	-0.05638
28.96447	-0.09324
29.14721	-0.09936
29.61421	-0.10837
29.97970	-0.06540
30.15228	-0.15618
30.64975	-0.15763
30.96447	-0.12592
31.12690	-0.13493
31.58376	-0.12624
31.87817	-0.14684
32.05076	-0.09228
32.53807	-0.09340
32.85279	-0.14571
33.05584	-0.09855
33.70558	-0.09678
34.09137	-0.15392
34.27411	-0.08777
34.82234	-0.06620
35.13706	-0.14394
35.28934	-0.09662
35.77665	-0.10435
36.12183	-0.15634
36.30457	-0.11111
36.87310	-0.13606
37.26904	-0.13413
37.45178	-0.14781
37.96954	-0.14684
38.31472	-0.10161
38.46701	-0.15087
38.97462	-0.09904
39.30964	-0.10934
39.52284	-0.07972
40.12183	-0.10306
40.42640	-0.11690
40.55838	-0.10660
41.02538	-0.13847
41.36041	-0.15763
41.49239	-0.09115
41.93909	-0.12270
42.26396	-0.10226
42.39594	-0.14523
42.86294	-0.08568
43.21827	-0.09147
43.38071	-0.13493
43.84772	-0.14588
44.20305	-0.14893
44.33503	-0.09743
44.76142	-0.09212
45.03553	-0.09727
45.17766	-0.13799
45.57360	-0.12624
45.84772	-0.15940
45.96954	-0.08214
46.40609	-0.15183
46.71066	-0.10708
46.84264	-0.12624
47.28934	-0.08729
47.57360	-0.11449
