Black Body Radiation Experiment Thu, Mar 21, 2024 10:17 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-0.39005
0.00000	-0.42482
0.00000	-0.44349
0.00000	-0.43512
0.00000	-0.40937
0.00000	-0.40421
0.00000	-0.40309
0.00000	-0.40196
0.00000	-0.40502
0.00000	-0.40309
0.00000	-0.42208
0.00000	-0.42627
0.00000	-0.43238
0.00000	-0.42433
0.00000	-0.41452
0.00000	-0.40904
-0.01015	-0.40164
-0.01015	-0.39279
-0.01015	-0.36462
-0.01015	-0.34128
-0.01015	-0.36977
-0.01015	-0.37074
0.00000	-0.37057
0.00000	-0.36607
0.00000	-0.36623
0.00000	-0.35174
0.00000	-0.33919
0.00000	-0.31440
0.00000	-0.32180
0.00000	-0.33790
0.00000	-0.29170
0.00000	-0.25163
0.00000	-0.27818
0.00000	-0.26659
0.00000	-0.21734
0.00000	-0.20736
0.00000	-0.20543
0.00000	-0.16970
0.00000	-0.14588
0.00000	-0.13831
-0.01015	-0.08471
-0.01015	-0.09485
-0.01015	-0.05928
-0.01015	-0.04737
-0.02030	-0.04045
-0.02030	-0.05171
-0.01015	-0.02773
0.00000	-0.04946
0.03046	-0.04495
0.08122	-0.00005
0.47716	0.03585
0.82234	0.00092
1.07614	-0.01598
1.41117	0.02732
1.59391	0.00671
2.01015	0.01202
2.31472	0.00478
2.73096	-0.01196
3.03553	0.00462
3.53299	-0.02017
3.85787	0.01444
4.06091	-0.02644
4.71066	-0.00101
5.07614	0.00414
5.22843	-0.02596
5.76650	0.03730
6.17259	0.01251
6.37563	-0.00697
7.07614	-0.03288
7.50254	0.01170
8.17259	0.03617
8.55838	-0.03578
9.04569	-0.02805
9.35025	0.03005
9.53299	-0.02355
9.78680	0.04132
9.88832	0.01202
10.11168	-0.02773
10.14213	-0.01711
10.15228	0.02989
10.14213	-0.00761
10.14213	-0.00745
10.14213	-0.00037
10.16244	-0.02709
10.24365	-0.01614
10.44670	0.02007
10.70051	0.02619
10.82234	-0.03578
11.27919	0.02458
11.58376	0.01315
11.72589	-0.00359
12.09137	-0.02966
12.37563	-0.04383
12.51777	0.03182
13.07614	0.01734
13.55330	0.01895
13.78680	-0.03015
14.37563	-0.02274
14.71066	-0.04946
14.84264	0.02538
15.20812	0.03601
15.50254	-0.02306
15.64467	0.04856
16.06091	0.02876
16.33503	-0.01325
16.51777	0.04534
17.02538	0.03021
17.35025	-0.01437
17.52284	0.04389
18.00000	0.04550
18.39594	0.01782
18.60914	0.06418
19.23858	0.04679
19.62437	0.07174
19.98985	0.14433
20.61929	0.29579
20.90355	0.34537
21.19797	0.39849
21.82741	0.50842
22.23350	0.57715
22.63959	0.55896
23.25888	0.46367
23.49239	0.40975
23.67513	0.34424
24.07107	0.31350
24.38579	0.25765
24.54822	0.18811
24.98477	0.18538
25.31980	0.14916
25.47208	0.10103
25.95939	0.06900
26.34518	0.04373
26.53807	0.09701
27.07614	0.01701
27.47208	0.03327
27.68528	0.03021
28.29442	0.06224
28.65990	0.04985
28.89340	0.01042
29.49239	0.02039
29.89848	-0.00214
30.15228	0.06562
30.81218	0.04389
31.27919	0.07029
31.50254	0.00221
32.15228	0.00092
32.56853	0.01202
32.84264	0.04341
33.55330	0.06289
34.07107	0.03874
34.34518	0.06804
35.07614	0.04373
35.49239	0.05645
35.72589	0.03070
36.33503	0.02458
36.76142	0.04583
37.05584	0.02860
37.70558	0.02168
38.10152	0.05790
38.36548	0.00655
39.00508	0.00913
39.42132	0.04727
39.67513	0.01235
40.32487	0.01267
40.60914	0.02265
40.76142	0.01782
41.22843	0.00011
41.55330	-0.00584
41.69543	0.04470
42.10152	0.00076
42.38579	-0.00842
42.52792	0.04969
42.91371	0.01524
43.16751	-0.00359
43.31980	0.02506
43.74619	0.01653
44.04061	0.01219
44.21320	0.01315
44.70051	0.02522
45.00508	0.01911
45.16751	-0.01244
45.53299	0.03198
45.81726	0.02217
45.95939	-0.01292
46.33503	0.02329
46.59898	0.02458
46.73096	-0.02129
47.14721	0.02909
47.41117	0.03601
47.54315	-0.03481
47.94924	0.03021
48.17259	0.04309
48.27411	-0.02129
48.56853	0.03214
48.76142	0.02426
48.84264	0.01685
49.19797	0.00092
49.46193	-0.00874
49.61421	0.03762
50.06091	-0.01550
50.43655	-0.02274
50.59898	0.04695
51.19797	0.00060
51.60406	-0.00745
51.78680	0.00816
52.38579	0.03488
52.77157	0.04808
53.01523	-0.01180
53.65482	0.02361
54.07107	0.01251
54.26396	0.03456
54.79188	-0.00520
55.15736	-0.01775
55.38071	0.01202
56.03046	0.04695
56.44670	0.06723
56.74112	-0.01244
57.44162	0.01895
57.89848	-0.02129
58.16244	0.05597
58.87310	0.02522
59.39086	0.06160
59.63452	0.02394
60.35533	-0.02242
60.82234	-0.00455
61.06599	0.02893
61.76650	0.03214
62.22335	0.05838
62.45685	0.00784
63.10660	-0.01695
63.55330	-0.03127
63.79695	-0.00729
64.48731	0.05403
64.93401	0.00881
65.19797	0.04293
65.86802	0.02361
66.25381	0.05371
66.46701	0.01380
67.02538	-0.01453
67.35025	0.01058
67.56345	-0.01759
68.10152	-0.00970
68.44670	-0.02323
68.62944	0.01846
69.19797	0.03939
69.59391	0.00044
69.81726	0.03649
70.42640	0.02941
70.80203	0.00543
71.03553	0.02876
71.65482	0.00365
72.03046	0.03826
72.27411	0.00156
72.87310	0.00881
73.26904	0.02764
73.50254	-0.00536
74.08122	-0.02194
74.42640	0.00864
74.62944	-0.02918
75.19797	-0.02838
75.55330	-0.00858
75.74619	-0.02628
76.25381	-0.00069
76.53807	0.03408
76.71066	0.01605
77.20812	0.03198
77.53299	0.05951
77.71574	0.06707
78.26396	0.10683
78.62944	0.13113
78.83249	0.14578
79.44162	0.17234
79.83756	0.20324
80.08122	0.23383
80.63959	0.16912
81.02538	0.15834
81.23858	0.08671
81.80711	0.08011
82.23350	0.05677
82.45685	0.10184
83.08629	0.02571
83.46193	0.03440
83.68528	-0.00536
84.28426	0.00124
84.67005	-0.03610
84.94416	0.01202
85.60406	0.00575
86.05076	-0.01260
86.31472	-0.02628
86.93401	-0.06057
87.30964	-0.03111
87.54315	-0.07232
88.14213	-0.08326
88.50761	-0.07200
88.72081	-0.07779
89.24873	-0.07135
89.58376	-0.09485
89.80711	-0.05381
90.50761	-0.06137
