Black Body Radiation Experiment Thu, Mar 21, 2024 10:15 AM
Sensor Position (Degrees)	Light Intensity (Volts)
26.60914	0.15817
26.93401	0.13757
27.15736	0.15914
27.24873	0.11278
27.59391	0.08848
27.85787	0.08671
27.98985	0.11198
28.42640	0.11021
28.74112	0.09733
28.88325	0.12550
29.30964	0.13355
29.58376	0.08671
29.70558	0.13323
30.08122	0.11922
30.32487	0.11182
30.43655	0.11600
30.79188	0.11987
31.03553	0.12132
31.15736	0.09878
31.48223	0.10152
31.69543	0.09701
31.78680	0.10876
32.06091	0.12904
32.25381	0.09170
32.34518	0.10667
32.67005	0.11536
32.94416	0.10441
33.06599	0.12421
33.45178	0.12759
33.71574	0.06691
33.85787	0.12470
34.25381	0.10055
34.53807	0.06965
34.70051	0.09089
35.19797	0.08301
35.53299	0.10908
35.73604	0.07094
36.23350	0.09669
36.61929	0.10699
36.83249	0.11842
37.52284	0.12260
38.02030	0.08607
38.25381	0.09106
38.94416	0.08301
39.39086	0.12727
39.61421	0.10876
40.28426	0.13693
40.60914	0.13822
40.76142	0.09395
41.21827	0.12437
41.53299	0.09765
41.68528	0.13918
42.19289	0.10039
42.55838	0.11343
42.71066	0.10458
43.16751	0.14304
43.50254	0.14047
43.67513	0.10876
44.17259	0.10120
44.48731	0.10957
44.60914	0.13741
44.99492	0.16413
45.26904	0.14015
45.38071	0.11053
45.75635	0.12985
46.06091	0.11552
46.20305	0.17588
46.57868	0.14160
46.87310	0.16236
46.98477	0.11633
47.36041	0.16413
47.64467	0.14369
47.76650	0.18151
48.19289	0.13178
48.48731	0.14240
48.60914	0.15415
48.98477	0.19198
49.29949	0.17073
49.42132	0.17475
49.79695	0.13886
50.07107	0.16397
50.19289	0.16107
50.59898	0.19986
50.86294	0.16767
50.98477	0.17717
51.36041	0.16220
51.58376	0.18071
51.68528	0.15431
52.08122	0.18892
52.38579	0.15109
52.52792	0.20501
52.97462	0.18328
53.29949	0.20212
53.44162	0.16268
53.86802	0.14659
54.15228	0.18135
54.30457	0.16429
54.70051	0.19391
54.97462	0.16139
55.11675	0.20308
55.47208	0.19648
55.76650	0.19616
55.89848	0.17749
56.35533	0.14771
56.62944	0.18908
56.75127	0.14739
57.13706	0.15544
57.42132	0.15624
57.52284	0.17186
57.93909	0.20517
58.23350	0.16059
58.36548	0.20791
58.81218	0.19600
59.15736	0.18586
59.32995	0.19310
59.80711	0.17524
60.11168	0.20582
60.26396	0.18795
60.75127	0.18087
61.07614	0.17717
61.25888	0.18055
61.73604	0.16703
62.11168	0.20469
62.26396	0.16027
62.75127	0.15319
63.05584	0.21322
63.19797	0.15850
63.69543	0.15817
64.02030	0.21210
64.21320	0.16236
64.73096	0.16912
65.06599	0.19294
65.26904	0.17926
65.84772	0.19487
66.24365	0.18296
66.41624	0.20614
67.00508	0.20872
67.36041	0.14659
67.54315	0.19391
68.07107	0.18683
68.42640	0.14047
68.60914	0.15657
69.09645	0.15061
69.37056	0.18554
69.50254	0.15496
69.81726	0.16043
70.04061	0.17862
70.15228	0.19536
70.54822	0.18554
70.83249	0.13113
70.96447	0.16236
71.37056	0.13468
71.66497	0.16204
71.81726	0.13516
72.27411	0.15190
72.58883	0.16912
72.77157	0.18570
73.25888	0.17604
73.65482	0.10876
73.84772	0.14240
74.45685	0.12486
74.89340	0.18570
75.11675	0.13999
75.70558	0.15882
76.05076	0.13564
76.26396	0.18634
76.81218	0.14836
77.19797	0.16703
77.39086	0.16300
77.96954	0.22175
78.32487	0.23833
78.51777	0.29515
78.98477	0.28388
79.30964	0.36404
79.47208	0.34424
79.87817	0.39398
80.17259	0.44726
80.31472	0.43567
80.78173	0.37257
81.06599	0.38014
81.20812	0.32734
81.61421	0.26859
81.88832	0.28388
82.02030	0.23737
82.44670	0.21532
82.77157	0.24477
82.93401	0.21451
83.36041	0.21403
83.62437	0.19294
83.74619	0.21113
84.12183	0.19584
84.39594	0.15479
84.54822	0.18039
85.01523	0.15962
85.37056	0.09959
85.84772	0.09926
86.14213	0.13435
86.55838	0.14176
86.82234	0.09057
86.94416	0.13564
87.32995	0.09411
87.61421	0.08397
87.78680	0.10973
88.25381	0.08848
88.53807	0.12051
88.68020	0.09798
89.09645	0.09653
89.41117	0.15093
89.61421	0.13274
90.21320	0.15093
