Black Body Radiation Experiment Thu, Mar 21, 2024 11:11 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.32815
0.00000	0.36018
0.00000	0.38802
0.00000	0.35245
0.00000	0.32396
0.00000	0.35438
0.00000	0.36694
0.00000	0.33507
0.00000	0.32815
0.00000	0.34505
0.00000	0.32960
0.00000	0.33459
0.00000	0.33716
0.00000	0.32927
0.00000	0.33298
0.00000	0.34086
0.00000	0.34360
0.00000	0.34537
0.00000	0.33813
0.00000	0.33893
0.00000	0.34038
0.00000	0.34102
0.00000	0.32847
0.00000	0.33909
0.00000	0.32702
0.00000	0.33281
0.00000	0.34376
0.00000	0.33732
0.00000	0.33700
0.00000	0.33668
0.00000	0.33764
0.00000	0.34392
0.00000	0.33394
0.00000	0.33281
0.00000	0.32766
0.00000	0.33652
0.00000	0.33877
0.00000	0.33507
0.00000	0.32943
0.00000	0.33217
0.00000	0.33877
0.00000	0.32445
0.00000	0.33636
0.00000	0.34135
0.00000	0.34907
0.00000	0.33829
0.00000	0.34875
0.00000	0.32815
0.00000	0.33958
0.00000	0.32960
0.00000	0.33442
0.00000	0.33716
0.00000	0.33378
0.00000	0.33990
0.00000	0.33797
0.00000	0.34521
0.00000	0.33861
0.00000	0.33941
0.00000	0.34183
0.00000	0.34296
0.00000	0.34328
0.00000	0.35245
0.00000	0.34746
0.00000	0.34537
0.00000	0.35535
0.00000	0.35567
0.00000	0.36227
0.00000	0.36372
0.00000	0.37000
0.00000	0.38046
0.00000	0.37821
0.00000	0.38641
0.00000	0.39076
0.00000	0.39398
0.00000	0.40911
0.00000	0.44066
0.00000	0.42360
0.00000	0.44162
0.00000	0.46705
0.00000	0.45547
0.00000	0.45273
0.00000	0.49538
0.00000	0.50504
-0.01015	0.49876
0.01015	0.45257
0.01015	0.46834
0.00000	0.46335
0.00000	0.51969
0.00000	0.53723
0.00000	0.50874
0.00000	0.53852
0.00000	0.47913
0.00000	0.48492
0.00000	0.48041
0.00000	0.47349
0.00000	0.48154
0.00000	0.48412
0.00000	0.49152
0.01015	0.47832
0.02030	0.48444
0.03046	0.47317
0.03046	0.49635
0.04061	0.50939
0.05076	0.52339
0.19289	0.54818
0.33503	0.46866
0.84264	0.48235
1.21827	0.50906
1.38071	0.48605
1.71574	0.53256
1.90863	0.51776
2.02030	0.52854
2.33503	0.53900
2.50761	0.53916
2.56853	0.48476
2.81218	0.52564
2.98477	0.51518
3.06599	0.51711
3.34010	0.49764
3.50254	0.51582
3.59391	0.47784
3.80711	0.49072
3.91878	0.50971
3.97970	0.48540
4.28426	0.51019
4.47716	0.50794
4.57868	0.52403
4.88325	0.52403
5.09645	0.54496
5.16751	0.50102
5.47208	0.51727
5.65482	0.50826
5.75635	0.54737
6.05076	0.49812
6.25381	0.50842
6.36548	0.48218
6.78173	0.51373
7.03553	0.48959
7.21827	0.53063
7.68528	0.51679
8.05076	0.49023
8.20305	0.50794
8.62944	0.52822
8.91371	0.49908
9.02538	0.52935
9.43147	0.52387
9.64467	0.49329
9.76650	0.51937
10.05076	0.50617
10.21320	0.51679
10.29442	0.49570
10.43655	0.54898
10.53807	0.54045
10.56853	0.49619
10.68020	0.54721
10.74112	0.54979
10.76142	0.49136
10.79188	0.54206
10.80203	0.52194
10.80203	0.52065
10.89340	0.47945
11.01523	0.48717
11.11675	0.48395
11.14721	0.53192
11.20812	0.48894
11.27919	0.50681
11.31980	0.50198
11.43147	0.50633
11.50254	0.51743
11.53299	0.49796
11.65482	0.51663
11.76650	0.52242
11.80711	0.48701
11.94924	0.52500
12.07107	0.53949
12.12183	0.48122
12.27411	0.50327
12.37563	0.51808
12.41624	0.49876
12.51777	0.47832
12.58883	0.47526
12.62944	0.52629
12.78173	0.50504
12.87310	0.52114
12.93401	0.47768
13.08629	0.52886
13.19797	0.52162
13.25888	0.48476
13.43147	0.48573
13.56345	0.47607
13.62437	0.52436
13.80711	0.50263
13.94924	0.50858
14.05076	0.47011
14.30457	0.48830
14.44670	0.47043
14.51777	0.51904
14.73096	0.48814
14.90355	0.50585
14.97462	0.46255
15.17766	0.46947
15.29949	0.46335
15.36041	0.49731
15.56345	0.52532
15.66497	0.50407
15.72589	0.50778
15.85787	0.48460
15.93909	0.48975
15.97970	0.46078
16.05076	0.48057
16.13198	0.46384
16.17259	0.50118
16.31472	0.50407
16.39594	0.51100
16.44670	0.50150
16.60914	0.48395
16.73096	0.50585
16.79188	0.46029
16.99492	0.46979
17.11675	0.49731
17.19797	0.47478
17.42132	0.48862
17.58376	0.50295
17.67513	0.47736
17.93909	0.47977
18.14213	0.51920
18.24365	0.49860
18.54822	0.53031
18.78173	0.57989
18.89340	0.56073
19.18782	0.57973
19.34010	0.63622
19.43147	0.62077
19.73604	0.69980
19.88832	0.78978
19.95939	0.79106
20.14213	0.86752
20.24365	0.91371
20.28426	0.92917
20.49746	1.00031
20.61929	1.05520
20.74112	1.11073
20.97462	1.23660
21.09645	1.25736
21.21827	1.27152
21.39086	1.33913
21.49239	1.39482
21.55330	1.38162
21.72589	1.44118
21.79695	1.46822
21.84772	1.42170
22.00000	1.44488
22.05076	1.44810
22.08122	1.42717
22.12183	1.45969
22.16244	1.45164
22.19289	1.39965
22.25381	1.39772
22.30457	1.35056
22.32487	1.39112
22.38579	1.31547
22.42640	1.30339
22.44670	1.34782
22.51777	1.26863
22.55838	1.25366
22.58883	1.25865
22.67005	1.21648
22.71066	1.21294
22.74112	1.16803
22.85279	1.15081
22.92386	1.11894
22.95431	1.07789
23.07614	1.07129
23.14721	1.01930
23.18782	0.99291
23.27919	0.91774
23.40102	0.87879
23.46193	0.91693
23.63452	0.81843
23.73604	0.80040
23.78680	0.76644
23.96954	0.73328
24.06091	0.72797
24.12183	0.66584
24.29442	0.66262
24.42640	0.61964
24.48731	0.62383
24.63959	0.56620
24.74112	0.54110
24.80203	0.59276
24.93401	0.55011
25.02538	0.54528
25.06599	0.53337
25.20812	0.55027
25.27919	0.53900
25.31980	0.51534
25.45178	0.49796
25.54315	0.49957
25.57360	0.52806
25.69543	0.52049
25.77665	0.51502
25.82741	0.49715
25.96954	0.51872
26.09137	0.51164
26.13198	0.52596
26.28426	0.49200
26.37563	0.48074
26.42640	0.51309
26.59898	0.52693
26.73096	0.53771
26.79188	0.50102
26.99492	0.49410
27.10660	0.47526
27.16751	0.52436
27.36041	0.51760
27.50254	0.52838
27.57360	0.48122
27.77665	0.50037
27.89848	0.47768
27.95939	0.51792
28.14213	0.52709
28.27411	0.52983
28.33503	0.48363
28.47716	0.48186
28.58883	0.46834
28.64975	0.50343
28.84264	0.53015
28.95431	0.52307
29.00508	0.50601
29.13706	0.48717
29.21827	0.50681
29.24873	0.47961
29.36041	0.51454
29.46193	0.50343
29.53299	0.51196
29.73604	0.47768
29.87817	0.49860
29.96954	0.48025
30.26396	0.50440
30.52792	0.48637
30.67005	0.52242
31.06599	0.52918
31.31980	0.52629
31.44162	0.52033
31.79695	0.51309
31.97970	0.54383
32.09137	0.49442
32.31472	0.49007
32.43655	0.49635
32.50761	0.50488
32.73096	0.54238
32.90355	0.50456
32.99492	0.54689
33.27919	0.52645
33.49239	0.54029
33.58376	0.52419
33.91878	0.51148
34.15228	0.54737
34.27411	0.50906
34.59898	0.50472
34.82234	0.52790
34.94416	0.49410
35.27919	0.50826
35.46193	0.51405
35.56345	0.50407
35.74619	0.51486
35.89848	0.52419
35.97970	0.50343
36.24365	0.50568
36.40609	0.50906
36.46701	0.51663
36.61929	0.52033
36.72081	0.51341
36.78173	0.51325
36.98477	0.51100
37.12690	0.50391
37.19797	0.52307
37.37056	0.50311
37.48223	0.50906
37.54315	0.49957
37.74619	0.48186
37.89848	0.52854
37.96954	0.50585
38.17259	0.49908
38.27411	0.53514
38.33503	0.50794
38.50761	0.51261
38.62944	0.53546
38.71066	0.51293
38.93401	0.54528
39.07614	0.50182
39.17766	0.53949
39.38071	0.51888
39.48223	0.48524
39.57360	0.50762
39.80711	0.49619
39.93909	0.49828
39.98985	0.51711
40.10152	0.50118
40.18274	0.49844
40.22335	0.53353
40.39594	0.49651
40.54822	0.48991
40.62944	0.52194
40.86294	0.46818
41.02538	0.47961
41.09645	0.53884
41.32995	0.48009
41.47208	0.50037
41.54315	0.51003
41.79695	0.49377
41.97970	0.51293
42.09137	0.49780
42.35533	0.52419
42.52792	0.53611
42.61929	0.48363
42.85279	0.52661
43.04569	0.51309
43.12690	0.50134
43.40102	0.49361
43.59391	0.49361
43.68528	0.53466
43.91878	0.48540
44.10152	0.49120
44.18274	0.50778
44.45685	0.51502
44.65990	0.52484
44.76142	0.47027
45.07614	0.51212
45.27919	0.50263
45.37056	0.50810
45.58376	0.48363
45.71574	0.49281
45.79695	0.52774
46.02030	0.51244
46.19289	0.51341
46.27411	0.48556
46.48731	0.52935
46.59898	0.53884
46.64975	0.47897
46.79188	0.52242
46.90355	0.51003
46.95431	0.50005
47.12690	0.49136
47.24873	0.50649
47.28934	0.51599
47.44162	0.49957
47.55330	0.49232
47.59391	0.53433
47.76650	0.48379
47.88832	0.47430
47.94924	0.52596
48.07107	0.48186
48.14213	0.47285
48.17259	0.52114
48.30457	0.49297
48.41624	0.49120
48.47716	0.51599
48.60914	0.49764
48.69036	0.51776
48.73096	0.49329
48.87310	0.51003
48.95431	0.52178
48.99492	0.48605
49.13706	0.54415
49.24873	0.51985
49.28934	0.48766
49.46193	0.50182
49.58376	0.50247
49.63452	0.51615
49.81726	0.48830
49.95939	0.49361
50.04061	0.52226
50.23350	0.51148
50.36548	0.54238
50.43655	0.48798
50.64975	0.52258
50.79188	0.50842
50.85279	0.52242
51.07614	0.51357
51.22843	0.49120
51.30964	0.53916
51.52284	0.49216
51.66497	0.50906
51.74619	0.52741
51.93909	0.52661
52.08122	0.55204
52.15228	0.49313
52.41624	0.51341
52.56853	0.50343
52.63959	0.55864
52.83249	0.51550
52.98477	0.52371
53.07614	0.53256
53.31980	0.55687
53.47208	0.54914
53.55330	0.51615
53.74619	0.52661
53.87817	0.51534
53.94924	0.56218
54.14213	0.52162
54.27411	0.52339
54.34518	0.52790
54.54822	0.56089
54.67005	0.56154
54.73096	0.52468
54.90355	0.51566
55.03553	0.51727
55.09645	0.55333
55.32995	0.55993
55.51269	0.53868
55.59391	0.55590
55.82741	0.53305
55.97970	0.54576
56.06091	0.52774
56.31472	0.54383
56.48731	0.53385
56.55838	0.57924
56.84264	0.54946
57.03553	0.56234
57.13706	0.51727
57.42132	0.54254
57.61421	0.53321
57.72589	0.57361
58.01015	0.57409
58.21320	0.57425
58.31472	0.55349
58.63959	0.52419
58.86294	0.55333
58.98477	0.55687
59.32995	0.57361
59.57360	0.54705
59.71574	0.57232
60.10152	0.55124
60.37563	0.56395
60.49746	0.52049
60.91371	0.54657
61.13706	0.53289
61.26904	0.54818
61.58376	0.55848
61.83756	0.54431
61.95939	0.57248
62.32487	0.55204
62.56853	0.56620
62.70051	0.54431
63.03553	0.52580
63.24873	0.55944
63.36041	0.52081
63.63452	0.52387
63.80711	0.53417
63.90863	0.53498
64.13198	0.52355
64.27411	0.51148
64.34518	0.56508
64.53807	0.56508
64.62944	0.55478
64.68020	0.53176
64.81218	0.51293
64.92386	0.52741
64.97462	0.52613
65.12690	0.53578
65.22843	0.52403
65.28934	0.55397
65.46193	0.55703
65.59391	0.53514
65.67513	0.54930
65.90863	0.54544
66.07107	0.54995
66.17259	0.54383
66.40609	0.53997
66.58883	0.53981
66.70051	0.52226
66.96447	0.52725
67.12690	0.55301
67.21827	0.52387
67.47208	0.50971
67.61421	0.55317
67.69543	0.51325
67.89848	0.50826
68.04061	0.54930
68.12183	0.50745
68.33503	0.50729
68.49746	0.53788
68.58883	0.52870
68.85279	0.51937
