Black Body Radiation Experiment Thu, Mar 21, 2024 10:25 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-1.04113
0.00000	-1.01039
0.00000	-1.04274
0.00000	-1.05787
0.00000	-1.05481
0.00000	-1.03115
0.01015	-1.03276
0.01015	-1.07719
0.02030	-1.05884
0.02030	-0.98286
0.13198	-1.04886
0.31472	-0.99317
0.40609	-1.01763
0.61929	-1.01940
0.67005	-1.03180
0.69036	-0.99783
0.80203	-1.02616
0.90355	-0.99333
0.96447	-1.04757
1.23858	-0.97305
1.48223	-1.03485
1.60406	-1.04049
1.90863	-1.03051
2.09137	-0.99993
2.17259	-1.03840
2.38579	-0.98641
2.53807	-1.00137
2.62944	-1.00701
2.87310	-0.99848
3.06599	-1.00492
3.16751	-1.02809
3.51269	-0.96210
3.73604	-0.99413
3.87817	-0.97466
4.38579	-1.02552
4.68020	-0.95566
4.84264	-0.97079
5.35025	-1.01506
5.62437	-1.04966
6.03046	-1.01200
6.30457	-1.04982
6.72081	-1.04403
6.99492	-1.02439
7.15736	-1.03180
7.68528	-1.03180
8.06091	-0.99848
8.29442	-1.05159
8.83249	-1.03228
9.17766	-0.99043
9.35025	-1.02697
9.83756	-0.99188
10.16244	-0.99880
10.34518	-0.96001
10.64975	-1.00749
10.95431	-0.97466
11.42132	-1.00234
11.69543	-0.97659
12.06091	-1.02053
12.32487	-0.98415
12.70051	-1.01956
12.94416	-0.97626
13.09645	-0.97739
13.52284	-0.93120
13.79695	-0.96757
13.92893	-0.95389
14.48731	-1.00202
14.75127	-0.96403
14.86294	-0.99478
15.25888	-0.96645
15.54315	-0.98995
15.68528	-0.95920
16.03046	-0.96291
16.24365	-0.97755
16.54822	-0.98286
16.77157	-0.91912
16.87310	-0.95840
17.36041	-1.00331
17.63452	-0.91204
17.76650	-0.95534
18.22335	-0.97514
18.46701	-0.89884
18.57868	-0.94600
19.02538	-0.93892
19.26904	-0.87824
19.40102	-0.88420
19.89848	-0.90576
20.19289	-0.79036
20.36548	-0.80661
20.80203	-0.71809
21.05584	-0.70907
21.14721	-0.65290
21.74619	-0.60461
22.07107	-0.59254
22.34518	-0.52944
22.90355	-0.55616
23.16751	-0.64131
23.39086	-0.66400
23.69543	-0.66931
23.93909	-0.69459
24.06091	-0.76026
24.42640	-0.79889
24.70051	-0.83897
24.81218	-0.81724
25.18782	-0.89418
25.43147	-0.91381
25.52284	-0.86182
25.83756	-0.89208
26.07107	-0.89160
26.38579	-0.95405
26.61929	-0.91413
26.73096	-0.96097
27.05584	-0.91140
27.27919	-0.94794
27.39086	-0.91124
27.69543	-0.96725
27.94924	-0.92878
28.36548	-0.96387
28.62944	-0.92830
28.76142	-0.96806
29.20812	-0.96612
29.56345	-0.97546
29.72589	-0.93538
30.20305	-0.89546
30.52792	-0.96194
31.02538	-0.94890
31.36041	-0.97626
31.83756	-0.96709
32.16244	-0.93844
32.33503	-0.97288
32.79188	-0.95309
33.07614	-0.97675
33.23858	-0.95325
33.67513	-0.91333
33.95939	-0.98367
34.36548	-0.95888
34.57868	-0.97787
34.74112	-0.94343
35.07614	-0.92894
35.29949	-0.98125
35.44162	-0.91719
35.83756	-0.92991
36.09137	-0.97964
36.22335	-0.94568
36.52792	-0.95099
36.72081	-0.96065
36.85279	-0.97514
37.15736	-0.98222
37.41117	-0.93103
37.54315	-0.96564
37.93909	-0.92975
38.18274	-0.88725
38.31472	-0.92283
38.68020	-0.89144
38.91371	-0.95614
39.04569	-0.93345
39.45178	-0.95952
39.76650	-0.90560
39.96954	-0.95470
40.31472	-0.88709
40.54822	-0.89192
40.65990	-0.90077
40.98477	-0.92943
41.21827	-0.93377
41.31980	-0.86150
41.66497	-0.94955
41.92893	-0.92605
42.05076	-0.88065
42.37563	-0.89079
42.61929	-0.88484
42.73096	-0.92733
43.04569	-0.85506
43.29949	-0.85683
43.40102	-0.93281
43.77665	-0.89466
44.04061	-0.89997
