Black Body Radiation Experiment Thu, Mar 21, 2024 10:38 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-1.59661
0.00000	-1.64538
0.00000	-1.63170
0.00000	-1.61753
0.00000	-1.61238
0.00000	-1.58276
0.00000	-1.58679
0.00000	-1.58228
0.00000	-1.65439
-0.01015	-1.65182
-0.01015	-1.63459
-0.01015	-1.63524
-0.01015	-1.59741
0.00000	-1.64763
0.00000	-1.62751
0.01015	-1.59806
0.02030	-1.57150
0.03046	-1.58936
0.04061	-1.63492
0.30457	-1.58470
0.52792	-1.62944
0.56853	-1.61061
0.67005	-1.57536
0.80203	-1.65729
0.88325	-1.56651
1.26904	-1.57874
1.43147	-1.63781
1.59391	-1.59950
1.88832	-1.60578
2.15228	-1.60144
2.28426	-1.64264
2.64975	-1.61335
2.96447	-1.64457
3.09645	-1.55733
3.56345	-1.58614
3.84772	-1.60128
4.11168	-1.64361
4.57868	-1.61624
4.75127	-1.62816
4.84264	-1.55653
5.12690	-1.62993
5.30964	-1.63250
5.42132	-1.56071
5.78680	-1.61463
6.02030	-1.59612
6.16244	-1.61367
6.52792	-1.55701
6.78173	-1.57777
6.91371	-1.57198
7.25888	-1.61174
7.42132	-1.58067
7.50254	-1.62687
7.76650	-1.61512
7.98985	-1.60192
8.11168	-1.61624
8.40609	-1.58743
8.61929	-1.62912
8.78173	-1.56876
9.17766	-1.54671
9.44162	-1.59886
9.60406	-1.54269
10.04061	-1.62542
10.29442	-1.56441
10.49746	-1.58985
10.77157	-1.54880
10.94416	-1.55363
11.01523	-1.59870
11.23858	-1.56973
11.40102	-1.61431
11.49239	-1.54285
11.80711	-1.61544
12.10152	-1.58003
12.25381	-1.58647
12.72081	-1.54623
13.04569	-1.57295
13.14721	-1.59468
13.50254	-1.60498
13.79695	-1.58695
13.91878	-1.59854
14.35533	-1.57327
14.63959	-1.60916
14.76142	-1.53963
15.13706	-1.54961
15.45178	-1.59612
15.72589	-1.60868
16.12183	-1.61238
16.41624	-1.55427
16.57868	-1.60321
17.10660	-1.60111
17.42132	-1.54703
17.61421	-1.59999
18.08122	-1.55250
