Black Body Radiation Experiment Thu, Mar 21, 2024 11:22 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	0.02538
0.00000	0.02297
0.00000	0.02474
0.00000	0.02490
0.00000	0.02812
0.00000	0.02490
0.00000	0.02555
0.00000	0.02957
0.00000	0.02522
0.00000	0.02538
0.00000	0.02377
0.00000	0.02555
0.00000	0.02152
0.00000	0.02072
0.00000	0.02780
0.00000	0.02522
0.01015	0.02265
0.01015	0.02667
0.01015	0.02217
0.01015	0.02603
0.02030	0.02715
0.02030	0.02184
0.03046	0.02651
0.06091	0.02587
0.18274	0.02329
0.27411	0.02651
0.58883	0.02732
0.73096	0.02490
0.79188	0.02764
1.09645	0.02764
1.29949	0.02715
1.41117	0.02394
1.70558	0.02442
1.89848	0.02748
1.98985	0.02458
2.21320	0.02796
2.31472	0.02748
2.35533	0.02941
2.52792	0.02635
2.70051	0.02555
2.78173	0.02522
3.08629	0.02780
3.29949	0.02506
3.39086	0.02522
3.67513	0.03037
3.83756	0.02474
4.15228	0.02555
4.33503	0.02780
4.49746	0.02426
4.81218	0.02458
5.06599	0.02249
5.16751	0.02571
5.55330	0.02732
5.81726	0.02297
5.96954	0.02732
6.48731	0.02571
6.78173	0.02699
6.96447	0.02893
7.47208	0.02619
7.86802	0.02587
8.07107	0.02603
8.57868	0.02168
8.83249	0.02635
8.97462	0.02780
9.38071	0.02410
9.61421	0.02426
9.74619	0.02297
10.16244	0.02925
10.39594	0.02506
10.52792	0.02844
10.77157	0.02667
10.94416	0.02683
11.01523	0.02233
11.24873	0.02844
11.40102	0.02732
11.50254	0.02860
11.75635	0.02715
11.92893	0.02345
12.03046	0.02603
12.31472	0.02555
12.51777	0.02506
12.60914	0.02538
12.88325	0.02893
13.07614	0.02490
13.20812	0.02233
13.47208	0.02555
13.66497	0.03134
13.75635	0.02893
14.10152	0.02587
14.29442	0.02490
14.41624	0.02828
14.76142	0.02796
15.00508	0.02957
15.11675	0.02587
15.40102	0.02893
15.57360	0.02184
15.66497	0.02571
15.96954	0.02619
16.17259	0.02329
16.28426	0.02619
16.62944	0.02377
16.84264	0.03102
16.94416	0.02860
17.18782	0.02973
17.36041	0.02925
17.45178	0.02941
17.73604	0.03279
17.91878	0.03488
18.06091	0.03166
18.44670	0.03810
18.67005	0.04100
18.80203	0.04277
19.22843	0.04888
19.48223	0.05098
19.71574	0.06450
20.27411	0.09878
20.55838	0.12325
20.78173	0.15689
21.08629	0.21290
21.32995	0.25137
21.51269	0.29724
21.87817	0.37627
22.11168	0.42054
22.33503	0.45369
22.83249	0.50568
23.06599	0.51132
23.27919	0.49764
23.80711	0.44532
24.05076	0.39832
24.17259	0.37965
24.53807	0.30658
24.83249	0.25990
24.95431	0.24075
25.38071	0.18184
25.62437	0.15496
25.74619	0.13677
26.10152	0.10779
26.36548	0.09057
26.49746	0.08558
26.85279	0.06401
27.08629	0.05693
27.20812	0.05468
27.54315	0.04534
27.78680	0.04261
27.89848	0.03987
28.23350	0.03536
28.45685	0.03134
28.57868	0.02941
28.94416	0.03198
29.15736	0.03166
29.28934	0.03053
29.65482	0.03086
29.89848	0.03086
30.03046	0.02941
30.41624	0.02748
30.68020	0.03021
30.83249	0.02297
31.25888	0.02555
31.52284	0.02748
31.66497	0.02667
32.07107	0.02699
32.35533	0.02603
32.48731	0.02909
32.88325	0.02458
33.15736	0.02973
33.27919	0.02812
33.68528	0.02361
33.91878	0.02522
34.06091	0.02651
34.45685	0.02667
34.70051	0.02345
34.84264	0.02297
35.20812	0.02490
35.44162	0.02587
35.57360	0.02683
35.94924	0.02683
36.15228	0.02506
36.28426	0.02297
36.57868	0.02345
36.75127	0.02442
36.86294	0.02876
37.15736	0.02410
37.38071	0.02249
37.53299	0.02683
37.90863	0.02410
38.17259	0.02538
38.30457	0.02377
38.70051	0.02281
38.96447	0.02635
39.09645	0.01862
39.42132	0.02345
39.64467	0.02426
39.82741	0.02651
40.05076	0.02732
40.21320	0.02233
40.29442	0.02410
40.54822	0.02764
40.73096	0.02635
40.83249	0.02458
41.11675	0.02136
41.34010	0.02732
41.45178	0.02345
41.76650	0.02555
42.02030	0.02410
42.15228	0.02780
42.50761	0.02506
42.74112	0.02780
42.86294	0.02329
43.13706	0.02587
43.37056	0.02522
43.46193	0.02265
43.76650	0.02587
44.00000	0.02844
44.14213	0.02555
44.47716	0.02410
44.70051	0.02490
44.80203	0.02458
45.09645	0.02828
45.30964	0.02635
45.39086	0.02490
45.64467	0.02506
45.80711	0.02876
45.90863	0.02184
46.15228	0.02555
46.33503	0.02410
46.41624	0.02699
46.69036	0.02635
46.88325	0.02587
46.97462	0.02490
47.25888	0.02361
47.42132	0.02635
47.52284	0.02555
47.74619	0.02120
47.90863	0.02555
48.00000	0.02651
48.17259	0.02667
48.33503	0.02538
48.41624	0.02104
48.65990	0.02184
48.81218	0.02893
48.89340	0.02313
49.16751	0.02056
49.32995	0.02233
49.43147	0.02555
49.68528	0.02281
49.84772	0.02812
49.92893	0.02361
50.12183	0.02555
50.24365	0.02329
50.30457	0.02474
50.47716	0.02587
50.61929	0.02538
50.69036	0.02410
50.90355	0.02603
51.04569	0.02571
51.11675	0.02538
51.30964	0.02490
51.45178	0.02571
51.51269	0.02587
51.72589	0.02667
51.86802	0.02587
51.94924	0.02764
52.13198	0.02651
52.26396	0.02426
52.33503	0.02715
52.54822	0.02876
52.69036	0.02297
52.77157	0.02893
52.97462	0.02506
53.12690	0.02490
53.20812	0.02571
53.44162	0.02651
53.60406	0.02683
53.68528	0.03053
53.91878	0.02635
54.07107	0.02522
54.13198	0.02410
54.31472	0.02796
54.43655	0.02748
54.49746	0.02587
54.65990	0.02442
54.78173	0.02812
54.86294	0.02474
55.07614	0.02683
55.22843	0.02571
55.30964	0.02474
55.51269	0.02345
