1,10,0.623
2,10,0.624
3,10,0.618
4,10,0.623
5,10,0.622
6,9,0.586
7,9,0.588
8,9,0.584
9,9,0.589
10,9,0.589
11,8,0.547
12,8,0.549
13,8,0.548
14,8,0.549
15,8,0.549
16,7,0.514
17,7,0.509
18,7,0.511
19,7,0.509
20,7,0.511
21,6,0.467
22,6,0.463
23,6,0.466
24,6,0.467
25,6,0.466
26,5,0.426
27,5,0.423
28,5,0.42
29,5,0.421
30,5,0.421
31,4,0.369
32,4,0.37
33,4,0.366
34,4,0.371
35,4,0.369
