Black Body Radiation Experiment Thu, Mar 21, 2024 10:24 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-1.11115
0.00000	-1.09280
0.00000	-1.05980
0.01015	-1.11212
0.01015	-1.10423
0.01015	-1.12081
0.01015	-1.07493
0.01015	-1.06672
0.01015	-1.09747
0.01015	-1.10938
0.01015	-1.12387
0.06091	-1.10165
0.14213	-1.08749
0.22335	-1.08958
0.46701	-1.05932
0.61929	-1.10036
0.69036	-1.07252
0.99492	-1.06383
1.23858	-1.05063
1.36041	-1.07638
1.82741	-1.09634
2.02030	-1.10696
2.10152	-1.06431
2.41624	-1.07864
2.70051	-1.05868
2.83249	-1.12000
3.24873	-1.06866
3.62437	-1.11372
3.77665	-1.04950
4.42640	-1.11340
4.93401	-1.06817
5.41117	-1.07059
6.02030	-1.03260
6.43655	-1.08604
6.60914	-1.03711
7.46193	-1.08507
7.96954	-1.04789
8.16244	-1.04982
8.79188	-1.05530
9.29949	-1.07461
9.52284	-1.02970
10.17259	-1.04017
10.57868	-1.07526
10.94416	-1.05723
11.44162	-1.01554
11.77665	-1.07815
11.94924	-1.03534
12.63959	-1.03180
13.03553	-1.04499
13.22843	-1.08507
13.75635	-1.03131
14.09137	-1.01731
14.31472	-1.08073
14.76142	-1.06157
14.98477	-1.06511
15.08629	-1.00298
15.32995	-1.04033
15.48223	-1.01425
15.63452	-1.00395
15.86802	-0.99494
16.05076	-1.06109
16.14213	-0.99558
16.48731	-1.06173
16.71066	-1.00475
16.86294	-1.04757
17.42132	-1.02504
17.79695	-0.96468
18.00000	-1.00910
18.61929	-1.03711
18.93401	-0.95824
19.06599	-0.98238
19.65482	-0.99912
20.04061	-0.89804
20.24365	-0.90110
20.84264	-0.79631
21.14721	-0.75382
21.29949	-0.79776
21.89848	-0.66658
22.19289	-0.62392
22.34518	-0.68187
22.93401	-0.69523
23.32995	-0.71873
23.52284	-0.78617
24.08122	-0.78231
24.47716	-0.80146
24.62944	-0.89739
25.11675	-0.88999
25.45178	-0.97900
25.60406	-0.90496
26.10152	-0.99123
26.42640	-0.97578
26.58883	-1.01763
27.09645	-0.95550
27.43147	-1.01425
27.58376	-0.97997
28.03046	-1.03840
28.37563	-1.02005
28.54822	-1.04000
28.97462	-1.01602
29.27919	-1.05417
29.45178	-0.98979
29.97970	-0.99107
30.33503	-1.00926
30.52792	-1.00170
30.98477	-1.02407
31.24873	-1.00105
31.36041	-1.04982
31.76650	-1.05691
32.00000	-1.02986
32.13198	-1.04982
32.50761	-1.03743
32.77157	-1.05272
32.91371	-1.01602
33.40102	-1.01715
33.72589	-1.03823
33.90863	-1.00701
34.38579	-1.04371
34.68020	-1.03614
34.85279	-1.04145
35.26904	-1.05256
35.58376	-1.00234
35.75635	-1.03856
36.22335	-1.00588
36.49746	-0.96741
36.63959	-0.98077
37.19797	-0.97482
37.56345	-1.02085
37.74619	-0.98190
38.32487	-1.01409
38.75127	-1.02133
39.00508	-1.03260
39.62437	-1.02890
40.02030	-0.98914
40.23350	-0.99880
40.68020	-1.02842
40.96447	-1.02986
41.08629	-0.98415
41.53299	-1.04194
41.82741	-1.03502
41.96954	-0.96451
42.42640	-1.02391
42.72081	-1.00331
42.86294	-0.99767
43.28934	-0.96822
43.55330	-0.97176
43.70558	-1.03260
44.10152	-0.98721
44.40609	-1.01876
44.55838	-0.97272
44.94416	-1.01312
45.19797	-1.01103
45.30964	-0.97530
45.66497	-0.99188
45.88832	-0.96838
45.98985	-1.00475
46.36548	-0.95888
46.61929	-0.95260
46.73096	-1.00524
47.12690	-0.99188
47.44162	-1.00653
47.56345	-0.96500
48.01015	-1.02777
48.28426	-1.01634
48.40609	-0.97868
48.77157	-0.95840
49.00508	-0.96178
49.12690	-1.00427
49.44162	-1.00572
49.73604	-1.02487
49.88832	-0.96226
50.27411	-1.01699
50.56853	-1.00331
50.68020	-0.99043
51.06599	-0.96451
51.32995	-0.95293
51.46193	-1.01296
51.82741	-0.98125
52.08122	-1.01007
52.23350	-0.96419
52.60914	-1.01522
52.92386	-1.00781
53.06599	-0.95872
53.54315	-0.95582
53.86802	-0.94246
54.03046	-1.00395
54.50761	-0.99993
54.80203	-1.01667
54.95431	-0.93876
55.41117	-0.96210
55.73604	-0.94053
55.90863	-0.97691
56.35533	-0.98431
56.64975	-0.98399
56.78173	-0.92556
57.06599	-0.94617
57.23858	-0.93216
57.32995	-0.98641
57.58376	-0.95357
57.79695	-0.96773
57.91878	-0.91928
58.26396	-0.95550
58.54822	-0.92878
58.68020	-0.98158
59.03553	-0.96757
59.26904	-0.99059
59.39086	-0.92138
59.72589	-0.95132
59.93909	-0.93586
60.07107	-0.97514
60.43655	-0.96854
60.72081	-0.98222
60.86294	-0.93715
61.25888	-0.92267
61.49239	-0.94649
61.61421	-0.93538
61.97970	-0.96870
62.22335	-0.93683
62.34518	-0.98641
62.76142	-0.99204
63.06599	-0.96226
63.22843	-0.97884
63.63452	-0.96596
63.92893	-0.96403
64.09137	-0.95727
64.55838	-0.94681
64.89340	-0.97417
65.09645	-0.93120
65.64467	-0.94472
66.04061	-0.96773
66.23350	-0.92975
66.78173	-0.93780
67.13706	-0.97659
67.34010	-0.91912
67.84772	-0.92556
68.18274	-0.97723
68.37563	-0.93635
68.84264	-0.94198
69.17766	-0.97240
69.34010	-0.92926
69.85787	-0.93667
70.15228	-0.99622
70.31472	-0.93506
70.78173	-0.94118
71.07614	-1.00492
71.22843	-0.97256
71.64467	-0.97836
71.94924	-0.98351
72.13198	-1.00363
72.60914	-1.01473
72.93401	-0.96484
73.11675	-1.01409
73.56345	-0.99671
73.85787	-0.96468
74.03046	-1.00266
74.46701	-0.98319
74.79188	-0.98850
74.98477	-0.97321
75.52284	-0.98303
75.84772	-1.02600
76.02030	-0.98592
76.43655	-1.01023
76.71066	-1.01200
76.85279	-1.03469
77.28934	-1.02182
77.57360	-0.96371
77.72589	-0.98158
78.15228	-0.93715
78.39594	-0.97079
78.55838	-0.91075
78.97462	-0.92041
79.25888	-0.92073
79.41117	-0.93844
79.81726	-0.90689
80.10152	-0.89321
80.24365	-0.85297
80.63959	-0.88082
80.90355	-0.95936
81.05584	-0.91639
81.46193	-0.93940
81.74619	-0.97868
81.91878	-0.96242
82.33503	-0.98673
82.60914	-0.96999
82.77157	-0.99526
83.16751	-1.02471
83.40102	-0.98866
83.54315	-1.02777
83.90863	-1.05304
84.17259	-1.02520
84.32487	-1.06962
84.71066	-1.06415
84.96447	-1.05449
85.10660	-1.07284
85.44162	-1.05691
85.63452	-1.05240
85.75635	-1.06978
86.10152	-1.07220
86.30457	-1.05996
86.42640	-1.07493
86.75127	-1.07880
86.97462	-1.06769
87.10660	-1.07992
87.42132	-1.07397
87.64467	-1.05369
87.75635	-1.08314
88.08122	-1.08668
88.31472	-1.02182
88.44670	-1.06560
88.80203	-1.06737
89.02538	-1.03083
89.16751	-1.05691
89.44162	-1.03212
89.60406	-1.03936
89.69543	-1.04194
89.92893	-1.03083
90.08122	-1.06576
