Black Body Radiation Experiment Thu, Mar 21, 2024 10:23 AM
Sensor Position (Degrees)	Light Intensity (Volts)
0.00000	-1.33344
0.00000	-1.32410
0.00000	-1.30237
0.00000	-1.29899
0.00000	-1.31090
0.00000	-1.32877
0.00000	-1.27662
0.00000	-1.28418
0.00000	-1.27678
0.00000	-1.26165
0.00000	-1.24909
0.00000	-1.23799
0.00000	-1.24571
0.00000	-1.22173
0.00000	-1.23718
0.00000	-1.23895
0.01015	-1.20225
0.01015	-1.19276
0.01015	-1.19517
0.01015	-1.18551
0.01015	-1.18954
0.01015	-1.16781
0.01015	-1.20563
0.01015	-1.16153
0.03046	-1.21432
0.15228	-1.21159
0.22335	-1.16604
0.71066	-1.16185
1.06599	-1.20724
1.67513	-1.18535
1.98985	-1.15203
2.48731	-1.14656
2.71066	-1.17891
2.92386	-1.18519
3.40102	-1.14109
3.71574	-1.18455
3.83756	-1.14753
4.39594	-1.14801
4.59898	-1.11131
4.70051	-1.13111
5.01523	-1.11405
5.24873	-1.10696
5.37056	-1.17650
5.93909	-1.09876
6.23350	-1.10294
6.87310	-1.14543
7.21827	-1.13401
7.41117	-1.15042
8.01015	-1.14608
8.41624	-1.14592
8.69036	-1.15751
9.34010	-1.14962
9.73604	-1.08958
10.36548	-1.09779
10.72081	-1.14270
11.06599	-1.09457
11.53299	-1.12258
11.85787	-1.09554
12.40609	-1.13545
12.78173	-1.12145
13.27919	-1.14656
13.61421	-1.11324
14.09137	-1.13384
14.48731	-1.10986
14.64975	-1.12322
15.15736	-1.08684
15.50254	-1.12354
16.00000	-1.12209
16.33503	-1.09715
16.83249	-1.10729
17.15736	-1.06511
17.66497	-1.05031
18.02030	-1.10278
18.44670	-1.11260
19.32995	-1.08845
19.72589	-1.04371
20.43655	-0.96516
20.89340	-0.95454
21.31980	-0.82464
22.12183	-0.80211
22.53807	-0.78472
22.93401	-0.75655
23.64467	-0.83333
24.02030	-0.90576
24.36548	-0.95679
24.96447	-0.96323
25.37056	-1.00331
25.54315	-1.05063
26.09137	-1.09055
26.53807	-1.08974
26.72081	-1.07043
27.29949	-1.06141
27.60406	-1.09731
27.77665	-1.09328
28.15228	-1.12065
28.46701	-1.09344
28.59898	-1.15606
29.04569	-1.14399
29.36041	-1.15219
29.48223	-1.11034
29.91878	-1.09779
30.18274	-1.13948
30.31472	-1.10906
30.64975	-1.10278
30.89340	-1.09924
31.03553	-1.10246
31.47208	-1.14640
31.80711	-1.09022
31.95939	-1.13739
32.44670	-1.15783
32.76142	-1.10214
32.92386	-1.14044
33.40102	-1.14849
33.78680	-1.09859
33.98985	-1.13304
34.49746	-1.13562
34.84264	-1.09715
35.03553	-1.10407
35.60406	-1.11051
35.98985	-1.12885
36.17259	-1.10246
36.65990	-1.10922
36.98477	-1.15574
37.16751	-1.12242
37.66497	-1.13835
38.03046	-1.16282
38.20305	-1.14640
38.70051	-1.15654
39.01523	-1.09377
39.14721	-1.11372
39.58376	-1.10713
39.83756	-1.15268
39.98985	-1.12258
40.31472	-1.12467
40.56853	-1.09795
40.67005	-1.16555
41.05584	-1.09698
41.29949	-1.12274
41.64467	-1.09183
41.86802	-1.08314
41.95939	-1.15606
42.31472	-1.09328
42.57868	-1.13594
42.69036	-1.11372
43.07614	-1.15413
43.40102	-1.12290
43.53299	-1.11324
43.93909	-1.09167
44.24365	-1.08411
44.70051	-1.10648
45.02538	-1.07928
45.18782	-1.14769
45.65482	-1.08829
45.98985	-1.12032
46.13198	-1.08910
46.68020	-1.14318
47.07614	-1.12982
47.55330	-1.14527
47.90863	-1.13771
48.05076	-1.09795
48.57868	-1.08363
48.94416	-1.06511
49.11675	-1.14157
49.59391	-1.11871
49.90863	-1.13336
50.05076	-1.05884
50.43655	-1.11115
50.71066	-1.05626
50.84264	-1.12306
51.24873	-1.09296
51.51269	-1.10825
51.67513	-1.05481
52.07107	-1.12982
52.41624	-1.08926
52.56853	-1.10391
53.02538	-1.05787
53.37056	-1.06576
53.84772	-1.05159
54.14213	-1.07091
54.28426	-1.08749
54.76142	-1.12048
55.07614	-1.10358
55.22843	-1.07187
55.67513	-1.05626
55.94924	-1.06994
56.10152	-1.09570
56.50761	-1.11453
56.78173	-1.04660
56.90355	-1.10149
57.26904	-1.08443
57.54315	-1.11212
57.67513	-1.06222
58.07107	-1.04242
58.32487	-1.07252
58.72081	-1.06463
58.91371	-1.09489
59.26904	-1.08105
59.53299	-1.06801
59.65482	-1.07526
60.08122	-1.05143
60.37563	-1.08749
60.52792	-1.03453
61.05584	-1.02455
61.34010	-1.06560
61.83756	-1.05385
62.16244	-1.07896
62.33503	-1.03582
62.85279	-1.02632
63.26904	-1.08153
63.47208	-1.03244
64.16244	-1.01924
64.58883	-1.06061
64.82234	-1.02182
65.46193	-1.02536
65.83756	-1.07091
66.03046	-1.02230
66.62944	-1.02745
67.03553	-1.06817
67.23858	-1.04194
67.88832	-1.04129
68.30457	-1.09151
68.52792	-1.06367
69.17766	-1.07075
69.55330	-1.09119
69.75635	-1.08894
70.25381	-1.09682
70.60914	-1.08523
70.79188	-1.12322
71.31980	-1.12708
71.64467	-1.06318
72.16244	-1.06238
72.51777	-1.11710
72.74112	-1.07992
73.25888	-1.09763
73.63452	-1.09022
73.80711	-1.10713
74.31472	-1.11179
74.61929	-1.04789
