Motion Through Fluids Experiment Thu, Feb 15, 2024 10:25 AM
Time(sec)	Position(mm)
73.758	113.810
74.008	114.009
74.258	114.405
74.508	114.802
74.758	115.000
75.008	115.397
75.258	115.794
75.508	115.992
75.758	116.388
76.008	116.587
76.258	116.983
76.508	117.379
76.758	117.577
77.008	117.974
77.258	118.370
77.508	118.568
77.758	118.964
78.008	119.360
78.258	119.558
78.508	119.954
78.758	120.350
79.008	120.548
79.258	120.944
79.508	121.142
79.758	121.538
80.008	121.934
80.258	122.132
80.508	122.527
80.758	122.923
81.008	123.121
81.258	123.516
81.508	123.912
81.758	124.110
82.008	124.505
82.258	124.901
82.508	125.098
82.758	125.494
83.008	125.889
83.258	126.087
83.508	126.482
83.758	126.877
84.008	127.075
84.258	127.470
84.509	127.865
84.758	128.063
85.008	128.458
85.258	128.853
85.509	129.050
85.758	129.445
86.008	129.643
86.258	130.037
86.508	130.432
86.758	130.630
87.008	131.025
87.258	131.419
87.508	131.814
87.758	132.011
88.008	132.406
88.258	132.603
88.508	132.998
88.758	133.393
89.008	133.590
89.258	133.984
89.508	134.379
89.758	134.576
90.008	134.971
90.258	135.365
90.508	135.562
90.758	135.957
91.008	136.351
91.258	136.548
91.508	136.943
91.758	137.337
92.008	137.534
92.258	137.928
92.508	138.322
92.758	138.519
93.008	138.914
93.258	139.308
93.508	139.505
93.758	139.899
94.008	140.293
94.258	140.490
94.508	140.884
94.758	141.278
95.008	141.475
95.258	141.869
95.508	142.263
95.758	142.460
96.008	142.854
96.258	143.247
96.508	143.444
96.758	143.838
97.008	144.232
97.258	144.429
97.508	144.823
97.758	145.216
98.008	145.413
98.258	145.807
98.508	146.201
98.758	146.398
99.008	146.791
99.258	147.185
99.508	147.382
99.758	147.775
100.008	148.169
100.258	148.366
100.508	148.759
100.758	149.153
101.008	149.349
101.258	149.743
101.508	150.136
101.758	150.530
102.008	150.727
102.258	151.120
102.508	151.317
102.758	151.710
103.008	152.104
103.258	152.300
103.508	152.694
103.758	153.087
104.008	153.481
104.258	153.677
104.508	154.071
104.758	154.464
105.008	154.661
105.258	155.054
105.508	155.447
105.758	155.644
106.008	156.037
106.258	156.430
106.508	156.627
106.758	157.020
107.008	157.414
107.258	157.610
107.508	158.003
107.758	158.397
108.008	158.593
108.258	158.986
108.508	159.380
108.758	159.576
109.008	159.970
109.258	160.363
109.508	160.559
109.758	160.952
110.008	161.346
110.258	161.542
110.508	161.935
110.758	162.329
111.008	162.525
111.258	162.918
111.508	163.311
111.758	163.508
112.008	163.901
112.258	164.294
112.508	164.491
112.758	164.884
113.008	165.277
113.258	165.474
113.508	165.867
113.758	166.260
114.008	166.457
114.258	166.850
114.508	167.243
114.758	167.441
115.008	167.833
115.258	168.226
115.508	168.424
115.758	168.816
116.008	169.209
116.258	169.406
116.508	169.798
116.758	170.192
117.008	170.585
117.258	170.781
117.508	171.174
117.758	171.568
118.008	171.764
118.258	172.157
118.508	172.355
118.758	172.747
119.008	173.140
119.258	173.534
119.508	173.730
119.758	174.123
120.008	174.517
120.258	174.713
120.508	175.106
120.758	175.500
121.008	175.696
121.258	176.090
121.508	176.483
121.758	176.679
122.008	177.073
122.258	177.466
122.508	177.664
122.758	178.056
123.008	178.449
123.258	178.647
123.508	179.039
123.758	179.433
124.008	179.630
124.258	180.023
124.508	180.416
124.758	180.614
125.008	181.006
125.258	181.400
125.508	181.597
125.758	181.990
126.008	182.383
126.258	182.581
126.508	182.974
126.758	183.367
127.008	183.565
127.258	183.957
127.508	184.351
127.758	184.548
128.008	184.942
128.258	185.335
128.508	185.533
128.758	185.926
129.008	186.319
129.258	186.517
129.508	186.910
129.758	187.303
130.008	187.698
130.258	187.895
130.508	188.287
130.758	188.682
131.008	188.879
131.258	189.272
131.508	189.469
131.758	189.864
132.008	190.256
132.258	190.453
132.508	190.848
132.758	191.241
133.008	191.438
133.258	191.833
133.508	192.226
133.758	192.621
134.008	192.818
134.258	193.211
134.508	193.606
134.758	193.804
135.008	194.197
135.258	194.394
135.508	194.789
135.758	195.182
136.008	195.577
136.258	195.774
136.508	196.168
136.759	196.563
137.008	196.760
137.258	197.155
137.508	197.549
137.759	197.746
138.008	198.140
138.258	198.337
138.508	198.732
138.758	199.127
139.008	199.323
139.258	199.719
139.508	200.113
139.760	200.508
140.008	200.705
140.258	201.100
140.508	201.296
140.759	201.692
141.008	202.087
141.258	202.283
141.508	202.679
141.760	203.074
142.008	203.270
142.258	203.666
142.508	204.061
142.759	204.258
143.008	204.654
143.258	205.049
143.508	205.245
143.759	205.640
144.008	206.037
144.258	206.233
144.508	206.629
144.760	207.025
145.008	207.222
145.258	207.618
145.508	208.013
145.758	208.211
146.008	208.606
146.258	209.002
146.508	209.199
146.758	209.595
147.008	209.991
147.258	210.188
147.508	210.584
147.758	210.782
148.008	211.178
148.258	211.573
148.508	211.770
148.758	212.167
149.008	212.563
149.258	212.761
149.508	213.157
149.758	213.553
150.008	213.751
150.258	214.147
150.508	214.543
150.758	214.741
151.008	215.138
151.258	215.534
151.508	215.732
151.758	216.128
152.008	216.525
152.258	216.723
152.508	217.119
152.758	217.516
153.008	217.714
153.258	218.111
153.508	218.309
153.758	218.706
154.008	219.103
154.258	219.301
154.508	219.698
154.758	220.095
155.008	220.293
155.258	220.690
155.508	221.087
155.758	221.286
156.008	221.683
156.258	222.080
156.508	222.279
156.758	222.676
157.008	223.073
157.258	223.272
157.508	223.669
157.758	223.868
158.008	224.265
158.258	224.663
158.508	224.862
158.758	225.258
159.008	225.657
159.258	225.856
159.508	226.254
159.758	226.652
160.008	226.851
160.258	227.249
160.508	227.448
160.758	227.846
161.008	228.244
161.258	228.442
161.508	228.841
161.758	229.239
162.008	229.438
162.258	229.837
162.508	230.036
162.758	230.435
163.008	230.833
163.258	231.032
163.508	231.431
163.758	231.830
164.008	232.029
164.258	232.428
164.508	232.627
164.758	233.025
165.008	233.425
165.258	233.625
165.508	234.024
165.758	234.423
166.008	234.622
166.258	235.022
166.508	235.422
166.758	235.620
167.009	236.021
167.258	236.220
167.508	236.620
167.758	237.020
168.008	237.220
168.258	237.619
168.508	238.019
168.758	238.219
169.008	238.619
169.258	238.819
169.508	239.219
169.758	239.619
170.008	239.820
170.258	240.220
170.508	240.620
170.758	240.819
171.008	241.221
171.258	241.421
171.508	241.822
171.758	242.222
172.008	242.423
172.258	242.824
172.508	243.224
172.758	243.425
173.008	243.826
173.258	244.026
173.508	244.428
173.758	244.829
174.008	245.029
174.258	245.431
174.508	245.632
174.758	246.033
175.008	246.435
175.258	246.635
175.508	247.037
175.758	247.439
176.008	247.640
176.258	248.042
176.508	248.243
176.758	248.645
177.008	249.047
177.258	249.248
177.508	249.650
177.758	249.851
178.008	250.254
178.258	250.656
178.508	250.858
178.758	251.260
179.008	251.462
179.258	251.864
179.508	252.267
179.758	252.469
180.008	252.872
180.258	253.073
180.508	253.476
180.758	253.880
181.008	254.081
181.258	254.485
181.508	254.686
181.758	255.090
182.008	255.494
182.258	255.695
182.508	256.099
182.758	256.503
183.008	256.705
183.258	257.109
183.508	257.311
183.758	257.715
184.008	257.917
184.258	258.322
184.508	258.726
184.758	258.928
185.008	259.333
185.258	259.535
185.508	259.940
185.758	260.345
186.008	260.547
186.258	260.952
186.508	261.155
186.758	261.560
187.008	261.965
187.258	262.168
187.508	262.573
187.758	262.776
188.008	263.182
188.258	263.587
188.508	263.790
188.758	264.196
189.008	264.399
189.258	264.805
189.508	265.211
189.758	265.414
190.008	265.821
190.258	266.024
190.508	266.430
190.758	266.633
191.008	267.040
191.258	267.447
191.508	267.650
191.758	268.057
192.008	268.261
192.258	268.668
192.509	269.075
192.758	269.278
193.008	269.686
193.258	269.890
193.508	270.297
193.758	270.501
194.008	270.909
194.258	271.316
194.508	271.520
194.758	271.928
195.008	272.133
195.258	272.541
195.508	272.745
195.758	273.153
196.008	273.562
196.258	273.766
196.508	274.175
196.759	274.379
197.008	274.788
197.258	274.992
197.508	275.401
197.758	275.811
198.008	276.015
198.258	276.425
198.508	276.629
198.758	277.039
199.008	277.244
199.258	277.653
199.508	278.063
199.758	278.268
200.008	278.678
200.258	278.883
200.508	279.294
200.758	279.499
201.008	279.909
201.258	280.115
201.508	280.525
201.758	280.730
202.008	281.141
202.258	281.552
202.508	281.758
202.758	282.169
203.008	282.375
203.259	282.786
203.508	282.992
203.758	283.403
204.008	283.609
204.258	284.021
204.508	284.433
204.758	284.639
205.008	285.051
205.258	285.257
205.508	285.669
205.758	285.876
206.008	286.288
206.258	286.495
206.508	286.907
206.758	287.114
207.008	287.527
207.258	287.940
207.508	288.146
207.758	288.560
208.008	288.766
208.258	289.180
208.508	289.387
208.760	289.800
209.008	290.007
209.258	290.421
209.508	290.628
209.758	291.043
210.008	291.250
210.258	0.000
210.508	0.000
210.758	0.000
211.008	0.000
211.258	0.000
211.508	0.000
211.758	0.000
212.008	0.000
212.258	0.000
212.508	0.000
212.758	0.000
213.008	0.000
213.258	0.000
213.508	0.000
213.758	0.000
214.008	0.000
214.258	0.000
214.508	0.000
214.758	0.000
215.008	0.000
215.258	0.000
215.508	0.000
215.758	0.000
216.008	0.000
216.258	0.000
216.508	0.000
216.758	0.000
217.008	0.000
217.258	0.000
217.508	0.000
217.758	0.000
218.008	0.000
218.258	0.000
218.508	0.000
218.758	0.000
219.008	0.000
219.258	0.000
219.508	0.000
219.758	0.000
220.008	0.000
220.258	0.000
220.508	0.000
220.758	0.000
221.008	0.000
221.258	0.000
221.508	0.000
221.758	0.000
222.008	0.000
222.258	0.000
222.508	0.000
222.758	0.000
223.008	0.000
223.258	0.000
223.508	0.000
223.758	0.000
224.008	0.000
224.258	0.000
224.508	0.000
224.758	0.000
225.008	0.000
225.258	0.000
225.508	0.000
225.758	0.000
226.008	0.000
226.258	0.000
226.508	0.000
226.758	0.000
227.008	0.000
227.258	0.000
227.508	0.000
227.758	0.000
228.008	0.000
228.258	0.000
228.508	0.000
228.758	0.000
229.008	0.000
229.258	0.000
229.508	0.000
229.758	0.000
230.008	0.000
230.258	0.000
230.508	0.000
230.758	0.000
231.008	0.000
231.258	0.000
231.508	0.000
231.758	0.000
232.008	0.000
232.258	0.000
232.508	0.000
232.758	0.000
233.008	0.000
233.258	0.000
233.508	0.000
233.758	0.000
234.008	0.000
234.258	0.000
234.508	0.000
234.758	0.000
235.008	0.000
235.258	0.000
235.508	0.000
235.758	0.000
236.008	0.000
236.258	0.000
236.508	0.000
236.758	0.000
237.008	0.000
237.258	0.000
237.508	0.000
237.758	0.000
238.008	0.000
238.258	0.000
238.508	0.000
238.758	0.000
239.008	0.000
239.258	0.000
239.508	0.000
239.758	0.000
240.008	0.000
240.258	0.000
240.508	0.000
240.758	0.000
241.008	0.000
241.258	0.000
241.508	0.000
241.758	0.000
242.008	0.000
242.258	0.000
242.508	0.000
242.758	0.000
243.008	0.000
243.258	0.000
243.508	0.000
243.758	0.000
244.008	0.000
244.258	0.000
244.508	0.000
244.758	0.000
245.008	0.000
245.258	0.000
245.508	0.000
245.758	0.000
246.008	0.000
246.258	0.000
246.508	0.000
246.758	0.000
247.008	0.000
247.258	0.000
247.508	0.000
247.758	0.000
248.008	0.000
248.258	0.000
248.508	0.000
248.758	0.000
249.008	0.000
249.258	0.000
249.508	0.000
249.758	0.000
