0,0.24200975899025898;
1,0.3073402065355136;
2,0.3062156225888462;
3,0.49316013121046587;
4,0.3242272120097215;
5,0.13208015077583785;
6,0.4244455190055586;
7,0.19975250508856807;
8,0.3749643912119593;
9,0.29157073318903587;
10,0.47235554228341353;
11,0.29914046105174746;
12,0.3094833540467733;
13,0.2929014228893785;
14,0.3201083385048497;
15,0.44810228955542697;
16,0.27278481223905615;
17,0.4825587204856357;
18,0.3234097653216986;
19,0.4088850971788647;
20,0.27555964294892166;
21,0.28362019851724213;
22,0.31689296603851197;
23,0.1459735398276669;
24,0.15366233551513336;
25,0.326552059388927;
26,0.3030094312957226;
27,0.29864956143636456;
28,0.5034496142177621;
29,0.3944923409580761;
30,0.28129130120674173;
31,0.3852923597120279;
32,0.3089715265046498;
33,0.49699931229509975;
34,0.1566553800742882;
35,0.3085973079337308;
36,0.16367358495602802;
37,0.32017973197724015;
38,0.32672332131443726;
39,0.44639434851323584;
40,0.36100527704967345;
41,0.4610964162293818;
42,0.42223874907920794;
43,0.29603557787413515;
44,0.20746368704875615;
45,0.294067077605768;
46,0.20965545623447845;
47,0.2815150750931575;
48,0.5002622008564593;
49,0.39716808287815264;
50,0.30969730453929295;
51,0.49705231393856414;
52,0.4691564540386155;
53,0.4581160108867352;
54,0.3618125809984375;
55,0.42770101090730495;
56,0.3672229927388705;
57,0.3126634772955779;
58,0.3941395620216163;
59,0.3010109602699933;
60,0.29584792895740974;
61,0.15342497944749056;
62,0.2926996342554158;
63,0.3832677638134202;
64,0.31274272261468916;
65,0.4265592879975104;
66,0.28059512289092775;
67,0.11867536653832784;
68,0.308786214702989;
69,0.4048454269446178;
70,0.3337545630935559;
71,0.3226180004431776;
72,0.31259872117525345;
73,0.3005777963390719;
74,0.3363246394891748;
75,0.2886793009366812;
76,0.2873965349622508;
77,0.2929871824823618;
78,0.30389754386533463;
79,0.3055977026656978;
80,0.29855785675707613;
81,0.3220497302302595;
82,0.24434586536055572;
83,0.29048331018478973;
84,0.27006352993555943;
85,0.3397016372325961;
86,0.3282319726391564;
87,0.4337435085877884;
88,0.3102384477306344;
89,0.2618644197258199;
90,0.2904538522802312;
91,0.29996051360565307;
92,0.3089685378524619;
93,0.3009814054572216;
94,0.26350290679198196;
95,0.2974771137754939;
96,0.2861641383767206;
97,0.28348940436975495;
98,0.35883822493971873;
99,0.3866605692071984;
100,0.3365164224578733;
101,0.29645102883124647;
102,0.3365164107809381;
103,0.26183303798635904;
104,0.29470651732413183;
105,0.2790759897500857;
106,0.3065230199902834;
107,0.46053507342661576;
108,0.3118201872911161;
109,0.3346148723902394;
110,0.42794209281982;
111,0.296988292665177;
112,0.28142957723448314;
113,0.13993627178704415;
114,0.1557358534957722;
115,0.27071429386326834;
116,0.2788797308276386;
117,0.29656064104407626;
118,0.42836607228029944;
119,0.29538991848237595;
120,0.32112456891522345;
121,0.3064017865764689;
122,0.3123405732820529;
123,0.4302812299465995;
124,0.3033117103983374;
125,0.4771220557468341;
126,0.305900027452608;
127,0.3372796207484306;
128,0.3015953067643681;
129,0.33246164755376717;
130,0.19263197037858132;
131,0.28782497059530804;
132,0.28289057570771653;
133,0.5006960692911661;
134,0.1571994289603329;
135,0.3109159259060617;
136,0.3366457127521093;
137,0.3047141928347556;
138,0.1523348437099497;
139,0.31155438779433864;
140,0.2969419104084286;
141,0.3127696842094306;
142,0.4029164026218586;
143,0.21735539900658174;
144,0.16592543040685767;
145,0.44589981814782287;
146,0.29827679227589676;
147,0.292522721720045;
148,0.5504706775790856;
149,0.19417021480976374;
150,0.30788883797558625;
151,0.3025380607273197;
152,0.3255536747468989;
153,0.31994946004311453;
154,0.32363293989200176;
155,0.29499667568717486;
156,0.3152978064258529;
157,0.5269287996419889;
158,0.28728423478906606;
159,0.33697123988616606;
160,0.36366405312517724;
161,0.32205550733670346;
162,0.28355428334196753;
163,0.3018231948718021;
164,0.31155336096867997;
165,0.3020048322803244;
166,0.44155663752900626;
167,0.2804711379431269;
168,0.3612287651151703;
169,0.15956870307016977;
170,0.30688395748978675;
171,0.29102888825310835;
172,0.3134502189855363;
173,0.12514441142111601;
174,0.26870691704609606;
175,0.3987581389052581;
176,0.15551486364399536;
177,0.2918153715693518;
178,0.34516731459254035;
179,0.3112301637865048;
180,0.30311687173680085;
181,0.3127910422381252;
182,0.3515494978336237;
183,0.32584782906227866;
184,0.20767744245556188;
185,0.35020815526212623;
186,0.3023222401885842;
187,0.3066452364530689;
188,0.2025047245975886;
189,0.3146996151954945;
190,0.15685784898192429;
191,0.2920447589934379;
192,0.3881390375303917;
193,0.3752604211525206;
194,0.2863328202981278;
195,0.17685573016368744;
196,0.30617678514281554;
197,0.3040591916970599;
198,0.15971088676741677;
199,0.268462993628994;
200,0.3453979785400907;
201,0.28536508970467966;
202,0.4027449008974393;
203,0.4354576709156204;
204,0.21096702644606055;
205,0.31748781765287515;
206,0.27913655454297376;
207,0.3112954031425149;
208,0.28681787949294735;
209,0.29775113204985687;
210,0.2921152838453197;
211,0.226299799327215;
212,0.31643300190755774;
213,0.3290086222768792;
214,0.28451210084484846;
215,0.31275251506246254;
216,0.30279992352680984;
217,0.2209775342037874;
218,0.2177462298266966;
219,0.209971227531834;
220,0.17753326388415555;
221,0.2875644277849685;
222,0.3361704973641627;
223,0.16845260946406632;
224,0.32075976926768723;
225,0.14572704799033523;
226,0.3030222788859554;
227,0.2945764533706458;
228,0.17668383507123134;
229,0.29301361977237367;
230,0.34594037051843707;
231,0.2866656743772965;
232,0.2799900137854314;
233,0.3254705721851805;
234,0.3545458859125855;
235,0.5296296586299557;
236,0.43572999984505084;
237,0.30838664941650856;
238,0.3057615910625175;
239,0.24740524533719394;
240,0.28169900563101147;
241,0.3020522683153665;
242,0.3774197258063593;
243,0.1395929458609737;
244,0.31974116080930987;
245,0.21632755789392719;
246,0.3041501924087675;
247,0.3032644040317952;
248,0.306130951421671;
249,0.30452879902490265;
250,0.28875330112147507;
251,0.29575382736076977;
252,0.2783135722528588;
253,0.28630793674031846;
254,0.32159561823939814;
255,0.19057061694220878;
256,0.32080611529925857;
257,0.315120160594737;
258,0.478477386539842;
259,0.15153369332209163;
260,0.3032937883916996;
261,0.3371453131671224;
262,0.3833679925960762;
263,0.3169479835050418;
264,0.4459828966427205;
265,0.30002739123771316;
266,0.18654900259593077;
267,0.2892019403871521;
268,0.3550145833477214;
269,0.3125203010807855;
270,0.2106296037002884;
271,0.1912708714694403;
272,0.3079172011470179;
273,0.446474872786695;
274,0.4001154130861099;
275,0.11032178143739782;
276,0.35460486934279806;
277,0.1321395136383592;
278,0.3217340833832439;
279,0.24527911061702265;
280,0.30859106709449985;
281,0.2663046727670037;
282,0.31909188371910174;
283,0.30396155430768734;
284,0.31205661826422965;
285,0.2792088239534179;
286,0.23482910287481532;
287,0.24795287977946603;
288,0.29796311632197553;
289,0.2803549190105869;
290,0.29910701160462777;
291,0.29893729731735796;
292,0.5112787942528599;
293,0.17577263502952395;
294,0.13644011830142644;
295,0.30345556708899873;
296,0.2989420657753243;
297,0.40779195257317596;
298,0.2605681975230872;
299,0.27461660731716553;
300,0.30632439505755416;
301,0.284744237628616;
302,0.27784148713852097;
303,0.291616975928467;
304,0.3120835829549926;
305,0.2848958370528281;
306,0.2922630620140928;
307,0.17395512045772613;
308,0.3111677750388645;
309,0.38210545901646475;
310,0.2906553819307487;
311,0.2909111280973757;
312,0.14465406109258658;
313,0.3223823378942814;
314,0.3109238127452672;
315,0.3381859292876091;
316,0.3945045246856254;
317,0.44736245063260976;
318,0.3213801848776406;
319,0.13926383087280694;
320,0.18886903815020736;
321,0.20486743674289032;
322,0.19423723034995255;
323,0.32512477204513435;
324,0.2994029555331791;
325,0.30990446661382437;
326,0.3058455973512554;
327,0.1732626216164559;
328,0.11690637274151151;
329,0.3136756895284852;
330,0.28829680920676964;
331,0.1406875383679141;
332,0.17889477834201697;
333,0.1292801641435563;
334,0.286983054922019;
335,0.31841470216150963;
336,0.5093459468414037;
337,0.2848171641485091;
338,0.3146836943574001;
339,0.30100731905068423;
340,0.3071727528236406;
341,0.4261282574845231;
342,0.28534514325433114;
343,0.3154371230025908;
344,0.30916260156684006;
345,0.2789555988996839;
346,0.3075253540469846;
347,0.2746520733842875;
348,0.305762974946745;
349,0.3037375500659892;
350,0.20500060039282603;
351,0.3142043943015424;
352,0.44384652320529994;
353,0.2942016385779328;
354,0.2986139399277036;
355,0.3127662463523267;
356,0.375468166544242;
357,0.3305130604090243;
358,0.2973268811311314;
359,0.34591302273131425;
360,0.3158056854728717;
361,0.2453628627122076;
362,0.2998704619327076;
363,0.5387409842088802;
364,0.31365123802450123;
365,0.4842695445600756;
366,0.5002679922836453;
367,0.2999477428224099;
368,0.14642808050671385;
369,0.17036070210040968;
370,0.2785199717366005;
371,0.2728629781533767;
372,0.34769194977560197;
373,0.3122413645314627;
374,0.2706613735089474;
375,0.4241517385553926;
376,0.5136037861742369;
377,0.3241400076048922;
378,0.2977152416283086;
379,0.4964963701820264;
380,0.29020266146467594;
381,0.30737208606157157;
382,0.39845135768690226;
383,0.22583583818213526;
384,0.3131490582802961;
385,0.35006815073460484;
386,0.138223404767655;
387,0.3729449884888589;
388,0.3297738307063207;
389,0.27881847567256707;
390,0.32597523419665864;
391,0.2752269055099586;
392,0.2808504916022938;
393,0.30494802417898176;
394,0.30039296200851584;
395,0.4614709782362884;
396,0.28718215310359035;
397,0.31150909362441814;
398,0.324518279109446;
399,0.3467384544909388;
400,0.3162114396824116;
401,0.35917444076437804;
402,0.3075467382176445;
403,0.29468733873979985;
404,0.16822897615350985;
405,0.33578085024705673;
406,0.30318275107620973;
407,0.24238615209209757;
408,0.31794233034831404;
409,0.2913652770859944;
410,0.14020902483647274;
411,0.31571470085950615;
412,0.17606556017514954;
413,0.4172721571722329;
414,0.23398531241766274;
415,0.27909494073533014;
416,0.46591976922157036;
417,0.30416317161535666;
418,0.31519093930945935;
419,0.34543320065128397;
420,0.2945379884905984;
421,0.26670185568667765;
422,0.19430148134062816;
423,0.22927049233399793;
424,0.2916963800156337;
425,0.5094985312991621;
426,0.48315646923490735;
427,0.13430721506054824;
428,0.3002113809091404;
429,0.2964836288067618;
430,0.29329838065768293;
431,0.3144184833920245;
432,0.20883762069085224;
433,0.3117211748206197;
434,0.3698026261248384;
435,0.2985374232178141;
436,0.29824738374659;
437,0.11404913266200618;
438,0.29644859626653414;
439,0.3369431431470902;
440,0.36726707735042263;
441,0.4313246107908752;
442,0.29458944665588443;
443,0.3200741332180104;
444,0.3356259534789989;
445,0.31286571501272503;
446,0.2941132653221231;
447,0.5018052749555261;
448,0.2925407301455393;
449,0.31313921844309717;
450,0.28060437011737543;
451,0.3046297447249805;
452,0.300125630028242;
453,0.46164939082639883;
454,0.3227312326428454;
455,0.5198697749121137;
456,0.16932325128857353;
457,0.36909683246807173;
458,0.2829390962425024;
459,0.18443536116883358;
460,0.4138398425740256;
461,0.2916429920707637;
462,0.2878540544060643;
463,0.46523490439798926;
464,0.22453099196494253;
465,0.43370441579361607;
466,0.3211541435809856;
467,0.4249762757894674;
468,0.30826532996722794;
469,0.43934601106157994;
470,0.302538014336565;
471,0.34166487860649464;
472,0.30599407450984;
473,0.2591407798633229;
474,0.3172633083989192;
475,0.32508246402069124;
476,0.46626423226414054;
477,0.26186835413627657;
478,0.33997819269791585;
