0,0.004361478754283238;
1,0.005566336407285853;
2,0.004945442170977374;
3,0.014170352485022871;
4,0.0071606860789982995;
5,0.0007779263720955251;
6,0.010188201339442404;
7,0.0030512773736942698;
8,0.01075125062552607;
9,0.00830465588098463;
10,0.015511282961966646;
11,0.004924179752374972;
12,0.007540421093906235;
13,0.00618935121779809;
14,0.00429678851335199;
15,0.01172492826003104;
16,0.006574976662850091;
17,0.01283251499629973;
18,0.0050507942750714655;
19,0.013683971740568868;
20,0.003532451242664641;
21,0.005718564057652023;
22,0.006073936112936393;
23,0.0008712854351339839;
24,0.0009747357667548983;
25,0.008826082044717307;
26,0.008792047475524223;
27,0.005097401370016444;
28,0.014316438670016344;
29,0.008876634824844349;
30,0.006450340090466804;
31,0.011322510791062135;
32,0.005472164828070397;
33,0.013724044297789418;
34,0.0020362106713541364;
35,0.006135768179991659;
36,0.0007822872467108163;
37,0.00945548863818579;
38,0.004958034272648845;
39,0.010420396676445494;
40,0.0074738363006300705;
41,0.01315656425912631;
42,0.011961348824182282;
43,0.007173807108746614;
44,0.004311847629535077;
45,0.0067273963467771045;
46,0.00502202300013191;
47,0.005276749377733546;
48,0.015270333497813513;
49,0.007501963798692111;
50,0.006737639512913271;
51,0.01265187755563867;
52,0.012417625967099067;
53,0.010769250421136247;
54,0.006228541800826123;
55,0.010896294577204651;
56,0.009370095275220498;
57,0.007642245825387607;
58,0.00933142592052172;
59,0.005699287552606617;
60,0.007338061726536544;
61,-0.0005055081201691663;
62,0.0063613982425970985;
63,0.010047387651773952;
64,0.0071082051811922715;
65,0.009723393826395383;
66,0.0038096374077464423;
67,0.0003311504208332488;
68,0.008746756655484106;
69,0.011050111359807196;
70,0.01057152468602218;
71,0.006140271063065925;
72,0.006165243873928607;
73,0.007446084831658023;
74,0.00644026702866356;
75,0.008405226454311871;
76,0.006413849743877794;
77,0.005344723683995524;
78,0.0055005683641141875;
79,0.006567872810402733;
80,0.005467990677697211;
81,0.007989240059467528;
82,0.0016815375949119653;
83,0.005504867020118562;
84,0.004421278420943412;
85,0.01130714016105028;
86,0.006375571202796987;
87,0.013937714949449773;
88,0.007067303764536166;
89,0.004402343667122845;
90,0.006337808337456331;
91,0.003983583069102999;
92,0.007059035444921863;
93,0.007532432007670084;
94,0.008047537271338565;
95,0.007803197460025891;
96,0.006985110250646122;
97,0.008769574199842574;
98,0.007042759598961428;
99,0.011951009813320904;
100,0.007124760328898494;
101,0.003448751870088483;
102,0.006523817356965948;
103,0.005663769500873477;
104,0.00881798969511712;
105,0.006257112129912236;
106,0.007124316673131807;
107,0.011210344099602221;
108,0.008654439709883749;
109,0.009836484781844979;
110,0.010460379531619336;
111,0.007363266090729627;
112,0.0059751763819955025;
113,0.0001761479671786398;
114,0.0030690583332606105;
115,0.00651373943395845;
116,0.006486400207624342;
117,0.006311173358527498;
118,0.008468573071703272;
119,0.0031091737410744317;
120,0.006120641429248249;
121,0.005889267199852023;
122,0.004320584209071155;
123,0.013819275703484318;
124,0.006729140914085545;
125,0.011377402721584483;
126,0.007684395231742658;
127,0.0043734645651055185;
128,0.005798875316702835;
129,0.005294979375462601;
130,0.00296081691626562;
131,0.005999225937576422;
132,0.005664718422438144;
133,0.0133999459725099;
134,0.005324538170746833;
135,0.005881239195116755;
136,0.008037137229559737;
137,0.009087110101096809;
138,0.002016459228296177;
139,0.011216853384874503;
140,0.005859624921259598;
141,0.004161056537919283;
142,0.011334687697604812;
