Motion Through Fluids Experiment Thu, Feb 15, 2024 10:42 AM
Time(sec)	Position(mm)
11.745	77.997
11.807	78.400
11.869	78.804
11.931	79.006
11.993	79.207
12.055	79.611
12.117	79.812
12.179	80.216
12.241	80.417
12.303	80.820
12.365	81.022
12.427	81.425
12.489	81.626
12.551	82.029
12.613	82.230
12.675	82.633
12.737	82.834
12.799	83.237
12.861	83.438
12.923	83.840
12.985	84.041
13.047	84.243
13.109	84.645
13.171	84.846
13.233	85.248
13.295	85.449
13.357	85.851
13.419	86.052
13.481	86.454
13.543	86.654
13.605	87.056
13.667	87.257
13.729	87.658
13.791	87.859
13.853	88.261
13.915	88.461
13.977	88.862
14.039	89.063
14.101	89.466
14.163	89.665
14.225	89.867
14.287	90.266
14.349	90.669
14.411	90.868
14.473	91.069
14.535	91.469
14.597	91.871
14.659	92.071
14.721	92.271
14.783	92.670
14.845	92.871
14.907	93.272
14.969	93.473
15.031	93.873
15.093	94.071
15.155	94.473
15.217	94.673
15.279	95.073
15.341	95.272
15.403	95.673
15.465	95.871
15.527	96.273
15.589	96.471
15.651	96.672
15.713	97.072
15.775	97.471
15.837	97.670
15.899	97.871
15.961	98.270
16.023	98.670
16.085	98.869
16.147	99.069
16.209	99.468
16.271	99.666
16.333	100.067
16.395	100.266
16.457	100.664
16.519	100.865
16.581	101.263
16.643	101.463
16.705	101.862
16.767	102.061
16.829	102.460
16.891	102.659
16.953	103.057
17.015	103.255
17.077	103.655
17.139	103.853
17.201	104.253
17.263	104.452
17.325	104.651
17.387	105.048
17.449	105.447
17.511	105.646
17.573	105.845
17.635	106.242
17.697	106.641
17.759	106.840
17.821	107.039
17.883	107.435
17.945	107.636
18.007	108.034
18.069	108.232
18.131	108.630
18.193	108.829
18.255	109.226
18.317	109.425
18.379	109.822
18.441	110.021
18.503	110.419
18.565	110.617
18.627	111.014
18.689	111.213
18.751	111.610
18.813	111.809
18.875	112.206
18.937	112.404
18.999	112.603
19.061	113.000
19.123	113.397
19.185	113.595
19.247	113.992
19.309	114.190
19.371	114.389
19.433	114.786
19.495	114.984
19.557	115.381
19.619	115.579
19.681	115.975
19.743	116.372
19.805	116.570
19.867	116.768
19.929	117.165
19.991	117.363
20.053	117.759
20.115	117.957
20.177	118.354
20.239	118.552
20.301	118.948
20.363	119.146
20.425	119.542
20.487	119.740
20.549	120.136
20.611	120.334
20.673	120.730
20.735	120.928
20.797	121.324
20.859	121.522
20.921	121.918
20.983	122.115
21.045	122.313
21.107	122.709
21.169	123.105
21.231	123.302
21.293	123.500
21.355	123.896
21.417	124.291
21.479	124.489
21.541	124.687
21.603	125.082
21.665	125.280
21.727	125.675
21.789	125.873
21.851	126.268
21.913	126.466
21.975	126.861
22.037	127.059
22.099	127.454
22.161	127.652
22.223	128.047
22.285	128.244
22.347	128.639
22.409	128.837
22.471	129.232
22.533	129.429
22.595	129.824
22.657	130.022
22.719	130.417
22.781	130.614
22.843	131.009
22.905	131.206
22.967	131.601
23.029	131.798
23.091	132.193
23.153	132.390
23.215	132.785
23.278	132.982
23.339	133.180
23.401	133.574
23.463	133.969
23.525	134.166
23.587	134.363
23.649	134.758
23.711	135.152
23.773	135.350
23.835	135.547
23.897	135.941
23.959	136.138
24.021	136.533
24.083	136.730
24.145	137.124
24.207	137.321
24.269	137.716
24.331	137.913
24.393	138.307
24.455	138.504
24.517	138.898
24.579	139.095
24.641	139.489
24.703	139.686
24.765	139.884
24.827	140.278
24.889	140.672
24.951	140.869
25.013	141.066
25.075	141.460
25.137	141.854
25.199	142.051
25.261	142.445
25.323	142.642
25.385	143.035
25.447	143.232
25.509	143.429
25.571	143.823
25.633	144.020
25.695	144.414
25.757	144.808
25.819	145.004
25.881	145.201
25.943	145.595
26.005	145.989
26.067	146.186
26.129	146.383
26.191	146.776
26.253	146.973
26.315	147.367
26.377	147.564
26.439	147.957
26.501	148.154
26.563	148.548
26.625	148.744
26.687	149.138
26.749	149.335
26.811	149.728
26.873	149.925
26.935	150.318
26.997	150.515
27.059	150.712
27.121	151.105
27.183	151.499
27.245	151.696
27.307	151.892
27.369	152.286
27.431	152.679
27.493	152.876
27.555	153.073
27.617	153.466
27.679	153.663
27.741	154.056
27.803	154.253
27.865	154.646
27.927	154.843
27.989	155.236
28.051	155.433
28.113	155.826
28.175	156.023
28.237	156.416
28.299	156.613
28.361	157.006
28.423	157.203
28.485	157.596
28.547	157.792
28.609	158.186
28.671	158.382
28.733	158.776
28.795	158.972
28.857	159.365
28.919	159.562
28.981	159.955
29.043	160.152
29.105	160.545
29.167	160.742
29.229	161.135
29.291	161.331
29.353	161.528
29.415	161.921
29.477	162.314
29.539	162.511
29.601	162.708
29.663	163.101
29.725	163.494
29.787	163.691
29.849	163.887
29.911	164.280
29.973	164.477
30.035	164.870
30.097	165.067
30.159	165.460
30.221	165.656
30.283	166.050
30.345	166.246
30.407	166.639
30.469	166.836
30.531	167.229
30.593	167.426
30.655	167.819
30.717	168.015
30.779	168.212
30.841	168.605
30.903	168.998
30.965	169.195
31.027	169.391
31.089	169.785
31.151	170.178
31.213	170.374
31.275	170.571
31.337	170.964
31.399	171.357
31.461	171.554
31.523	171.750
31.585	172.144
31.647	172.340
31.709	172.734
31.771	172.930
31.833	173.323
31.895	173.520
31.957	173.913
32.019	174.110
32.081	174.503
32.143	174.700
32.205	175.093
32.267	175.290
32.329	175.683
32.391	175.879
32.453	176.076
32.515	176.469
32.577	176.863
32.639	177.059
32.701	177.256
32.763	177.649
32.825	178.043
32.887	178.239
32.949	178.436
33.011	178.829
33.073	179.026
33.135	179.419
33.197	179.616
33.259	180.009
33.321	180.206
33.383	180.600
33.445	180.796
33.507	180.993
33.569	181.386
33.631	181.780
33.693	181.977
33.755	182.173
33.817	182.567
33.879	182.960
33.941	183.157
34.003	183.354
34.065	183.747
34.127	183.944
34.189	184.338
34.251	184.535
34.313	184.928
34.375	185.125
34.437	185.519
34.499	185.715
34.561	186.109
34.623	186.306
34.685	186.700
34.747	186.896
34.809	187.290
34.871	187.487
34.933	187.684
34.995	188.078
35.057	188.471
35.119	188.668
35.181	188.865
35.243	189.259
35.305	189.653
35.367	189.850
35.429	190.047
35.491	190.441
35.553	190.638
35.615	191.032
35.677	191.229
35.739	191.622
35.801	191.819
35.863	192.214
35.925	192.411
35.987	192.608
36.049	193.002
36.111	193.396
36.173	193.593
36.235	193.790
36.297	194.184
36.359	194.579
36.421	194.775
36.483	194.972
36.545	195.367
36.607	195.564
36.669	195.958
36.731	196.155
36.793	196.352
36.855	196.747
36.917	197.142
36.979	197.338
37.041	197.535
37.103	197.930
37.165	198.325
37.227	198.522
37.289	198.719
37.351	199.113
37.413	199.509
37.475	199.705
37.537	199.903
37.599	200.297
37.661	200.494
37.723	200.889
37.785	201.087
37.847	201.285
37.909	201.679
37.971	202.074
38.033	202.271
38.095	202.468
38.157	202.863
38.219	203.259
38.281	203.456
38.343	203.653
38.405	204.048
38.467	204.246
38.529	204.641
38.591	204.838
38.653	205.233
38.715	205.431
38.777	205.827
38.839	206.024
38.901	206.221
38.963	206.616
39.025	207.013
39.087	207.209
39.149	207.407
39.211	207.802
39.273	208.199
39.335	208.396
39.397	208.593
39.459	208.989
39.521	209.187
39.583	209.583
39.645	209.780
39.707	209.978
39.769	210.373
39.831	210.770
39.893	210.967
39.955	211.165
40.017	211.561
40.079	211.759
40.141	212.155
40.203	212.352
40.265	212.748
40.327	212.946
40.389	213.343
40.451	213.540
40.513	213.936
40.575	214.134
40.637	214.333
40.699	214.729
40.761	214.927
40.823	215.323
40.885	215.521
40.947	215.918
41.009	216.116
41.071	216.512
41.133	216.710
41.195	216.909
41.257	217.305
41.319	217.703
41.381	217.900
41.443	218.098
41.505	218.495
41.567	218.693
41.629	219.091
41.691	219.289
41.753	219.685
41.815	219.884
41.877	220.282
41.939	220.479
42.001	220.678
42.063	221.075
42.125	221.473
42.187	221.670
42.249	221.869
42.311	222.266
42.373	222.466
42.435	222.863
42.497	223.061
42.559	223.459
42.621	223.657
42.683	223.857
42.745	224.253
42.807	224.652
42.869	224.850
42.931	225.048
42.993	225.446
43.055	225.645
43.117	226.044
43.179	226.242
43.241	226.442
43.303	226.839
43.365	227.237
43.427	227.436
43.489	227.635
43.551	228.033
43.613	228.233
43.675	228.631
43.737	228.829
43.799	229.228
43.861	229.427
43.923	229.627
43.985	230.024
44.047	230.424
44.109	230.623
44.171	230.821
44.233	231.220
44.295	231.419
44.357	231.819
44.419	232.017
44.481	232.218
44.543	232.616
44.605	232.816
44.667	233.214
44.729	233.414
44.791	233.814
44.853	234.013
44.915	234.213
44.977	234.611
45.039	235.011
45.101	235.211
45.163	235.411
45.225	235.810
45.287	236.010
45.349	236.410
45.411	236.609
45.473	237.009
45.535	237.208
45.597	237.609
45.659	237.808
45.721	238.008
45.783	238.409
45.845	238.609
45.907	239.009
45.969	239.208
46.031	239.609
46.093	239.808
46.155	240.009
46.217	240.409
46.279	240.610
46.341	241.010
46.403	241.210
46.465	241.611
46.527	241.811
46.589	242.012
46.651	242.412
46.713	242.813
46.775	243.014
46.837	243.214
46.899	243.615
46.961	243.815
47.023	244.217
47.085	244.416
47.147	244.819
47.209	245.019
47.271	245.220
47.333	245.621
47.395	245.821
47.457	246.224
47.519	246.424
47.581	246.826
47.643	247.027
47.705	247.228
47.767	247.629
47.829	247.830
47.891	248.232
47.953	248.434
48.015	248.635
48.077	249.036
48.139	249.439
48.201	249.639
48.263	249.840
48.325	250.244
48.387	250.445
48.449	250.848
48.511	251.048
48.573	251.452
48.635	251.653
48.697	251.854
48.759	252.257
48.821	252.458
48.883	252.862
48.945	253.062
49.007	253.466
49.069	253.668
49.131	253.870
49.193	254.273
49.255	254.475
49.317	254.878
49.379	255.079
49.441	255.484
49.503	255.686
49.565	255.887
49.627	256.291
49.689	256.492
49.751	256.897
49.813	257.099
49.875	257.301
49.937	257.705
49.999	257.908
50.061	258.312
50.123	258.513
50.185	258.919
50.247	259.120
50.309	259.323
50.371	259.728
50.433	259.930
50.495	260.335
50.557	260.537
50.619	260.943
50.681	261.144
50.743	261.348
50.805	261.753
50.867	261.956
50.929	262.361
50.991	262.564
51.053	262.969
51.115	263.172
51.177	263.375
51.239	263.781
51.301	263.984
51.363	264.187
51.425	264.593
51.487	264.999
51.549	265.202
51.611	265.405
51.673	265.811
51.735	266.014
51.797	266.218
51.859	266.624
51.921	266.827
51.983	267.234
52.045	267.437
52.107	267.844
52.169	268.048
52.231	268.251
52.293	268.658
52.355	268.862
52.417	269.269
52.479	269.472
52.541	269.880
52.603	270.084
52.665	270.288
52.727	270.696
52.789	270.899
52.851	271.103
52.913	271.511
52.975	271.919
53.037	272.123
53.099	272.327
53.161	272.736
53.223	272.940
53.285	273.144
53.347	273.553
53.409	273.757
53.471	274.166
53.533	274.370
53.595	274.779
53.657	274.983
53.719	275.188
53.781	275.597
53.843	275.802
53.905	276.006
53.967	276.416
54.029	276.620
54.091	277.030
54.153	277.235
54.215	277.644
54.277	277.849
54.339	278.054
54.401	278.464
54.463	278.669
54.525	278.874
54.587	279.285
54.649	279.490
54.711	279.900
54.773	280.106
54.835	280.516
54.897	280.722
54.959	280.927
55.021	281.338
55.083	281.544
55.145	281.749
55.207	282.160
55.269	282.366
55.331	282.777
55.393	282.983
55.455	283.395
55.517	283.600
55.579	283.806
55.641	284.218
55.703	284.424
55.765	284.630
55.827	285.042
55.889	285.248
55.951	285.455
56.013	285.867
56.075	286.280
56.137	286.486
56.199	286.692
56.261	287.105
56.323	287.312
56.385	287.518
56.447	287.931
56.509	288.138
56.571	288.344
56.633	288.758
56.695	288.965
56.757	289.171
56.819	289.585
56.881	289.792
